name,city,address,state,postal_code,stars,review_count
Johnny Cash’s Bar & BBQ,Nashville,121 3rd Ave S,TN,37201,3,109
Los Nietos,Nashville,4701 B Gallatin Rd,TN,37216,3.5,40
Fat Mo's,Nashville,310 W Trinity Ln,TN,37207,3,9
Pop-To-Go,Nashville,"604 Gallatin Ave, Ste 203",TN,37206,3.5,22
Bella Nashville,Nashville,900 Rosa L Parks Blvd,TN,37203,4.5,118
Logan's Roadhouse,Nashville,2506 Music Valley Dr,TN,37214,2.5,123
Panera Bread,Nashville,2829 W End Ave,TN,37203,3,68
South Street,Nashville,907 20th Ave S,TN,37212,3.5,284
Nacho's Mexican Restaurant,Nashville,"8080 Hwy 100, Ste C",TN,37221,3,55
McDonald's,Nashville,7010 Hwy 70 S,TN,37221,2,44
KFC,Nashville,290 Hicks Road,TN,37221,1.5,19
Whitt's,Nashville,"1 Terminal Dr, Concourse C, Nashville International Airport",TN,37214,3,44
Subway,Franklin,"1203 Murfreesboro Rd, Ste 501, Alexander Plaza",TN,37064,2.5,9
Emmy Squared - Gulch,Nashville,404 12th Ave S,TN,37203,4,281
Hard Rock Cafe,Nashville,100 Broadway,TN,37201,3,312
Las Palmas Mexican Restaurant,Nashville,8167 Hwy 100,TN,37221,3.5,44
Bur Bun,Brentwood,9000 Overlook Blvd,TN,37027,4.5,8
Provence Breads & Cafe,Nashville,1705 21st Ave S,TN,37212,3.5,175
Meridian Street Cafe,Nashville,1800 Dickerson Pike,TN,37207,4,39
Gina's Stonefired Italian & Pizzeria,Franklin,"3046 Columbia Ave, Ste 118",TN,37064,4,132
RH Courtyard Restaurant at RH Nashville,Nashville,2101 Green Hills Village Dr,TN,37215,4,124
Vuocolo's Italian Restaurant and Wine Bar,Ashland City,"189 Monroe Pl, Ste 114",TN,37015,4,43
My Veggie Chef,Nashville,1500 2nd Ave S,TN,37210,4.5,19
Bojangles,Madison,630 Gallatin Pike,TN,37115,1.5,12
Pizza Perfect,Nashville,4002 Granny White Pike,TN,37204,3,10
Kat's Bar & Grill,Antioch,5325 Mt View Rd,TN,37013,2,7
Franklin Mercantile Deli,Franklin,100 4th Ave N,TN,37064,3.5,120
Sonic Drive-In,Franklin,401 Hillsboro Rd,TN,37064,3.5,14
Martha's At the Plantation,Nashville,5025 Harding Pike,TN,37205,4.5,10
Tamarind Indian Bistro,Nashville,1516 Demonbreun St,TN,37203,3.5,65
Sonic Drive-In,Nashville,1701 Murfreesboro Pike,TN,37217,3,16
12 South Taproom & Grill,Nashville,2318 12th Ave S,TN,37204,3.5,347
Genghis Grill,Franklin,"600B Frazier Dr, Ste 104",TN,37067,3.5,120
Ruby Tuesday,Nashville,520 Donelson Pike,TN,37214,2.5,109
Domino's Pizza,Nashville,504 Donelson Pike,TN,37214,2.5,23
Hot Wok,Franklin,408 Williamson Sq,TN,37064,4,22
Saffron The Indian Kitchen,Nashville,5055 Broadway Place,TN,37203,4,41
Hoppys Harbor Grill,Mount Juliet,3157 Weakley Ln,TN,37122,4,5
Sweet Dreams Bakery And Bubble Tea,Franklin,"443 Cool Springs Blvd, Ste 115",TN,37067,4.5,82
Taqueria el Pollito Express,La Vergne,5052 Murfreesboro Rd,TN,37086,5,8
The Bunganut Pig Bar & Restaurant,Franklin,1143 Columbia Ave,TN,37064,3,140
Whiskey Kitchen,Nashville,118 12th Ave S,TN,37203,3.5,913
Guantanamera Restaurant,Nashville,3744 Nolensville Pike,TN,37211,4,65
Husk,Nashville,37 Rutledge St,TN,37210,4,1559
Main Moon,goodlettsville,440 Long Hollow Pike,TN,37072,3,40
Panda Express,Franklin,2430 Goose Creek Bypass,TN,37064,2.5,9
Divine Art Cafe,Nashville,"604 Gallatin Ave, Ste 109",TN,37206,4.5,29
Al Taglio,Nashville,321 5th Ave S,TN,37203,3,34
Popeyes Louisiana Kitchen,Nashville,443 Opry Mills Dr,TN,37214,1,6
Riverfront Tavern,Nashville,101 Church St,TN,37201,4,54
Wendell Smith's Restaurant,Nashville,407 53rd Ave N,TN,37209,4,124
Riverview Restaurant & Marina,Ashland City,110 Old River Rd,TN,37015,3.5,70
Subway,Hermitage,4424 Lebanon Pike,TN,37076,3,5
Mama Doughs Take N Bake Pizza,Nashville,6434 Nolensville Rd,TN,37013,4,9
NashHouse Southern Spoon and Saloon,Nashville,114 8th Ave S,TN,37203,3.5,226
Ooh Wee Bar-B-Q,Nashville,2008 Jefferson St,TN,37208,4.5,42
Ready Teddy's,Mt. Juliet,1400 N Mt Juliet Rd,TN,37122,4,14
Roll Wrap & Stix,Old Hickory,14805 Lebanon Rd,TN,37138,4,65
Cilantro Mexican Grill 5 Points,Nashville,972 Main St,TN,37206,3,37
Whiskey Room Live - Franklin,Franklin,1910 Galleria Blvd,TN,37067,4,14
Mama Josie's Home Cooking,Madison,620 Gallatin Pike N,TN,37115,3.5,15
FusZen Bistro,Hendersonville,"300 Indian Lake Blvd, Ste A130",TN,37075,4,55
Waffle House,Hendersonville,1090 W Main St,TN,37075,3,18
Asihi Asian Cuisine Hibachi & Buffet,Nashville,"7648 Hwy 70 S, Ste 1",TN,37221,3,89
North Italia - Nashville,Nashville,2159 Green Hills Village Dr,TN,37215,4,225
E+Rose Wellness Cafe of Nashville,Nashville,211 3rd Ave S,TN,37201,4.5,87
Slim Chickens,Mt. Juliet,4161 N Mt Juliet Rd,TN,37122,4,22
Flourgirls,Goodlettsville,201 S Main St,TN,37072,4.5,9
Au Bon Pain,Nashville,"Vanderbilt Medical Ctr, Medical Ctr Dr, Ste 2010",TN,37212,2.5,61
Phillyman Cheesesteak,Franklin,9040 Carothers Pkwy,TN,37067,3.5,19
Einstein Bros. Bagels,Franklin,"103 International Dr, #103",TN,37067,2.5,61
Panda Express,Franklin,"3058 Mallory Lane, Ste. 120",TN,37067,3,45
Taco Bell,Nashville,5510 Nolensville Rd,TN,37211,1.5,25
Bleachers Sports Grill,Franklin,"1010 Murfreesboro Rd, Ste 118",TN,37064,2.5,15
Corner Asian Cafe,Brentwood,10656 Concord Rd,TN,37027,4,142
Sidelines Grill,Pleasant View,204 Ren Mar Dr,TN,37146,3.5,46
Fat Mo's Burgers,Nashville,2620 Franklin Pike,TN,37204,4,90
360 Burger,Nashville,5356 Hickory Hollow Pkwy,TN,37013,3.5,211
Shoney's Restaurant-Corporate,Nashville,110 Interstate Dr,TN,37213,2,30
China Moon,Mount Juliet,4128 N Mount Juliet Rd,TN,37122,4,33
Newk's Eatery,Nashville,2714 W End Ave,TN,37203,3.5,96
Papa John's Pizza,Nashville,"5814 Nolensville Pike, Ste 102",TN,37211,1.5,40
San Antonio Taco Co,Nashville,208 Commerce St,TN,37201,2.5,19
Green Hills Thai & Sushi,Nashville,"4004 Hillsboro Pike, Ste 115-R",TN,37215,3,10
ABC Permits,Nashville,"615 Main St, Ste b11",TN,37206,5,10
ZolliKoffee,Nashville,701 8th Ave S,TN,37203,4.5,94
China Tokyo,Smyrna,500 Enon Springs Rd E,TN,37167,4,13
Jerusalem,Nashville,1805 Church St,TN,37203,2.5,8
Kohala Hawaiian BBQ,Hendersonville,"102 Glen Oak Blvd, Ste 210",TN,37075,4,17
Taco Bell,Nashville,2615 Powell Ave,TN,37204,2.5,31
Graze Nashville,Nashville,1888 Eastland Ave,TN,37206,4.5,467
Edley's Bar-B-Que - Sylvan Park,Nashville,4500 Murphy Rd,TN,37209,4,225
Los Compadres,Mount Juliet,12894 Lebanon Rd,TN,37122,3,83
Pueblo Viejo Mexican Grill,Goodlettsville,430 Long Hollow Pike,TN,37072,4.5,24
Papa Turney's Old Fashioned BBQ,Hermitage,5851D Old Hickory Blvd,TN,37076,4.5,238
Brightside Bakeshop,Nashville,713 Porter Rd,TN,37206,5,52
Caesar's Italian & Pizza Restaurant,Nashville,221 6th Ave N,TN,37219,2.5,123
Uncle Bud's,Nashville,2719 Old Lebanon Rd,TN,37214,4,273
Shot + Pepper Cantina,Franklin,3301 Aspen Grove Dr,TN,37067,3,28
Jimmy John's,Mount Juliet,5013 Crossings Cir,TN,37122,3,12
Top Hog,Gallatin,642 Blythe St,TN,37066,4.5,140
Jack In the Box,Nashville,3133 Lebanon Pike,TN,37214,3,7
Samurai Sushi,Nashville,2209 Elliston Pl,TN,37203,4,367
Cafe Bosna,Hermitage,5751 Old Hickory Blvd,TN,37076,4.5,135
La Hacienda,Franklin,1110 Hillsboro Rd,TN,37064,2.5,54
Peachtree Grill,Nashville,329 Peachtree St,TN,37210,5,71
Corner Pub Cool Springs,Franklin,"9200 Carothers Pkwy, Ste 100",TN,37067,3.5,23
SmoQe Signals BBQ,Nashville,,TN,37216,3.5,6
Palermo Pizza,Antioch,3920 Apache Trl,TN,37013,3.5,7
Captain D's,Mt. Juliet,271 Mt Juliet Rd,TN,37122,2.5,9
TKO,Nashville,4204 Gallatin Pike,TN,37216,4,119
Jimmy John's,Smyrna,"812 Nissan Dr, Ste 100",TN,37167,1.5,5
Noodles & Company,Nashville,2116 Green Hills Village Dr,TN,37215,3,143
Green Hills Grille,Nashville,"2002 Richard Jones Rd, Ste 104A",TN,37215,4,227
Bob's Steak & Chop House,Nashville,250 5th Ave S,TN,37203,4,224
Firehouse Subs,Brentwood,"700 Old Hickory Blvd, Ste 201",TN,37027,3,29
Sam's Kabab Gyro,Nashville,"7114 Hwy 70 S, Ste 110",TN,37221,4.5,175
Hayashi Japanese Buffet,Franklin,"1203 Murfreesboro Rd, Ste 503",TN,37064,3,22
Bread & Company,Nashville,6051 Hwy 100,TN,37205,2,16
Awash Ethiopian Restaurant,Nashville,976 Murfreesboro Pike,TN,37217,4.5,84
Cafe At Bobby,Nashville,230 4th Ave N,TN,37219,3.5,17
Cottage Cafe,Nashville,160 Belle Forest Cir,TN,37221,4.5,34
Tacos Y Mariscos Lopez,Madison,917 Gallatin Pike S,TN,37115,4,19
Kimbro's Pickin Parlor,Franklin,214 S Margin St,TN,37064,4,49
Barleypops,Kingston Springs,132 Petro Rd,TN,37082,4.5,54
Sonic Drive-In,Pleasant View,105 Ren Mar Center Dr,TN,37146,3.5,7
White House Pizza and Pub,White House,2404 US-31W,TN,37188,4,64
Queen Fish,Mount Juliet,3544 N Mount Juliet Rd,TN,37122,4.5,7
Burger King,Mount Juliet,11457 Lebanon Rd,TN,37122,2,11
Tempered Fine Chocolates,Nashville,"1201 5th Ave N, Ste 103",TN,37208,4.5,96
Crave,Madison,324 Gallatin Pike S,TN,37115,4.5,10
Fogatas Authentic Mexican Food,Nashville,5560 Nolensville Pike,TN,37211,4,154
Calypso Cafe,Nashville,3307 Charlotte Ave,TN,37209,4,69
Thai Ville Restaurant,Nashville,395 Haywood Ln,TN,37211,4.5,17
Wingstop,Smyrna,443 Sam Ridley Pkwy W.,TN,37167,2.5,13
Edgehill Cafe,Nashville,"6900 Lenox Village Blvd, Ste 15",TN,37211,4,7
Lennys Subs,Franklin,"1945 Mallory Ln, Ste 170",TN,37067,3.5,6
Nectar Urban Cantina,Nashville,206 McGavock Pike,TN,37214,4.5,390
Euro Grill,Nashville,1233 Antioch Pike,TN,37211,4,26
Jack in the Box,Nashville,5615 Charlotte Pike,TN,37209,2,32
Franklin Burger,Franklin,"1109 Davenport Blvd, Ste 500",TN,37069,4,174
Tuma Pizza,Nashville,2391 Murfreesboro Pike,TN,37217,3,24
Juice Bar - Brentwood,Brentwood,"7011 Executive Center Dr, Ste B104",TN,37027,4.5,129
Cracker Barrel Old Country Store,Nashville,2406 Music Valley Dr,TN,37214,3.5,149
Sonny's Music Cafe and Creperie,Mount Juliet,12192 Lebanon Rd,TN,37122,4,73
Dee's Q,Nashville,1000 Riverside Drive,TN,37206,4,19
Collard Greens And Cornbread,La Vergne,5238 Murfreesboro Rd,TN,37086,5,8
Freebirds,Nashville,1281 Murfreesboro Pike,TN,37217,4,5
Checkers,Nashville,3001 Gallatin Rd,TN,37216,2,27
Jack in the Box,Nashville,1504 Hampton St,TN,37207,1.5,26
Joe Natural's,Nashville,209 10th Ave S,TN,37203,3.5,10
Zaxby's Chicken Fingers & Buffalo Wings,Springfield,3509 Tom Austin Hwy,TN,37172,3,8
Las Palmas Mexican Restaurant,Nashville,5821 Charlotte Pike,TN,37209,3,68
Tropical Smoothie Cafe,Nashville,"7630 Highway 70 S, Ste 301",TN,37221,3.5,20
Hella Hot Chicken,Nashville,516 Bell Rd,TN,37013,3.5,10
Chick-fil-A,Gallatin,101 N Belvedere Dr,TN,37066,4,18
Sportsman's Grille,Nashville,5405 Harding Pike,TN,37205,3.5,76
Seafood Sensation,Nashville,"2719 Jefferson St, Ste E",TN,37208,4,200
Baskin Robbins Ice Cream Store,Brentwood,127 Franklin Rd,TN,37027,2,10
The Cave,Nashville,811 Gleaves St,TN,37204,3,5
Zaxby's Chicken Fingers & Buffalo Wings,White House,800 Highway 76,TN,37188,3.5,15
Taco Bell,White House,330 Hester Dr.,TN,37188,2,21
Lewis Country Store,Nashville,5106 Old Hickory Blvd,TN,37218,3,47
Red Phone Booth,Nashville,136 Rosa L Parks Blvd,TN,37203,4.5,81
Subway,Nashville,"4121 Hillsboro Pike St, Ste 104",TN,37215,3.5,8
Kuchnia & Keller,Nashville,1300 3rd Ave N,TN,37208,4,73
Captain D's,Hendersonville,317 W Main St,TN,37075,1.5,10
Sonic Drive-In,Franklin,4101 Mallory Ln,TN,37067,2,26
IHOP,Smyrna,779 Team Blvd,TN,37167,3,35
Pizza Hut,Nashville,3709 Clarksville Hwy,TN,37218,3,8
Tartufo,Nashville,1808 Hayes St,TN,37203,4,38
Hibachi's,Madison,721 Madison Sq,TN,37115,3,60
Mr Burgers,Nashville,49 Lafayette St,TN,37210,5,5
Build-a-Burger,Nashville,3811 Green Hills Village Dr,TN,37215,2.5,38
China King,Hermitage,4459 Lebanon Pike,TN,37076,2.5,21
The Picnic Tap Hunters,Nashville,975 Main St,TN,37206,4,15
Blu Fig,Nashville,"6444 Nolensville Pike, Ste 102",TN,37013,4,118
Sam Kabob Gyro,Nashville,2500 Murfreesboro Pike,TN,37217,3.5,38
Birrieria Y Taqueria Arandas,Nashville,104 Graylynn Dr,TN,37214,5,21
Blue Coast Burrito,Nashville,"6900 Lenox Village Dr, Ste 16",TN,37211,2.5,60
Eastwood Deli Co,Nashville,1896 Eastland Ave,TN,37206,4.5,21
Dunkin',Franklin,"9100A Carothers Pkwy, Ste 101",TN,37067,2,86
Guacamayas,Nashville,"63 E Thompson Ln, Ste 100",TN,37211,4,33
El Rodeo,La Vergne,5129 Murfreesboro Rd,TN,37086,3.5,36
Outback Steakhouse,Brentwood,8005 Moores Ln,TN,37027,3,108
Greek Cafe Grill,Nashville,"4004 Hillsboro Pike, Ste 100",TN,37215,4.5,209
Music City Hotdogs,Nashville,1002 Buchanan St,TN,37208,3.5,5
The Dog of Nashville,Nashville,2127 Belcourt Ave,TN,37212,4,219
McDonald's,Smyrna,345 N Lowry St,TN,37167,1.5,14
Ruby Tuesday,Nashville,2110 Green Hills Vlg Dr,TN,37215,2.5,30
Frida’s Oaxacan Cuisine,Nashville,2424 Nolensville Pike,TN,37210,5,5
Amerigo Italian Restaurant,Brentwood,1656 Westgate Cir,TN,37027,4,228
Cinco De Mayo Mexican Restaurant - Nashville,Nashville,209 10th Ave S,TN,37203,3.5,90
Pizza Hut,Springfield,3522 Tom Austin Hwy,TN,37172,2.5,12
The Grilled Cheese & Crab Cake Co,Nashville,160 4th Ave N,TN,37219,4,16
opry back porch BBQ,Nashville,2804 Opryland Dr,TN,37214,2.5,5
Nashville Pizza And Pasta,Nashville,1201 Dickerson Pike,TN,37207,3,25
Fuji Japanese Steakhouse,White House,520 Hwy 76,TN,37188,2.5,21
Jason's Deli,Mt Juliet,64 Belinda Pkwy,TN,37122,3.5,17
Pizza Hut,Madison,1144 Gallatin Pike S,TN,37115,1.5,24
The Terminal Cafe,Nashville,733 Porter Rd,TN,37206,4.5,211
El Jaliciense Mexican Restaurant,Nashville,3225 Gallatin Pike,TN,37216,4,203
Greek Style Gyro,Springfield,3416 Tom Austin Hwy,TN,37172,4.5,29
Mary's Old Fashioned Pit Bar-B-Que,Nashville,1106 Jefferson St,TN,37208,3.5,30
Monell's at the Manor,Nashville,1400 Murfreesboro Pike,TN,37217,4.5,476
Bojangles' Famous Chicken & Biscuits,Nashville,420 Donelson Pike,TN,37214,2.5,23
Krystal Company,Nashville,2619 Franklin Pike,TN,37204,2,5
Chicago Style Gyro,Nashville,900 8th Ave N,TN,37208,4,21
Spark of Life Healing Foods,Nashville,,TN,37209,5,11
Dynasty Super Buffet,Nashville,5433 Nolensville Pike,TN,37211,2,36
The Southern Steak & Oyster,Nashville,"150 3rd Ave S, Ste 110",TN,37201,4,2295
Nashville Style Gyros,Nashville,1110 Murfreesboro Pike,TN,37217,1,8
Daddy's Dogs - Demonbreun Hill,Nashville,1516 Demonbreun St,TN,37203,4,7
"Kinfolks Soulfood, BBQ & Catering",Smyrna,1203 Hazelwood Dr,TN,37167,4,49
White Castle,Hermitage,5805 Old Hickory Blvd,TN,37076,2.5,14
