name,city,address,state,postal_code,stars,review_count
Italian & Greek Delicatessen,Santa Barbara,636 State St,CA,93101,4.5,6
Shaker Mill,Santa Barbara,418 State St,CA,93101,4.5,79
Mac's Fish and Chip Shop,Santa Barbara,503 State St,CA,93101,3.5,459
Himalayan Kitchen,Santa Barbara,431 State St,CA,93101,4,361
Taco Bell,Santa Barbara,1840 Cliff Dr,CA,93109,3.5,28
Domino's Pizza,Santa Barbara,3006 State St,CA,93105,2.5,39
Firehouse Subs,Isla Vista,"6530 Seville Rd., #103",CA,93117,4.5,24
Mama Lu,Santa Barbara,415 N Milpas St,CA,93103,3,45
Su Casa Fresh Mexican Grill,Santa Barbara,1417 San Andres St,CA,93101,4.5,29
Sushi GoGo,Santa Barbara,"119 Harbor Way, Ste B",CA,93109,3.5,178
California Pasta,Santa Barbara,"811 State St, Ste B",CA,93101,3.5,287
Wecook,Goleta,"901 Embarcadero Del Mar, Ste 100",CA,93117,3,39
Big Joe's Tacos,Santa Barbara,3754 San Remo Dr,CA,93105,4.5,35
Panino,Montecito,1014 Coast Village Rd,CA,93108,3.5,67
Fattes Pizza,Santa Barbara,2840 B De La Vina St,CA,93105,4.5,10
Sanba IM,Goleta,"Albertsons Supermarket, 7127 Hollister Ave",CA,93117,4,24
JR's BBQ,Goleta,4444 Hollister Ave,CA,93118,4,6
Seven Bar & Kitchen,Santa Barbara,224 Helena St,CA,93101,4,353
Zizzo's Brew Pub,Goleta,7060 Hollister Ave,CA,93117,4,36
Blue Corn Tacos Catering,Santa Barbara,,CA,93101,5,11
Honor Market,Santa Barbara,"1255 Coast Village Rd, Ste 102A",CA,93108,4.5,57
Starbucks,Isla Vista,888 Embarcadero Del Norte,CA,93117,3,99
La Tapatia,Goleta,5764 Hollister Ave,CA,93117,3,52
Killer B's BBQ Bar and Grill,Santa Barbara,731 De La Guerra Plz,CA,93103,3,25
Overlook Cafe,Goleta,"Santa Barbara Airport, 500 Fowler Rd",CA,93117,3,5
The Coffee Bean & Tea Leaf,Santa Barbara,3052 De La Vina,CA,93105,3.5,50
Oakberry Açaí Bowls and Smoothies,Santa Barbara,819-B State St,CA,93101,4.5,77
Zizzo's Coffeehouse,Goleta,370 Storke Rd,CA,93117,3.5,166
Trattoria Mollie,Santa Barbara,1250 Coast Village Rd,CA,93108,3.5,204
Satellite,Santa Barbara,1117 State St,CA,93101,4.5,159
Little Caesars,Goleta,109 S Fairview Ave,CA,93117,2.5,28
Montecito Gourmet by Village Cheese & Wine,Santa Barbara,"1485 E Valley Rd, Ste 14",CA,93108,4.5,70
Mar Monte Hotel - Hyatt,Santa Barbara,1111 E Cabrillo Blvd,CA,93103,2.5,767
The Nugget Bar & Grill,Carpinteria,5096 Carpinteria Ave,CA,93013,3,54
Bettina,Santa Barbara,1014 Coast Village Rd,CA,93108,4.5,311
La Hacienda Mexican Restaurant,Goleta,298 Pine Ave,CA,93117,4,54
California Tacos and Taproom,Isla Vista,956 Embarcadero Del Norte,CA,93117,4,49
Lemon Tree Inn,Santa Barbara,2819 State St,CA,93105,2.5,270
Tepeyac Taquitos,Santa Barbara,201 W Carrillo St,CA,93101,3.5,6
Ca' Dario Pizzeria,Santa Barbara,29 E Victoria St,CA,93101,4,121
Belmond El Encanto Dining Room,Santa Barbara,800 Alvarado Pl,CA,93103,3,224
Rusty’s Pizza Parlor,Summerland,2315 Lillie Ave,CA,93108,3.5,15
Lazy Acres Market - Santa Barbara,Santa Barbara,302 Meigs Rd,CA,93109,3.5,244
The Good Plow,Carpinteria,5205 Carpinteria Ave,CA,93013,4.5,20
Sizzler,Goleta,5555 Hollister Ave,CA,93117,3,7
Chipotle Mexican Grill,Goleta,"270 Storke Rd, Ste F",CA,93117,2,175
Jimmy John's,Isla Vista,901 Embarcadero Del Mar,CA,93117,3.5,20
Zaytoon,Santa Barbara,209 E Canon Perdido St,CA,93101,4,1168
Bree'osh,Santa Barbara,"1150 Coast Village Rd, Ste E",CA,93108,4.5,497
Gladden and Sons Produce,Santa Barbara,5342 Hollister Ave,CA,93111,4.5,40
European Deli Market,Santa Barbara,4422 Hollister Ave,CA,93110,4.5,45
Challwa,Santa Barbara,724 E Haley St,CA,93103,4.5,5
Los Arroyos Mexican Restaurant & Take Out,Santa Barbara,14 W Figueroa St,CA,93101,4,448
Los Arroyos Mexican Restaurant & Take Out,Goleta,5764 Calle Real,CA,93117,3.5,85
Carl's Jr,Carpinteria,4610 Carpinteria Ave,CA,93013,2.5,45
Yankee Noodle,Santa Barbara,214 State St,CA,93101,4,100
Jungle George Grill,Goleta,5722 Calle Real,CA,93117,3.5,19
The Fig Grill,Goleta,5940 Calle Real,CA,93117,3,27
Alcazar Tapas Bar,Santa Barbara,1812 Cliff Dr,CA,93109,4,152
Cajun Kitchen,Goleta,420 S Fairview Ave,CA,93117,3.5,16
Green Table,Santa Barbara,113 W De La Guerra St,CA,93101,4.5,319
Freeman's Flying Chicken,Santa Barbara,3400 Calle Real,CA,93105,3.5,30
Elephant Bar Restaurant,Goleta,521 Firestone Road,CA,93117,3,85
Padaro Beach Grill,Carpinteria,3765 Santa Claus Ln,CA,93013,4.5,885
Cantwell's Market & Deli,Santa Barbara,1533 State St,CA,93101,3,142
Coast & Olive,Montecito,1295 Coast Village Rd,CA,93108,4.5,121
IHOP,Carpinteria,1114 Casitas Pass Rd,CA,93013,2.5,49
Nutbelly Pizzeria and Deli,Carpinteria,915 Linden Ave,CA,93013,4,253
The Daily Grind,Santa Barbara,2912 De La Vina St,CA,93105,3.5,101
Kanaloa Seafood,Santa Barbara,715 Chapala St,CA,93103,4,225
Buena Onda,Santa Barbara,724 E Haley St,CA,93103,5,414
Events By Rincon,Carpinteria,3805 Santa Claus Ln,CA,93013,4.5,109
Eladio's Restaurant,Santa Barbara,1 State St,CA,93101,3.5,265
Chino's Rock & Tacos,Isla Vista,6530 Pardall Rd,CA,93117,3,22
Santa Barbara Fish Market,Santa Barbara,"117 Harbor Way, Unit A",CA,93109,4,327
Carlitos Cafe Y Cantina,Santa Barbara,"1324 State St, Ste A",CA,93101,3.5,731
Tyger Tyger,Santa Barbara,121 E Yanonali St,CA,93101,4,167
State & A Bar and Grill,Santa Barbara,1201 State St,CA,93101,3,31
Derf's Cafe,Santa Barbara,2000 De La Vina St,CA,93105,3.5,126
Tino's Italian Grocery,Santa Barbara,210 W Carrillo St,CA,93101,4.5,96
Lucky Dragon,Goleta,"6831 Hollister Ave, Ste B",CA,93117,3.5,89
Uncle Chen Restaurant,Carpinteria,1025 Casitas Pass Rd,CA,93013,4,137
The Shop Kitchen,Santa Barbara,730 N Milpas St,CA,93103,4.5,1108
Kyle's Kitchen,Goleta,7000 Hollister Ave,CA,93117,3.5,129
Night Lizard Brewing Company,Santa Barbara,607 State St,CA,93101,4.5,133
Subway,Goleta,5146 Hollister Ave,CA,93111,1.5,19
Jade Restaurant,Santa Barbara,3132 State St,CA,93105,3.5,15
Via Maestra 42,Santa Barbara,3343 State St,CA,93105,4.5,589
Flaming Grill,Goleta,6558 Pardall Rd,CA,93117,3,8
805 Kabob,Goleta,6578 Trigo Rd,CA,93117,3.5,63
Arigato Sushi,Santa Barbara,1225 State St,CA,93101,4,980
Asian Cafe,Goleta,5869 Hollister Ave,CA,93118,4,5
Taco Bell,Carpinteria,1045 Casitas Pass Road,CA,93013,2.5,32
Outpost,Goleta,5650 Calle Real,CA,93117,4,198
McDonald's,Santa Barbara,3940 State St,CA,93105,2.5,56
Petros Restaurant,Santa Barbara,1316 State St,CA,93101,4,188
ASIE,Santa Barbara,511 State St,CA,93101,3,149
Bangkok Palace,Santa Barbara,2829 De La Vina St,CA,93105,3.5,47
Chad's,Santa Barbara,216 W Cabrillo Blvd,CA,93101,4,1268
Blenders In the Grass,Santa Barbara,3973 State St,CA,93105,4,55
Fresco Cafe North,Goleta,5940 Calle Real,CA,93117,3.5,93
The Neighborhood Bar,Santa Barbara,235 W Montecito St,CA,93101,4,240
Ming Dynasty Restaurant,Goleta,"290 Storke Rd, Ste G",CA,93117,3,231
Blenders In The Grass,Santa Barbara,720 State St,CA,93101,4,239
Stone Age Restaurant,Santa Barbara,415 N Milpas St,CA,93103,3.5,98
Plow & Angel,Santa Barbara,900 San Ysidro Ln,CA,93108,4,77
Marketplace Cafe,Santa Barbara,17 W Canon Perdido St,CA,93101,4,47
Petrini's Restaurant,Goleta,5711 Calle Real,CA,93117,3,73
Crushcakes & Cafe,Santa Barbara,1315 Anacapa St,CA,93101,4,761
Yellow Belly,Santa Barbara,2611 De La Vina St,CA,93105,4,337
The Silver Bough,Santa Barbara,1295 Coast Village Rd,CA,93108,4.5,7
The Original Habit Burger Grill,Goleta,5735 Hollister Ave,CA,93117,4,329
Sushiya Express,Goleta,955 Embarcadero Del Mar,CA,93117,3.5,163
Natural Cafe,Goleta,6990 Market Pl Dr,CA,93117,4,130
Javan's,Goleta,938 Embarcadero Del Nrte,CA,93117,4,30
Super Cuca's Restaurant,Santa Barbara,626 W Micheltorena St,CA,93101,4,276
Corazon Cocina,Santa Barbara,126 E Canon Perdido St,CA,93101,4.5,39
Jeannine's American Bakery Restaurant,Goleta,"7060 Hollister Ave, Ste 105",CA,93117,4.5,117
Sam's To Go,Goleta,5979 Hollister Ave,CA,93117,3.5,7
Fiesta Market & Deli,Carpinteria,4502 Carpinteria Ave,CA,93013,4,26
Los Gallos,Santa Barbara,2009 De La Vina St,CA,93105,4,51
Peebee & Jays,Carpinteria,1007 Casitas Pass Rd,CA,93013,4,144
Cristino's Bakery,Goleta,170 Aero Camino,CA,93117,5,117
California Pizza Kitchen at Santa Barbara,Santa Barbara,719 Paseo Nuevo,CA,93101,3,193
Cajun Kitchen Cafe,Santa Barbara,"1924 De La Vina St, Ste A",CA,93101,4,234
Kahuna Grill,Goleta,7010 Market Pl Dr,CA,93117,4,191
Pita Pit,Isla Vista,971 Embarcadero Del Mar,CA,93117,3.5,37
John Dunn Gourmet Dining Room,Santa Barbara,721 Cliff Dr,CA,93101,4,5
Nikka Fish Market and Grill,Goleta,5722 Calle Real,CA,93117,4,392
Santa Barbara Bay Cafe,Santa Barbara,131 Anacapa St,CA,93101,3.5,10
La Arcada Bistro,Santa Barbara,1112 State St,CA,93101,3.5,144
China Palace,Santa Barbara,1070 Coast Village Rd,CA,93108,3.5,205
South Coast Deli-Goleta,Goleta,"185 S Patterson Ave, Ste A",CA,93111,4.5,347
Hoffmann Brat Haus,Santa Barbara,801 State St,CA,93101,4,417
The Drunken Crab,Santa Barbara,416 State St,CA,93101,4,595
Café Lido,Santa Barbara,1111 E Cabrillo Blvd,CA,93103,3.5,11
JSB Cafe at Santa Barbara City College,Santa Barbara,721 Cliff Dr,CA,93109,4,16
Muddy Waters Cafe,Santa Barbara,508 E Haley St,CA,93103,4,48
Carl's Jr.,Carpinteria,"6307 Carpinteria Ave, Ste A",CA,93013,2.5,10
"Villa Craft Beer, Wine & Kitchen",Santa Barbara,618 Anacapa St,CA,93101,5,77
goa taco,Santa Barbara,718 State St,CA,93101,4,231
Peet's Coffee,Santa Barbara,3905 State St,CA,93105,4,73
Flavor of India,Santa Barbara,3026 State St,CA,93105,4,501
Hotdog Mini Mart,Santa Barbara,,CA,93101,4.5,5
Noemi Pizza Romana,Santa Barbara,3534 State St,CA,93105,4.5,41
Piano Gastrolounge,Santa Barbara,129 E Anapamu St,CA,93101,3.5,23
Pizza Guru,Santa Barbara,3534 State St,CA,93105,4,299
Cal Taco,Goleta,"7320 Hollister Ave, Ste 1",CA,93117,4,189
Yoichi's,Santa Barbara,230 E Victoria St,CA,93101,4.5,184
Disfruta,Goleta,5777 Hollister Ave,CA,93117,4.5,10
The Natural Cafe,Santa Barbara,508 State St,CA,93101,4,566
Rusty's Pizza Parlor,Santa Barbara,232 W Carrillo St,CA,93101,3,124
Somerset,Santa Barbara,7 E Anapamu St,CA,93101,3.5,100
Jeannine's American Bakery Restaurant,Santa Barbara,3607 State St,CA,93105,4,575
Delgado's Mexican Foods,Carpinteria,4401 Carpinteria Ave,CA,93013,3.5,236
Feast: The Cafe at Field + Fort,Summerland,2580 Lillie Ave,CA,93067,4,32
Juice Ranch,Santa Barbara,"1187 Coast Village Rd, Ste 5",CA,93108,3.5,21
Mala Town,Goleta,6555 Pardall Rd,CA,93117,4,5
Tee-Off Restaurant and Lounge,Santa Barbara,3627 State St,CA,93105,4,213
Che Argentinian Empanadas,Carpinteria,"4191 Carpinteria Ave, Unit 5",CA,93013,5,17
Mesa Pizza,Santa Barbara,"315 Meigs Rd, Ste K",CA,93109,4,176
Flir Cafe,Goleta,"6769 Hollister Ave, Bldg 6775",CA,93117,4.5,21
Surf Dog,Carpinteria,The Bluffs Parking Lot,CA,93190,5,47
Sam's 2 U,Goleta,5979 Hollister Ave,CA,93117,2.5,8
Gaucho Cafe,Goleta,At the UCen,CA,93118,4,5
Uncle Roccos Famous NY Pizza,Santa Barbara,437 State St,CA,93101,2.5,317
Patxi's Pizza,Santa Barbara,515 State St,CA,93101,4,730
Miracle At The Funk Zone,Santa Barbara,"131 Anacapa St, Ste B",CA,93101,4,8
Enterprise Fish,Santa Barbara,225 State St,CA,93101,3.5,1094
Pace food+drink,Santa Barbara,413 State St,CA,93101,4,162
Rockfire Grill,Goleta,6583 Pardall Rd,CA,93117,4.5,1246
South Coast Deli- Isla Vista,Isla Vista,6521 Pardall Rd,CA,93117,4,155
Big Yellow House,Summerland,108 Pierpont Rd,CA,93067,4.5,10
Home Plate Grill,Goleta,"7398 Calle Real, Ste C",CA,93117,4.5,227
Barcliff & Bair,Santa Barbara,1112 State St,CA,93101,4,7
Santa Barbara Shellfish Company,Santa Barbara,230 Stearns Wharf,CA,93101,4,2404
Red Pepper Chinese Food Express,Isla Vista,"966 Embarcadero Del Mar, Apt C",CA,93117,3.5,5
Kaptain's Firehouse BBQ,Isla Vista,6543 Pardall Rd,CA,93117,3.5,69
El Taco Grande,Carpinteria,1096 Casitas Pass Rd,CA,93013,3,115
Ridley-Tree House Restaurant,Santa Barbara,500 Ninos Dr,CA,93103,3,5
TAP Thai Cuisine,Santa Barbara,2611 De La Vina St,CA,93105,4,141
Beans BBQ and Catering,Santa Barbara,,CA,93117,5,13
PokiRito,Goleta,6530 Seville Rd,CA,93117,4,53
Blush Lounge,Santa Barbara,630 State St,CA,93101,3.5,450
Sage & Onion Cafe,Goleta,5599 Hollister Ave,CA,93117,4,90
Cali-Forno Pizzeria,Santa Barbara,905 State St,CA,93101,4,16
State Street Wine Bistro,Santa Barbara,516 State St,CA,93101,4.5,21
Alchemy Wellness Spa,Santa Barbara,35 W Haley St,CA,93101,4,58
Las Brasas Mexican Grill,Goleta,"5915 Calle Real, Ste B",CA,93117,4,9
Lao Ma Tou,Santa Barbara,511 State St,CA,93101,3.5,83
Cafe Luna,Summerland,2354 Lillie Ave,CA,93067,4,85
Rascal's Vegan Food,Santa Barbara,18 E Cota St,CA,93101,4.5,25
Meun Fan Thai Cafe,Santa Barbara,1819 Cliff Dr,CA,93109,4,195
The Set,Santa Barbara,633 E Cabrillo Blvd,CA,93103,3.5,32
Buena Onda at Mosaic Locale,Santa Barbara,1131 State St,CA,93101,4.5,35
Taffy's Pizza,Santa Barbara,2026 De La Vina St,CA,93105,4,192
Arturo's Taqueria,Santa Barbara,226 S Milpas St,CA,93103,3.5,6
Wingman Rodeo - Montecito Street,Santa Barbara,235 W Montecito St,CA,93101,4,44
Costa Kitchen & Bar,Santa Barbara,1111 E Cabrillo Blvd,CA,93103,5,14
Jack in the Box,Santa Barbara,501 N Milpas St,CA,93103,1.5,41
Dang Burger,Carpinteria,910 Linden Ave,CA,93013,4.5,13
A Piece of Cake,Santa Barbara,,CA,93102,2,12
Treehouse Restaurant,Santa Barbara,3860 State St,CA,93105,3,52
Itsuki Restaurant,Santa Barbara,4020 Calle Real,CA,93110,4,67
Casa Blanca Restaurant,Santa Barbara,330 State St,CA,93101,3.5,666
KFC,Goleta,5697 Calle Real,CA,93117,3,32
Lao Wang,Goleta,"6530 Pardall Rd, Ste B",CA,93117,3.5,145
The Nugget Bar and Grill,Santa Barbara,21 W Victoria St,CA,93101,4,54
Metropulos Fine Foods,Santa Barbara,216 E Yanonali St,CA,93101,4.5,323
Eat This Shoot That!,Santa Barbara,200 Stearns Wharf,CA,93101,5,80
Killer Shrimp,Santa Barbara,416 State St,CA,93101,4,143
Jill's Place,Santa Barbara,632 Santa Barbara St,CA,93101,4,325
Ichiban,Santa Barbara,1812 Cliff Dr,CA,93109,3.5,227
Broad Street Oyster Company,Santa Barbara,418 State St,CA,93101,5,5
Yume Sushi Japanese Restaurant,Santa Barbara,428 Chapala St,CA,93101,4,388
Harbor Meat & Seafood,Santa Barbara,215 Helena Ave,CA,93101,5,14
Fresco Cafe,Santa Barbara,"3987 State St, Ste B",CA,93105,4,278
The Pan,Santa Barbara,18 E Cota St,CA,93101,4,21
Zookers Cafe,Carpinteria,5404 Carpinteria Ave,CA,93013,4.5,318
TonyRay's Restaurant & Cantina,Santa Barbara,731 De La Guerra Plz,CA,93103,4,8
Choppa Poke,Goleta,"7000 Hollister Ave, Ste 102",CA,93117,4,330
Barbareño,Santa Barbara,205 W Canon Perdido St,CA,93101,4.5,405
Char West,Santa Barbara,221 Stearns Wharf,CA,93101,3,134
Giannfranco's Trattoria,Carpinteria,666 Linden Ave,CA,93013,4,271
Rusty's Pizza Parlor,Carpinteria,5250 Carpinteria Ave,CA,93013,3.5,131
Timber's Roadhouse,Goleta,10 Winchester Canyon Rd,CA,93117,4,30
Brasserie Solera,Santa Barbara,406 E Haley St,CA,93101,4,20
Mama's Bakery & Deli,Santa Barbara,5342 Hollister Ave,CA,93111,4,38
Papa John's Pizza,Goleta,Calle Real Shopping Ctr,CA,93117,2.5,52
Wahoo's Fish Tacos,Santa Barbara,511 State St,CA,93101,3.5,62
Lighthouse Coffee,Santa Barbara,711 Chapala St,CA,93101,4.5,29
MIZZA,Santa Barbara,1112 State St,CA,93101,4,380
Blenders In the Grass,Santa Barbara,"1046 Coast Village Rd, Ste F",CA,93108,3.5,68
Jay C's Place,Isla Vista,"966 Embarcadero Del Mar, Unit C",CA,93117,4.5,5
Deja Vu Cafe IV,Goleta,966 Embarcadero Del Mar,CA,93117,2.5,102
Saigon Vietnamese Restaurant,Santa Barbara,"1230 State St, Unit A",CA,93101,3.5,374
Eller's Doughnut House & Bakery,Santa Barbara,"4317 State St, Ste A",CA,93110,3,71
Domino's Pizza,Santa Barbara,617 N Milpas St,CA,93103,1.5,56
Mac N Cheese After Dark,Santa Barbara,423 State St,CA,93101,4.5,140
McDonald's,Goleta,146 S Fairview Ave,CA,93117,2,58
Aperitivo,Santa Barbara,7 W Haley St,CA,93101,5,47
Velvet Jones,Santa Barbara,423 State St,CA,93101,3.5,96
Hot Spots Espresso Company,Santa Barbara,36 State St,CA,93101,3,35
Domino's Pizza,Carpinteria,1039 Casitas Pass Rd,CA,93013,2.5,20
Danny's Deli Bait & Tackle,Carpinteria,4890 Carpinteria Ave,CA,93013,4,84
McDonald's,Carpinteria,1115 Casitas Pass Rd,CA,93013,2,70
SB Paella Catering,Goleta,,CA,93117,5,23
Convivo Restaurant and Bar,Santa Barbara,901 E Cabrillo Blvd,CA,93103,4,445
IHOP,Santa Barbara,4765 Calle Real,CA,93110,2.5,113
Rusty's Pizza Parlor,Goleta,5934 Calle Real,CA,93117,3.5,46
Stateside Restaurant & Lounge,Santa Barbara,1114 State St,CA,93190,2.5,10
Esau's Cafe,Santa Barbara,721 Chapala St,CA,93101,4,160
Khao Kaeng by Empty Bowl Gourmet Noodle Bar,Montecito,"1187 Coast Village Rd, Ste 9",CA,93108,4.5,51
Cantina,Isla Vista,"966 Embarcadero Del Mar, Ste C",CA,93117,4.5,119
Apna Indian Kitchen,Santa Barbara,718 State St,CA,93101,4.5,246
Java Station,Santa Barbara,4447 Hollister Ave,CA,93110,3.5,196
Z's - Taphouse & Grill,Goleta,5925 Calle Real,CA,93117,3.5,41
Kahuna Grill,Santa Barbara,12 De La Guerra Pl,CA,93101,3.5,76
California Wood-Fired Catering,Santa Barbara,,CA,93105,4.5,5
Sizzling Lunch,Goleta,6533 Trigo Rd,CA,93117,4.5,79
Adama Vegan Comfort Cuisine,Santa Barbara,428 Chapala St,CA,93101,4,238
La Tapatia Bakery,Santa Barbara,832 N Milpas St,CA,93103,4,56
The Roundhouse,Santa Barbara,633 E Cabrillo Blvd,CA,93103,2.5,22
Giovanni's,Santa Barbara,1187 Coast Village Rd,CA,93108,3,54
Oveja Blanca Restaurante,Santa Barbara,30 E Ortega St,CA,93101,4.5,47
Mulligan's Cafe & Bar,Santa Barbara,3500 McCaw Ave,CA,93105,3.5,71
Spudnuts Donuts,Santa Barbara,"220 W Carrillo St, Ste 1",CA,93101,3.5,100
Modern Times Kitchen,Santa Barbara,418 State St,CA,93101,4.5,54
Our Daily Bread,Santa Barbara,831 Santa Barbara St,CA,93101,3.5,36
South Coast Deli- Chapala,Santa Barbara,1436 Chapala St,CA,93101,4.5,340
Santa Barbara Wine Spa,Santa Barbara,29 W Micheltorena St,CA,93101,3.5,69
Palihouse Santa Barbara,Santa Barbara,915 Garden St,CA,93101,4,7
Hana Kitchen,Santa Barbara,503 State St,CA,93101,3,253
South Coast Deli - Santa Barbara,Santa Barbara,3534 State St,CA,93105,4,10
Tydes Restaurant,Santa Barbara,1260 Channel Dr,CA,93108,4,56
Taqueria Altamirano,Santa Barbara,217 E Anacapa St,CA,93101,4.5,12
Nectar Eatery & Lounge,Santa Barbara,20 E Cota St,CA,93101,4,130
Little Caesars Pizza,Santa Barbara,21 N Milpas St,CA,93103,2,24
Cafe Ana,Santa Barbara,1201 Anacapa St,CA,93101,4,91
Del Valle Grill,Goleta,5746 Hollister Ave,CA,93117,4,37
Costa Terraza,Santa Barbara,500 Fowler Rd,CA,93117,3,46
Spudnuts Donuts,Goleta,"5718 Hollister Ave, Ste 101",CA,93117,3.5,58
Italian Grocery & Deli,Santa Barbara,415 E De La Guerra St,CA,93101,4,47
D'Vine,Santa Barbara,205 W Canon Perdido St,CA,93101,4,26
Golden Line Coffee Bar,Santa Barbara,"618 Anacapa St, Ste A, Villa Wine Bar",CA,93101,5,10
California Crisp Cafe,Santa Barbara,718 State St,CA,93101,3.5,10
OPPI’Z Bistro And Natural Pizza,Santa Barbara,1026 State St,CA,93101,4.5,170
Pacific Crêpes,Santa Barbara,705 Anacapa St,CA,93101,3.5,252
De La Guerra Dining Commons,Santa Barbara,1501 Residential Services,CA,93106,3,6
Matty's Hot Chicken,Santa Barbara,38 W Victoria St,CA,93101,3.5,12
Paloma Restaurant & Tequila Bar,Goleta,5764 Calle Real,CA,93117,4,146
Cabo's Baja Grill & Cantina,Carpinteria,5096 Carpinteria Ave,CA,93013,3,69
Blenders in the Grass,Goleta,7014 Marketplace Dr,CA,93117,4.5,96
Haggen Food & Pharmacy,Carpinteria,850 Linden Avenue,CA,93013,1.5,12
The Endless Summer Bar Cafe,Santa Barbara,"113 Harbor Way, Ste 180",CA,93109,3.5,258
Mesa Cafe,Santa Barbara,1972 Cliff Dr,CA,93109,4,374
Cajun Kitchen Cafe,Santa Barbara,901 Chapala St,CA,93101,4,519
The Natural Cafe,Goleta,5892 Hollister Ave,CA,93117,4,122
Cadiz Restaurant & Bar,Santa Barbara,509 State St,CA,93101,4.5,697
Seagrass Restaurant,Santa Barbara,30 E Ortega St,CA,93101,4,217
Matador Tapas Bar & Latin Steakhouse,Santa Barbara,714 State St,CA,93101,4,7
