name,city,address,state,postal_code,stars,review_count
Foghorns Chicken Fingers,Metairie,3613 N Causeway Blvd,LA,70002,3.5,12
Ninja Restaurant,New Orleans,8433 Oak St,LA,70118,3,223
Kayla's Restaurant,New Orleans,3036 St Claude Ave,LA,70117,4.5,43
Corkys Bar-B-Q,Metairie,4243 Veterans Memorial Blvd,LA,70006,3,22
The Fat Falafel,New Orleans,3141 Ponce De Leon St,LA,70119,4.5,30
Cafe Negril,New Orleans,606 Frenchmen St,LA,70116,4,292
The Old No 77 Hotel and Chandlery,New Orleans,535 Tchoupitoulas St,LA,70130,3,435
Smoked,Harahan,"6901 Jefferson Hwy, Ste A",LA,70123,4.5,72
Park Island Brew,New Orleans,1686 Gentilly Blvd,LA,70119,5,48
Brügger's Barbecüe,New Orleans,2831 St Claude,LA,70117,3,6
District Donuts Sliders & Brew Lakeview,New Orleans,527 Harrison Ave,LA,70124,4,196
Casey's In The Quarter,New Orleans,91 French Market Pl,LA,70116,5,7
Sprouts Organic Cafe,New Orleans,1200 Henriette Delille St,LA,70116,4.5,7
Olive,New Orleans,339 Carondelet St,LA,70112,5,76
Two Chicks Cafe,New Orleans,"901 Convention Center Blvd, Ste 109",LA,70130,4.5,888
Cleaver & Co,New Orleans,3917 Baronne St,LA,70115,4,25
Chicken’s Kitchen,Gretna,629 Derbigny St,LA,70053,5,34
Charcoal's Gourmet Burger Bar,New Orleans,2200 Magazine St,LA,70130,3,309
Salads Galore & More,New Orleans,7011 Read Blvd,LA,70127,4,46
Papa Kitchen,New Orleans,1900 N Claiborne Ave,LA,70116,4,10
Pho King,Metairie,3559 18th St,LA,70002,4,45
Pho Kang,New Orleans,2135 St Charles Ave,LA,70130,4,60
Cafe Opera,New Orleans,541 Bourbon St,LA,70130,2.5,9
Carmo,New Orleans,527 Julia St,LA,70130,4.5,1164
Arabella Casa Di Pasta,New Orleans,2258 St Claude Ave,LA,70117,4.5,228
Cafe 91,New Orleans,91 French Market Pl,LA,70116,2,5
Rally's,New Orleans,3555 General De Gaulle Dr,LA,70114,2,10
City Diner,Metairie,"3116 S I-10 Service Rd, Ste E",LA,70001,3.5,336
Phil's Grill,New Orleans,748 Camp St,LA,70130,4.5,87
Little Caesars Pizza,Metairie,3113 David Dr,LA,70003,1.5,22
LMNO,New Orleans,333 Poydras St,LA,70130,2.5,18
Garces International Cuisine,Kenner,4221 Williams Blvd,LA,70065,4,9
Josephine Estelle,New Orleans,600 Carondelet St,LA,70130,4,364
Eastern European Foods,Kenner,3320 Williams Blvd,LA,70065,3.5,6
La Azteca,Kenner,2001 Williams Blvd,LA,70062,3,10
Bistro Daisy,New Orleans,5831 Magazine St,LA,70115,4.5,119
Poindexter’s Delicatessan,New Orleans,2381 St Claude Ave,LA,70117,5,5
Beaucoup Eats,New Orleans,2323 Canal St,LA,70119,4,66
Rendez-vous creole restaurant,New Orleans,3042 General Collins Ave,LA,70114,4,7
Truck Farm Tavern,Saint Rose,11760 River Rd,LA,70087,4,137
Caffe Caffe - Metairie,Metairie,4301 Clearview Pkwy,LA,70006,4,97
Manolito,New Orleans,508 Dumaine St,LA,70116,4.5,144
City Donuts & Café,New Orleans,3301 S Claiborne Ave,LA,70125,3.5,92
Waffle House,Saint Rose,10384 Airline Hwy,LA,70087,2.5,18
Miyako Hibachi & Sushi Bar,New Orleans,1403 Saint Charles Ave,LA,70130,2.5,138
Popeyes Louisiana Kitchen,New Orleans,1243 Saint Charles Ave,LA,70130,2,49
Brewster's,Chalmette,8751 W Judge Perez Dr,LA,70043,3.5,43
Ruby Slipper - New Orleans,New Orleans,200 Magazine St,LA,70130,4.5,5193
Ye Olde College Inn,Kenner,900 Airline Dr,LA,70062,2,262
Cafe Gentilly,New Orleans,5339 Franklin Ave,LA,70122,4.5,100
My Brother’s Bar,Harahan,6901 Jefferson Hwy,LA,70123,4,6
La Casita,New Orleans,634 Julia St,LA,70130,4,202
Big Shirley's,New Orleans,1845 Gentilly Blvd,LA,70119,5,6
Red Star Chinese Restaurant,New Orleans,8330 Earhart Blvd,LA,70118,2.5,97
Pie Pizza & Pastas,New Orleans,814 S Peters St,LA,70130,3,108
BB King's Blues Club,New Orleans,1104 Decatur St,LA,70116,4,572
Commander's Palace,New Orleans,1403 Washington Ave,LA,70130,4.5,4876
La Cocinita,Kenner,"2317 Veterans Memorial Blvd, Ste 4",LA,70062,4,58
Fausto's Bistro,Metairie,530 Veterans Memorial Blvd,LA,70005,4,90
Fattoush Restaurant,New Orleans,1561 Tulane Ave,LA,70112,4.5,9
Rue De La Course,New Orleans,1140 S Carrollton Ave,LA,70118,3.5,255
A and M Food Store,New Orleans,1741 Mc Shane Pl,LA,70116,5,5
P's and Q's,New Orleans,5720 Magazine St,LA,70115,5,25
MRB Bar And Restaurant,New Orleans,515 Saint Philip St,LA,70116,4,105
Beignets & More,Chalmette,"8700 W Judge Perez, Ste C",LA,70043,4.5,83
Aroma Indian Cuisine,New Orleans,401 S Claiborne Ave,LA,70112,4.5,57
Bordeaux,New Orleans,4734 Magazine St,LA,70115,4,66
Bella's,Chalmette,8001 W St. Bernard Hwy,LA,70043,3.5,5
Marcello's Restaurant & Wine Bar,New Orleans,715 Saint Charles Ave,LA,70130,4.5,396
Arby's,Metairie,3847 Veterans Memorl Blvd,LA,70002,2.5,23
McAlister's Deli,New Orleans,5300 Tchoupitoulas St,LA,70115,2.5,42
Cajun Jerky and Meats,New Orleans,400-448 Ursulines St,LA,70116,4.5,6
Jack Rose,New Orleans,"2031 St Charles Ave, Fl 1",LA,70130,4.5,266
Boudreaux's Backyard,New Orleans,516 Bourbon St,LA,70130,3.5,10
Panda King,Gretna,"925 Behrman Hwy, Ste 1",LA,70056,3.5,177
The Original Papa's Pizza,Kenner,"3712 Williams Blvd, Ste O",LA,70065,3.5,16
Zeke's Restaurant,Metairie,1517 Metairie Rd,LA,70005,3.5,25
The Bistro By One Smart Cookie Company,Harvey,"1700 Promenade Blvd, Ste 2601",LA,70058,4.5,7
Basin Seafood & Spirits,New Orleans,3222 Magazine St,LA,70115,4,515
Chubbie's Fried Chicken,New Orleans,4850 General Meyer Ave,LA,70131,4,70
Key's Food Store,New Orleans,2600 Louisiana Ave,LA,70115,4,13
Roly Poly,Metairie,3020 Veterans Memorial Blvd,LA,70002,3.5,14
Mr B's Bakery,New Orleans,"4801 General Meyer Ave, Ste 107",LA,70131,5,18
Royal House,New Orleans,441 Royal St,LA,70130,4,5070
Bakers Dozen,Jefferson,3305 Jefferson Hwy,LA,70121,4.5,91
Mama Mea's Pizzaria,Metairie,1414 Veterans Memorial Blvd,LA,70005,3,6
Italian Pie,New Orleans,125 N Carrollton Ave,LA,70119,2.5,15
CIBO,New Orleans,"1114 S Carrolton Ave, Ste A",LA,70118,5,132
The Alibi,New Orleans,811 Iberville St,LA,70112,3.5,108
Rocksy's,Metairie,3220 Edenborn Ave,LA,70002,3.5,61
Waffle House,New Orleans,4601 Old Gentilly Rd,LA,70126,3,33
Anatolia Mediterranean Cuisine,New Orleans,3100 Magazine St,LA,70115,4.5,133
Hana Japanese Restaurant,New Orleans,8116 Hampson St,LA,70118,3.5,185
Sweet Things & Grill,Metairie,1011 Veterans Memorial Blvd,LA,70005,3.5,51
Quitutes Cuisine & Bar,Arabi,6617 W Judge Perez Dr,LA,70032,4.5,38
Storyville Restaurant,New Orleans,808 Iberville St,LA,70112,4,57
Gracious Bakery & Cafe,New Orleans,"1000 S Norman Francis Pkwy, Ste 100",LA,70125,4,114
Raising Cane's Chicken Fingers,Metairie,5817 Airline Dr,LA,70003,4.5,12
Babylon Cafe,New Orleans,7724 Maple St,LA,70118,4,130
Panda House,Metairie,"2701 Airline Dr, Ste H",LA,70001,2,22
Fry and Pie,Arabi,7007 St Claude Ave,LA,70032,4.5,175
Fireman Mike's Cafe & Sweet Shop,New Orleans,203 W Harrison Ave,LA,70124,4.5,14
Nomiya,New Orleans,4226 Magazine St,LA,70115,4.5,258
Tacos Del Cartel,Metairie,2901 David Dr,LA,70003,3.5,117
The Melting Pot - New Orleans,New Orleans,"1820 Saint Charles Ave, Ste 120",LA,70130,3.5,128
Wing Snack Express,New Orleans,"3570 Holiday Dr, Ste 1",LA,70114,3,41
New Orleans Creole Cookery,New Orleans,508 Toulouse St,LA,70130,3.5,1232
Two Chicks Café - CBD,New Orleans,920 Gravier St,LA,70112,4.5,324
Chuck E. Cheese,New Orleans,3701 General DeGaulle,LA,70114,3,8
"Feelings Marigny Cafe, Bar & Courtyard Lounge",New Orleans,535 Franklin Ave,LA,70117,4,109
Roly Poly Sandwiches,Harahan,1640 Hickory Ave,LA,70123,3.5,13
Segnette Landing,Westwego,450 Laroussini St,LA,70094,4,27
Taco Bell,New Orleans,4603 Chef Menteur Hwy,LA,70126,2,22
Swizzle Stick Bar,New Orleans,300 Poydras St,LA,70130,4,145
Mr Ed's Restaurant-Kenner,Kenner,910 W Esplanade Ave,LA,70065,3.5,79
Louisiana Seafood Festival,New Orleans,1 Canal St,LA,70130,4.5,20
Hank's Meat Market,New Orleans,3340 St Claude Ave,LA,70117,4.5,7
Nola Good Eats,New Orleans,351 Andrew Higgins Blvd,LA,70130,3.5,23
La Boulangerie,New Orleans,4600 Magazine St,LA,70115,3.5,386
Flambeaux Smokehouse & BBQ,New Orleans,209 Decatur St,LA,70130,3.5,50
NOLA BBQEAUX,Harvey,1048 Scotsdale Dr.,LA,70058,5,12
Auntie Anne's,Metairie,3301 Veterans Memorial Blvd,LA,70002,2.5,6
FreakShake Cafe,Metairie,2725 Mississippi Ave,LA,70003,3.5,20
Wendy's,New Orleans,5701 Read Rd,LA,70127,1.5,5
Meals From The Heart Cafe,New Orleans,"1100 N Peters St, Ste 13, Farmers Market Food Court Facing French Market Pl",LA,70116,4.5,819
Today’s Ketch Seafood,Chalmette,2110 E Judge Perez Dr,LA,70043,4,63
Catahoula Hotel,New Orleans,914 Union St,LA,70112,3.5,99
Andy's Bistro,Metairie,3322 N Turnbull Dr,LA,70002,4.5,159
Turtle Bay,New Orleans,1119 Decatur St,LA,70116,4,278
Hot & Spicy Corner,Metairie,3431 Houma Blvd,LA,70006,4,26
Magazine Pizza,New Orleans,4840 Bienville St,LA,70119,3.5,27
Tommy G's Coal Fired Pizza,New Orleans,"901 Convention Center Blvd, Ste 115",LA,70130,4,161
Rambla,New Orleans,217 Camp St,LA,70130,3.5,44
PJ's Coffee,Metairie,4436 Veterans Blvd,LA,70006,3.5,5
Tempt,New Orleans,931 Canal St,LA,70112,3,46
The Original Pierre Maspero's,New Orleans,440 Chartres St,LA,70130,4,1886
Sunny Side Up,Elmwood,5708 Citrus Blvd,LA,70123,4,60
Subway,New Orleans,4708 Paris Ave,LA,70122,3,5
Domino's Pizza,Westwego,1092 Westbank Expressway,LA,70094,2.5,11
Verti Marte,New Orleans,1201 Royal St,LA,70195,4,1309
Pho Hoa,Harvey,1308 Manhattan Blvd,LA,70058,4,119
McDonald's,New Orleans,4240 Louisa St,LA,70126,2,20
Carrabba's Italian Grill,Metairie,4641 Veterans Blvd,LA,70006,3,183
Domino's Pizza,Belle Chase,7580 Hwy 23,LA,70037,3.5,13
Muriel's Jackson Square,New Orleans,801 Chartres St,LA,70116,4,1963
MVB,New Orleans,"Slim Goodies, 3322 Magazine St",LA,70115,4,19
Criollo Restaurant,New Orleans,214 Royal St,LA,70130,4,269
Courthouse Cafe,Gretna,838 2nd St,LA,70053,4,17
Danny & Clydes Food Store,New Orleans,5861 Citrus Blvd,LA,70123,3,17
Zatarain's Kitchen,Kenner,"900 Airline Dr, Cocourse D, Louis Armstrong New Orleans International Airport",LA,70062,1.5,412
Deville Coffee House & Crêperie,New Orleans,2045 Magazine St,LA,70130,4.5,160
Buddy's Kitchen,Metairie,"1645 Veterans Blvd, Ste C",LA,70005,3.5,25
Starbucks,Harvey,806 Manhattan Blvd,LA,70058,3,48
Sólo Espresso,New Orleans,1301 Poland Ave,LA,70117,4.5,70
Cajun Daiquiri's & Cafe,Marrero,2446 Barataria Blvd,LA,70072,4,49
The Blue Flamingo Sports Bar & Grill,New Orleans,10800 Hayne Blvd,LA,70127,5,5
Wingstop,New Orleans,2101 S Claiborne Ave,LA,70125,4,6
Dat Dog,New Orleans,5030 Freret St,LA,70115,4,598
Vinnie's Caddyshack Bar & Grill,Metairie,3217 Ridgelake Dr,LA,70002,4,20
Stella Pizzeria & Restaurant,Metairie,4421 Clearview Pkwy,LA,70006,3.5,63
Lee's Hamburgers,Metairie,3516 Veterans Memorial Blvd,LA,70002,3.5,61
Picnic Provisions & Whiskey,New Orleans,741 State St,LA,70118,3.5,189
Le Bayou,New Orleans,503 Bourbon St,LA,70130,3.5,150
We've Got Soul,New Orleans,2483 Burgundy St,LA,70117,5,9
TM Breads & Pastries,New Orleans,335 Baronne St,LA,70112,4.5,125
Willie's Pizza Joint,New Orleans,540 Frenchmen St,LA,70116,3,13
Leonardo Trattoria,New Orleans,709 Saint Charles Ave,LA,70130,2.5,29
Empty Nest Cafe and Bar,Metairie,"5050 West Esplanade, Ste I",LA,70006,4,27
New York Pizza,New Orleans,4418 Magazine St,LA,70115,3,178
Poke-chan,New Orleans,2809 St Claude Ave,LA,70117,4.5,134
Naked Pizza,Metairie,"701 Metairie Rd, Ste 2A105",LA,70005,3,15
Bacco Restaurant,New Orleans,310 Chartres St,LA,70130,4,57
Mikimoto,New Orleans,3301 S Carrollton Ave,LA,70118,4,394
Jester's Bar & Grill,Kenner,900 Airline Dr,LA,70062,1.5,16
Rally's,New Orleans,1632 Louisiana Avenue,LA,70115,3,9
Dons Seafood,Metairie,4801 Veterans Memorial Blvd,LA,70006,3,265
Dat Dog,New Orleans,3336 Magazine St,LA,70115,4,543
Mid-City Yacht Club,New Orleans,440 S St Patrick St,LA,70119,4.5,149
Fire of Brazil,New Orleans,725 Iberville St.,LA,70130,2.5,5
Whole Hog Cafe,New Orleans,639 Loyola Ave,LA,70113,4,13
Pizza Hut,Metairie,1700 Veterans Metairie Blvd,LA,70005,3,14
Nola Snow Snoballs,New Orleans,7040 Vicksburg St,LA,70124,3.5,16
Bubble Cafe,Metairie,3901 Airline Dr,LA,70001,3.5,6
Bucktown Burger & Fish Co.,Metairie,200 Old Hammond Hwy,LA,70005,3.5,16
Angeline,New Orleans,1032 Chartres St,LA,70116,4.5,208
Secret Birria,New Orleans,323 Octavia St,LA,70115,3.5,43
Mandarin House Chinese Buffet,Harvey,"1545 Lapalco Blvd, Ste E5",LA,70058,1,5
Taqueria Sanchez,Metairie,4432 S I 10 Service Rd W,LA,70001,4,65
Mulate's,New Orleans,201 Julia St,LA,70130,3,1210
King of Kings Snowballs And Smoothie,New Orleans,1681 Religious St,LA,70130,4,5
Cafe Nino,New Orleans,1510 S Carrollton Ave,LA,70118,4,63
Antojitos El Arriero,Kenner,2633 Williams Blvd,LA,70062,3,14
Back To the Garden,New Orleans,"833 Howard Ave, Ste 100",LA,70113,4,33
Sushipop,Metairie,4620 Veterans Blvd,LA,70006,3.5,48
Raising Cane's Chicken Fingers,Metairie,3301 Veterans Memorial Blvd,LA,70002,4,25
Gio's Pizza & Spaghetti House,Metairie,4941 W Napoleon Ave,LA,70001,4,62
Oso's Baja Burrito,New Orleans,222 Carondelet St,LA,70112,3.5,24
The Original Italian Pie,Metairie,5406 Veterans Blvd,LA,70006,2.5,7
Subway,Kenner,"2705 Veterans Blvd Space D, Space D",LA,70062,2,9
Av Tree Farms,New Orleans,1228 Elmwood Park,LA,70123,4,6
Lil G's Kajun Restaurant,Belle Chasse,9338 Hwy 23,LA,70037,3,94
Empanola,New Orleans,7321 Freret St,LA,70118,4.5,92
Stella's Donation Cafe and Coffee Shop,New Orleans,1923 Leonidas St,LA,70118,5,11
Provisions at The Higgins Hotel New Orleans,New Orleans,1000 Magazine St,LA,70130,2.5,5
Silk Road,New Orleans,2483 Royal St,LA,70117,4,183
Franky & Johnny's,New Orleans,321 Arabella St,LA,70115,3.5,83
Mopho,New Orleans,"514 City Park Ave, Ste F",LA,70119,4,767
Fuzzy And Bobs Seafood,Belle Chasse,9056 Hwy 23,LA,70037,3.5,12
Zachary's By the Lake,New Orleans,7224 Pontchartrain Blvd,LA,70124,2.5,9
Lan's Seafood Poboy,New Orleans,3518 Kabel Dr,LA,70131,3.5,8
New Orleans Breakfast and Pancake House,Gretna,101 Lapalco Blvd,LA,70056,2,9
Estrella Steak & Lobster,New Orleans,237 Decatur St,LA,70130,3,376
Lakeview Harbor Restaurant,New Orleans,8550 Pontchartrain Blvd,LA,70124,2.5,189
Fat Harry's,New Orleans,4330 Saint Charles Ave,LA,70115,3.5,99
Common Grounds Coffeehouse & Cafe,Gretna,335 Huey P Long Ave,LA,70053,3.5,89
Burritos Grill Chalmette,Chalmette,2800 Paris Rd,LA,70043,4,28
Petit Lion,New Orleans,1111 Gravier St,LA,70112,4,38
Chez Pierre Bakery,Kenner,2211 Veterans Memorl Blvd,LA,70062,4,19
Quarter View Restaurant,Metairie,613 Clearview Pkwy,LA,70001,2.5,188
Ancora,New Orleans,4508 Freret St,LA,70115,4,224
Little Tokyo Small Plates & Noodle Bar,New Orleans,1340 S Carrollton Ave,LA,70118,2.5,206
Suis Generis,New Orleans,3219 Burgundy St,LA,70117,4,100
The Praline Connection,New Orleans,542 Frenchmen St,LA,70116,3.5,770
Gyro Grill,Marrero,5201 Lapalco Blvd,LA,70072,4.5,43
Wendy's,Metairie,300 Veterans Memorial Blvd.,LA,70005,1.5,35
Willie's Chicken Shack,New Orleans,229 Bourbon St,LA,70130,3.5,424
Wit's Inn,New Orleans,141 N Carrollton Ave,LA,70119,3.5,92
Jax Brewhouse,New Orleans,"620 Decatur St, Ste 1A",LA,70130,4,98
Burger King,Harvey,3651 Lapalco Blvd,LA,70058,1.5,6
Long Chim Nola,New Orleans,4113 Magazine St,LA,70115,4.5,58
Copeland's of New Orleans,Metairie,701 Veterans Memorial Blvd,LA,70005,2.5,81
Domino's Pizza,Riveridge,10601 Jefferson Hwy,LA,70123,2.5,17
Popeyes Louisiana Kitchen,Metairie,4305 Transcontinental Dr,LA,70006,2.5,24
Rockrose,New Orleans,217 Camp St,LA,70130,5,24
Papa John's Pizza,Kenner,"4041 Williams Boulevard, Suite B3, Ste B3",LA,70065,2,7
Grand Buffet,New Orleans,800 S Clearview Pkwy,LA,70123,3,41
Three Happiness Restaurant,Gretna,1900 Lafayette St,LA,70053,3.5,37
Apolline Restaurant,New Orleans,4729 Magazine St,LA,70115,4.5,406
Zoes Kitchen,Metairie,"701 Metairie Rd, Ste 1A103",LA,70005,3.5,75
Willie's Chicken Shack,New Orleans,409 Bourbon St,LA,70130,4,78
Crump's Seafood Market & Sandwich Shop,New Orleans,4235 S Claiborne Ave,LA,70125,4.5,5
Brothers Food Mart,Terrytown,123 Terry Pkwy,LA,70056,3,6
Sushi Brothers,New Orleans,1612 Saint Charles Ave,LA,70130,4,280
Boulevard American Bistro,Elmwood,5171 Citrus Blvd,LA,70123,4,86
Shaya,New Orleans,4213 Magazine St,LA,70115,4.5,1433
14 Parishes on Oak,New Orleans,8227 Oak St,LA,70118,4.5,16
Taqueria & Golden Chinese,Harvey,1308 Manhattan Blvd,LA,70058,4,16
Raising Cane's Chicken Fingers,New Orleans,1406 Saint Charles Ave,LA,70130,3.5,43
NOCHI Cafe by Gracious,New Orleans,"725 Howard Ave, Ste 102",LA,70130,4.5,13
The Big Cheezy,Kenner,3232 Williams Blvd,LA,70065,4,154
Maple Street Patisserie et Bistro,New Orleans,8300 Earhart Blvd,LA,70118,4,6
Chick-fil-A,Jefferson,1141 S Clearview Pkwy,LA,70121,3,77
Poke Loa,Metairie,701 Metairie Rd,LA,70005,4,47
McDonald's,Metairie,5315 Veterans Memorial Blvd,LA,70003,1.5,28
Bakery Bar,New Orleans,1179 Annunciation St,LA,70130,4.5,464
Willie Mae's Grocery & Deli,New Orleans,7457 St Charles Ave,LA,70118,3,186
Honey Loaf,New Orleans,1441 Canal St,LA,70112,3.5,28
Semolina's Bistro Italia,New Orleans,3226 Magazine St,LA,70115,2.5,8
Dots Diner,Metairie,6633 Airline Dr,LA,70003,4.5,35
New Orleans Cookery,New Orleans,1015 Decatur St,LA,70116,2.5,15
The Alpine,New Orleans,620 Chartres St,LA,70130,3,71
Rick's Cabaret,New Orleans,315 Bourbon St,LA,70130,3,90
Sara's Bistro,New Orleans,724 Dublin St,LA,70118,3.5,28
Parasol's,New Orleans,2533 Constance St,LA,70130,4,546
Chilango's Bar & Grill,New Orleans,1506 S Carrollton Ave,LA,70118,3.5,50
Check In Check Out Deli & Catering,Kenner,404 Veterans Memorial Blvd,LA,70062,4,32
Red Apple Chinese Restaurant,Harahan,6861 Jefferson Hwy,LA,70123,4,31
Ryan's,Marrero,5101 Lapalco Blvd,LA,70072,2.5,11
French Market Cafe & Bar,Kenner,"900 Airline Dr, Terminal B",LA,70062,3.5,17
Koreole,New Orleans,2809 St Claude Ave,LA,70117,4,17
Huddle House,Westwego,9800 Westbank Expressway,LA,70094,3,15
Louisiana Pizza Kitchen,New Orleans,95 French Market Pl,LA,70116,4,519
Theo's Neighborhood Pizza,New Orleans,4218 Magazine St,LA,70115,4,150
Lahpet,New Orleans,125 N Carrollton Ave,LA,70119,4.5,11
Rue 127,New Orleans,127 N Carrollton Ave,LA,70119,4,142
Aglio,New Orleans,611 O'Keefe Ave,LA,70113,4.5,65
Piccadilly,Metairie,"2222 Clearview Pkwy, Ste 107",LA,70001,3,51
Singha Thai Cafe,New Orleans,413 Carondelet St,LA,70130,3.5,49
Kindred,New Orleans,7537 Maple St,LA,70118,4.5,40
Big Easy - Canal,New Orleans,428 Canal St,LA,70130,3.5,24
