name,city,address,state,postal_code,stars,review_count
Wicked Smoke Bar B Que,Waterloo,951 N Illinois Rt 3,IL,62298,4.5,17
Highflyers Grille,East Alton,16 Terminal Dr,IL,62024,2.5,31
The CoffeeHouse,O Fallon,1333 Central Park Dr,IL,62269,4.5,46
Hofbräuhaus St Louis Belleville,Belleville,123 St Eugene Dr,IL,62223,3,298
Green Earth Grocery,Edwardsville,441 S Buchanan St,IL,62025,3.5,26
Buffet City,Edwardsville,124 S Buchanan St,IL,62025,3,10
Pie Hard Pizza,Waterloo,122 W Mill,IL,62298,4.5,17
Agostino's Restaurant and Bar,Fairview Heights,130 Ludwig Dr,IL,62208,4,187
Fortel's Pizza Den,Fairview Heights,10716 Lincoln Trl,IL,62208,3.5,41
LongHorn Steakhouse,Fairview Heights,6115 N Illinois St,IL,62208,3.5,62
Airliner Bar & Grill,East Alton,573 E Airline Dr,IL,62024,4,11
Fast Eddies Fried Chicken,Alton,701 Central Ave,IL,62002,4,30
Peel Wood Fired Pizza,O'Fallon,104 S Cherry St,IL,62269,4,385
St. Louis Paranormal Research Society,St. Louis,1820 Cherokee St,IL,63118,5,14
Firehouse Subs,Collinsville,"1095 Belt Line Rd, Ste 100",IL,62234,4,9
Aunt Sams Uptown Eatery,Alton,2512 College Ave,IL,62002,3.5,11
Orient Wok Chop Suey,Edwardsville,6698 Center Grove Rd,IL,62025,3.5,14
White Castle,Belleville,5820 Belleville Crossing St,IL,62226,2.5,12
Subway,Belleville,1140 S Illinois St,IL,62220,3,6
India's Oven,Swansea,2625 N Illinois St,IL,62226,4,100
Tong Phoon Thai Restaurant,Fairview Heights,5900 N Illinois St,IL,62208,4,109
White Castle,Cahokia,1620 Camp Jackson Rd,IL,62206,3,7
Sammis Sandwich At Norbs,Alton,2505 State St,IL,62002,4,45
McDonald's,Lebanon,713 S Madison,IL,62254,2.5,13
QDOBA Mexican Eats,Collinsville,1100 Collinsville Crossing Blvd,IL,62234,3,19
Wang Gang Asian,Edwardsville,1035 Century Dr,IL,62025,3.5,168
Gia's Pizza,O Fallon,102 W State St,IL,62269,3.5,96
Jerry's Cafeteria & Catering,Granite City,1920 Edison Ave,IL,62040,4.5,20
Don Chencho Mexican Restaurant,Granite City,"3361 Fehling Rd, Ste 4",IL,62040,3.5,22
The Fifth Quarter,Collinsville,118 E Main St,IL,62234,3,10
Subway,Glen Carbon,106 Junction Dr,IL,62034,2,6
Olive Oil Marketplace,Alton,108 W 3rd St,IL,62002,4.5,8
Gallagher's Restaurant,Waterloo,114 W Mill St,IL,62298,4,162
Taco Bell,Belleville,5 South Belt West,IL,62220,1,17
Papa Vito's Belleville,Belleville,318 E Washington,IL,62220,4,107
The Brown Bag Bistro,Alton,318 E Broadway St,IL,62002,4.5,70
Dairy Queen Grill & Chill,Columbia,1001 S Main St,IL,62236,2.5,22
Mystic Oak Golf Course,Waterloo,643 Ridge Rd,IL,62298,4,6
Red Apple,Columbia,230 N Main St,IL,62236,2,5
Dairyland,Dupo,501 S Main St,IL,62239,5,10
Stur Restaurant and Lounge,Edwardsville,"4 Club Center C, Suite A",IL,62025,3,22
Jack in the Box,Alton,1649 Washington Ave,IL,62002,2.5,12
Lotawata Creek Southern Grill,Fairview Heights,311 Salem Pl,IL,62208,3.5,550
222 Artisan Bakery,Edwardsville,222 N Main St,IL,62025,4.5,104
Wendy's,Swansea,2638 N Illinois St,IL,62226,1.5,9
Smoke Pit Bar-B-Que,Collinsville,404 Belt Line Rd,IL,62234,3,18
KFC,O Fallon,1717 West Highway 50,IL,62269,2.5,8
Hardee's,Belleville,2 S Belt E,IL,62220,1.5,7
Wood River Donut Shop,Wood River,102 W Edwardsville Rd,IL,62095,4.5,7
Sandwich Shop,Collinsville,216 W Main St,IL,62234,4.5,12
Roemer Topf,Mascoutah,1415 McKinley Rd,IL,62258,4.5,83
Blue Ice Creamery,East Alton,127 Eastgate Plz,IL,62024,4,9
Lucy n' Ricardo's,Edwardsville,3624 Edwardsville Rd,IL,62025,3,18
Plan Shop Live,Maryville,2719 N Center St,IL,62062,5,12
Farmer's Inn Restaurant & Bar,Millstadt,7157 State Rte 158,IL,62260,3.5,10
Fazzi's Bar & Grill,Collinsville,1813 Vandalia St,IL,62234,4,115
WIT Cafe,Scott Air Force Base,821 Seibert Rd,IL,62225,4,19
Popeyes Louisiana Kitchen,Fairview Heights,6011 N Illinois St,IL,62208,2.5,53
Randy's House of BBQ,Troy,1595 Troy O'Fallon Rd,IL,62294,3.5,14
China King,Millstadt,210 W Mill St,IL,62260,4.5,11
Gentelin's On Broadway,Alton,122 E Broadway,IL,62002,4,69
Cracker Barrel Old Country Store,Shiloh,3160 Green Mount Crossing Dr,IL,62269,3.5,84
Jack in the Box,Wood River,41 E Edwardsville Rd,IL,62095,1,7
Alton Sports Tap,Alton,3812 College Ave,IL,62002,3.5,27
Doc Holliday's Saloon & Steakery,Cottage Hills,308 W MacArthur,IL,62018,2.5,15
The Red Onion,Belleville,923 W Main St,IL,62220,2,8
Jack Crab,Fairview Heights,51 Ludwig Dr,IL,62208,4,45
Uncle Nick's Deli,Belleville,1140 S Illinois St,IL,62226,4,29
Horseshoe Lounge & Restaurant,Collinsville,410 Saint Louis Rd,IL,62234,3.5,24
China King,Belleville,651 Carlyle Ave,IL,62221,3,14
Culver's,Edwardsville,6724 Old Troy Rd,IL,62025,3.5,23
Elijah P'S Burgers & Brews,Alton,401 Piasa St,IL,62002,3.5,84
Bann Thai,Edwardsville,"4 Club Centre Ct, Ste H",IL,62025,4.5,73
Big Daddy's 618,Belleville,313 E Main St,IL,62220,2.5,19
Mariscos Seafood El Najar,East St. Louis,5606 Colinsville Rd,IL,62201,4,5
Chew Doin Fried Chicken & Ramen,Edwardsville,210 South Buchanan,IL,62025,3,10
Donatello's,Maryville,1 Schiber Court,IL,62062,2.5,11
Mascoutah Steak House,Mascoutah,1415 McKinley St,IL,62258,3.5,51
Sonic Drive-In,Edwardsville,1017 Plummer Dr,IL,62025,2.5,9
Sukey's China Restaurant,Wood River,730 E Edwardsville Rd,IL,62095,3,6
Super Gyros,Maryville,2615 N Center St,IL,62062,2.5,11
Vin Hoa,Granite City,3212 Nameoki Rd,IL,62040,4.5,33
Mister Donut,Godfrey,"2720 Grovelin St, Ste A",IL,62035,4,29
Crehan's Irish Pub,Belleville,5500 N Belt W,IL,62226,2.5,13
Margaritas Mexican Restaurant & Cantina,Belleville,108 E A St,IL,62220,3.5,53
Captain D's,Edwardsville,1960 Troy Rd,IL,62025,2.5,10
Sushi Thai by Samran,Belleville,229 N Illinois St,IL,62220,4.5,53
Dreamland Palace German Restaurant,Foster Pond,3043 State Rt 156,IL,62298,3.5,70
Taco Bell,Cahokia,1616 Camp Jackson Road,IL,62206,1.5,8
Itty-Bitty,Granite City,512 E Chain Of Rocks Rd,IL,62040,4.5,33
Bully's Smokehouse,Columbia,1280 Columbia Ctr,IL,62236,3.5,58
Max & Erma's,Fairview Heights,315 Saint Clair Sq,IL,62208,2,5
Hemingway's Zen Garden,O'Fallon,123 E 1st St,IL,62269,3.5,46
Ja Bowl China Express,Waterloo,101 N Market St,IL,62298,4,9
Global Brew Tap House,O'fallon,"455 Regency Park, Ste B",IL,62269,4,74
The Boulevard Wingstreet,Edwardsville,"4 Club Centre Ct, Ste E",IL,62025,3,12
Chic N Pig,Godfrey,3200 Godfrey Rd,IL,62035,4,25
Penn Station,Granite City,3463 Nameoki Rd,IL,62040,3,5
Japanese Garden,O Fallon,108 Regency Park,IL,62269,2.5,9
Wendy's,Belleville,5959 Belleville Crossing St,IL,62226,2,7
Mexico Tipico,Lebanon,501 S Madison St,IL,62254,4.5,26
McDonald's,Swansea,2605 N Illinois,IL,62226,1.5,19
Sake Sushi Bar and Grill,O Fallon,1325 Central Park Dr,IL,62269,4.5,113
Lovett's Soul Food,Alton,2512 College Ave,IL,62002,3.5,22
Schiappa's,Lebanon,402 S Madison St,IL,62254,3.5,22
KFC,Collinsville,1700 N Vandalia,IL,62234,2,11
The Egg & I,O'Fallon,455-D Regency Park,IL,62269,4,232
El Sombrero,Mascoutah,215 W Main St,IL,62258,3.5,18
Pizza Hut,Fairview Heights,5913 N Illinois St,IL,62208,2.5,8
Downtown Diner,Granite City,1400 Niedringhaus Ave,IL,62040,4,8
Acropolis,Belleville,200 W Main St,IL,62220,3,13
Burger King,Pontoon Beach,1301 E Chain Of Rocks Rd,IL,62040,1.5,8
Cafe on the Abbey,Columbia,322 S Main St,IL,62236,4,32
Apple Tree Family Restaurant,Granite City,3717 Nameoki Rd,IL,62040,4,24
Viva la Fiesta,Edwardsville,1027 Century Dr,IL,62025,3.5,19
Casa Gallardo Mexican Restaurant & Cantina,Fairview Heights,6600 N Illinois St,IL,62208,2.5,9
The Vault,Collinsville,102 W Main St,IL,62234,4.5,8
McDonald's,Pontoon Beach,2 Engineer Rd,IL,62040,1.5,30
McDonald's,Granite City,1515 Johnson Rd,IL,62040,1.5,13
Firehouse Subs,Fairview Heights,5909 North Illinois St,IL,62202,4,36
Cleveland-Heath,Edwardsville,106 N Main St,IL,62025,4.5,455
Hicks Bar-B-Que Company,Belleville,609 S Illinois St,IL,62220,4,86
Tiny's,Columbia,602 N Main St,IL,62236,3.5,9
El Mezcal,Godfrey,3034 Godfrey Rd,IL,62035,3.5,22
Tony's Restaurant & 3rd Street Cafe,Alton,312 Piasa St,IL,62002,3,94
Crafty Crab,Fairview Heights,51 Ludwig Dr,IL,62208,2.5,14
The Cobblestone Eatery and Drinkery,Lebanon,115 W St Louis St,IL,62254,3.5,52
Joe’s Pizza and Pasta,Godfrey,"5775 Godfrey Rd, Ste A",IL,62035,4,17
Triple R's Smokehouse,Mascoutah,1414 W Main St,IL,62258,4.5,8
Joe K's,Alton,2530 State St,IL,62002,4.5,34
Hickory Grove,Alton,201 E Center Dr,IL,62002,4,6
Jimmy John's,Fairview Heights,"5200 North Illinois St, Suite 106",IL,62208,2.5,19
Lion’s Choice,Edwardsville,2384 Troy Rd,IL,62025,3,16
Pizza Hut,Troy,710 Edwardsville Rd,IL,62294,2.5,8
Shenanigans Bar & Grill,Edwardsville,2 157 Ctr,IL,62025,3.5,11
Lucinda's Grill and Cafe,Belleville,925 S Belt W,IL,62220,5,5
Thai House,Columbia,109 S Main St,IL,62236,4.5,117
Syberg's O'Fallon,O'Fallon,1310 Central Park Dr,IL,62269,3,93
Jimmy John's,Glen Carbon,3815 S State Route 159,IL,62034,2,8
Bella Milano,Edwardsville,1063 S State Route 157,IL,62025,4,166
Chicken Salad Chick,O'Fallon,"1128 Merchants Way, Ste 310",IL,62269,3,10
Hardee's,Granite City,3249 W Chain Of Rocks,IL,62040,2.5,8
Sakura Hibachi Sushi Bar,O'Fallon,"1334 Central Park Dr, Unit 6-7",IL,62269,3,45
Proving Ground,Columbia,180 Columbia Ctr,IL,62236,4.5,48
Denny's,Waterloo,959 Illinois Rt 3,IL,62298,3.5,11
Otts Tavern & Millstadt Fish Stand,Millstadt,20 E Washington St,IL,62260,4,35
Charlie's Drive-In,Wood River,762 N Wood River Ave,IL,62095,4.5,17
Hen House Restaurant,Granite City,1250 E Chain Of Rocks Rd,IL,62040,4,44
The Cabin At Judy Creek,Glen Carbon,3730 S State Rt 157,IL,62034,4.5,58
Joe Boccardi's Ristorante,Swansea,127 N Belt E,IL,62226,2.5,7
Shenanigan's Restaurant & Sports Bar,Belleville,15 N 64th St,IL,62223,3,10
Shorty’s Smokehouse,Waterloo,121 S Main St,IL,62298,4.5,43
Rally's,Cahokia,1600 Camp Jackson Road,IL,62206,1.5,5
Krab Kingz,O'Fallon,1334 Central Park Dr,IL,62269,4,29
Papa John's Pizza,Belleville,3809 North Belt West,IL,62226,1.5,13
Shannon's Kitchen Company,Scott Air Force Base,817 Seibert Rd,IL,62225,4.5,6
Swansea Fish Stand,Swansea,301 Service St,IL,62226,4.5,16
Basil Thai Cuisine,Fairview Heights,325 Lincoln Hwy,IL,62208,3,6
Jack in the Box,Edwardsville,300 S Buchanan St,IL,62025,1.5,15
Twisted Biscuit Brunch,Edwardsville,1071 S State Rte 157,IL,62025,3.5,49
Clifton Country Inn Restaurant & Bakery,Godfrey,3015 W Delmar Ave,IL,62035,4,21
Round Table,Godfrey,"5407 Godfrey Rd, Ste B",IL,62035,4.5,29
No-Jacks Bar & Grill,Smithton,4001 State Rt 159,IL,62285,3.5,17
Papa John's Pizza,Waterloo,883 North Illinois Rte,IL,62298,3,6
China King,O Fallon,729 W US Hwy 50,IL,62269,3,36
New China,Collinsville,"1099 Belt Line Rd, Unit G",IL,62234,2.5,23
Joe's Pizza & Pasta,Troy,"904 Edwardsville Rd, Ste 200",IL,62294,3.5,42
Olga's Kitchen,Fairview Heights,168 Saint Clair Square,IL,62208,3,21
Chevys Fresh Mex,O'Fallon,1305 Central Park Dr,IL,62269,3,67
Super Gyros,Belleville,766 Carlyle Ave,IL,62221,4.5,79
Steak-Out,Swansea,2013 N 17th St,IL,62226,4,20
Mr Currys India Restaurant,Edwardsville,7403 Marine Rd,IL,62025,4,35
Jimmy John's,Alton,92 Northport Dr,IL,62002,3.5,10
TGI Fridays,Fairview Hts,6900 N Illinois St,IL,62208,2,110
Taco Bell,East Alton,101 Niagara St.,IL,62024,2,7
Bully's Smokehouse,Edwardsville,1035 Century Dr,IL,62025,3,10
Andria's Countryside,Edwardsville,7415 State Rt 143,IL,62025,3.5,48
Jade Garden,Caseyville,2736 Progress Ave,IL,62232,3,6
Fire-N-Smoke Wood Fired Kitchen,Troy,914 Edwardsville Rd,IL,62294,4,235
Best Pizza Buffet,Belleville,2525 Green Mt Commons Dr,IL,62221,2,38
Stingers,Cahokia,440 Falling Springs Rd,IL,62206,4,13
American Kolache,Edwardsville,6189 Bennett Dr,IL,62025,4.5,7
Kool Beanz Cafe,Granite City,1316 Niedringhaus Ave,IL,62040,4.5,39
Jack in the Box,Alton,101 Homer M Adams Pkwy,IL,62002,3.5,6
Joes Pizza & Pasta,Collinsville,"1009 Beltline Rd, Ste A & B",IL,62234,2.5,11
St. Louis Bread,Collinsville,525 N Bluff Rd,IL,62234,3,29
McDonald's,Columbia,300 Columbia Ctr,IL,62236,2,19
Dairy Queen Grill & Chill,Caseyville,2411 Old Country Inn Dr,IL,62232,1.5,10
Country Pride Truckstop Restaurant,Troy,819 Edwardsville Rd,IL,62294,3.5,7
Zapata's Mexican Restaurant,Collinsville,8 Eastport Plaza Dr,IL,62234,2.5,95
Imo's Pizza,Bethalto,"515 N Bellwood Rd, Ste A",IL,62010,2.5,18
Casa Azteca,O Fallon,501 W US Hwy 50,IL,62269,3.5,54
Hokkaido Seafood Buffet and Grill,Swansea,4580 N Illinois St,IL,62226,3,101
Fischer's Restaurant,Belleville,2100 W Main St,IL,62226,3,23
EL Nino ​Mexican Buffet,Fairview Heights,10616 Lincoln Trl,IL,62208,4,10
Hardee's,Cahokia,1508 Camp Jackson Rd,IL,62206,2.5,8
Imo's Pizza,Edwardsville,1100 S State Route 157,IL,62025,2.5,43
Don & Penny's Restaurant,Alton,306 State St,IL,62002,3.5,7
Imo's Pizza,Godfrey,2704 Godfrey Rd,IL,62035,2.5,22
The Weeping Willow Tea Room,Glen Carbon,123 Glen Crossing Rd,IL,62034,5,5
Boston Market,Fairview Heights,6535 North Illinois,IL,62208,2.5,16
Clean Eatz,Edwardsville,316 S Buchanan St,IL,62025,3.5,21
Joe's Pizza & Pasta,Edwardsville,4 Club Centre Ct,IL,62025,4,67
Bluff City Grill,Alton,424 E Broadway,IL,62002,4,86
Oregon Trail Roasting Co,Belleville,201 W Main St,IL,62220,4,6
Mama Mia's Italian Restaurant,Granite City,2868 Madison Ave,IL,62040,3.5,6
IHOP,Alton,181 Homer M Adams Pkwy,IL,62002,2,23
Germania Brew Haus,Alton,617 E Broadway,IL,62002,4.5,39
Nanny Lou's Kitchen,Belleville,1926 W Main St,IL,62226,4,11
China King,Fairview Heights,10239 Lincoln Trl,IL,62208,4.5,15
Culver's,Collinsville,100 United Dr,IL,62234,3,21
St Clair Bowl,Fairview Heights,5950 Old Collinsville Rd,IL,62208,3,7
Big Johns Cuban Cafe,Wood River,144 E Ferguson Ave,IL,62095,5,25
Stagger Inn,Edwardsville,104 E Vandalia St,IL,62025,4,46
Sarku Japan,Fairview Heights,154 St Clair Sq,IL,62208,3.5,5
Penn Station East Coast Subs,Fairview Heights,2085 W US Hwy 50,IL,62208,4,31
Gilliganz Bar & Grill,Edwardsville,7257 Saint James Dr,IL,62025,3,16
Maxwell's Restaurant,Belleville,923 W Main St,IL,62220,3.5,11
Shogun Steak House,Alton,2723 Corner Ct,IL,62002,3,41
Burger King,Belleville,2508 Green Mount Commons Dr,IL,62221,2.5,14
Aiello's Pizzeria,Granite City,1318 Niedringhaus Ave,IL,62040,4,12
The Wine Tap,Belleville,223 E Main St,IL,62220,4.5,93
Mi Casa Mexican Restaurant,Belleville,4311 W Main St,IL,62226,4,42
Belleville Pancake House,Belleville,3605 N Belt W,IL,62226,4,41
Pita Pit,Edwardsville,215 Harvard Dr,IL,62025,3.5,7
Popeyes Louisiana Kitchen,Collinsville,Hwy 157 Near Collinsport Dr,IL,62234,1.5,13
Student Union Cafe,Scott AFB,404 W Martin St,IL,62225,3.5,5
Carver's,Godfrey,2716 Grovelin St,IL,62035,4.5,23
Weather Vane Ice Cream,Granite City,3208 Maryville Rd,IL,62040,4,15
Smokey Bones Bar & Fire Grill,Fairview Heights,6118 N. Illinois St.,IL,62208,3,95
Domino's Pizza,Belleville,4000 W Main St,IL,62226,2,22
Red Robin Gourmet Burgers and Brews,Edwardsville,6699 Edwardsville Crossing Dr,IL,62025,3,76
QDOBA Mexican Eats,Shiloh,"3210 Green Mount Crossing Dr, Unit 10",IL,62269,2.5,73
Buffalo Wild Wings,Belleville,5600 Belleville Crossing St,IL,62226,2.5,32
McDonald's,Cahokia,1110 Camp Jackson Rd,IL,62206,1.5,8
Wingstop,Edwardsville,2100 Troy Rd,IL,62025,3,30
Denny's,Glen Carbon,27 Junction Dr,IL,62034,2,25
Far Oaks Golf Club,Caseyville,419 Old Collinsville Rd,IL,62232,3,11
Sonic Drive-In,East Alton,103 Niagara St,IL,62024,2,10
Culver's,O'Fallon,1702 W US Hwy 50,IL,62269,3.5,43
Tequila Mexican Restaurant,Waterloo,835 N Market St,IL,62298,3.5,21
Golden Oak Pancake House,Edwardsville,"6663 Edwardsville Crossing Dr, Ste A",IL,62025,4.5,5
Peachy Yogurt Bar,Belleville,200 E Main St,IL,62220,3.5,15
Taqueria Olvera,Fairview Heights,341 Market Pl,IL,62208,4.5,189
Walton's Ice Cream and More,Smithton,408 South Main St,IL,62285,5,13
Jade Garden,Maryville,2 Professional Park Dr,IL,62062,3.5,31
The Abbey Espresso Bar and Café,Belleville,5801 W Main St,IL,62223,4.5,88
Casey's,Maryville,2101 S Center St,IL,62062,4,7
1818 Chophouse,Edwardsville,6170 Bennett Drive,IL,62025,4,188
Time Out Sports Bar & Grill,Troy,111 W Market St,IL,62294,3,11
Bella Vista Winery,Maryville,6633 E Main St,IL,62062,2.5,19
Hooters,Fairview Heights,"301 Market Pl, Ste C",IL,62208,2.5,48
Domino's Pizza,O Fallon,304 E Highway 50,IL,62269,2,22
LuciAnna's Pastries,Alton,607 E Broadway,IL,62002,4.5,34
New China,Bethalto,133 E Bethalto Dr,IL,62010,4.5,28
Honey Baked Ham Company,Fairview Heights,26 Lincoln Hwy,IL,62208,4.5,7
McDonald's,Collinsville,503 Belt Line Rd,IL,62234,2,6
Jimmy John's,Collinsville,701 N Bluff Rd,IL,62234,2.5,8
Peking Garden,Collinsville,604 W Main St,IL,62234,4,40
McDonald's,O'Fallon,109 E Hwy 50,IL,62269,1.5,45
Rally's,Granite City,2220 Madison Avenue,IL,62040,3.5,6
The Pasta House,Edwardsville,1097 South State Rt. 157,IL,62025,3,53
Orient,Edwardsville,1518 Troy Rd,IL,62025,4,36
West End Bar & Restaurant,Millstadt,319 W Laurel St,IL,62260,4,10
Chicken Salad Chick,Edwardsville,"2323 Plum St, Ste 300",IL,62025,4,22
Coyote's Ranch Grill & Saloon,Edwardsville,4 Club Center Ct,IL,62025,1.5,6
McDonald's,Belleville,125 S Belt E,IL,62220,2,16
Jack in the Box,Belleville,500 S Illinois St,IL,62220,2,10
New York Fish Chicken Gyro,Belleville,5110 N Belt W,IL,62226,3.5,15
Domino's Pizza,Mascoutah,9785 Hayden Dr,IL,62558,2.5,16
Kika's Hawaiian Specialties,Granite City,1371 Edwardsville Rd,IL,62040,4.5,8
Jack in the Box,O Fallon,1360 W Us Highway 50,IL,62269,2,44
Fire-N-Smoke Wood-Fired Kitchen,O'Fallon,1214 Central Park Dr,IL,62269,3.5,36
Freddy's Frozen Custard & Steakburgers,Shiloh,3320 Green Mount Crossing Dr,IL,62269,3.5,60
Freddy's Frozen Custard & Steakburgers,Collinsville,301 N Bluff,IL,62234,3.5,22
Bossanova Restaurant and Lounge,Alton,112 W 3rd St,IL,62002,4,57
Steak ’n Shake,Alton,80 Homer Adams Pkwy,IL,62002,2.5,27
Amore,O'Fallon,1050 Eastgate Dr,IL,62269,3.5,15
Mariachis,Belleville,400 S Illinois St,IL,62220,3.5,48
Marko's Fish House,Madison,820 Madison Ave,IL,62060,4.5,33
Mike Shannon's Grill,Edwardsville,871 S Arbor Vitae,IL,62025,3.5,115
Mr BBQ At Mystic Oak,Waterloo,643 Ridge Rd,IL,62298,5,9
Noodles & Company,Shiloh,3290 Green Mount Crossing,IL,62269,3,63
Charlie's Off Main,Belleville,200 Mascoutah Ave,IL,62220,3.5,11
Ponderosa Steakhouse,Collinsville,5 Eastport Plaza Dr,IL,62234,3.5,7
Caseyville Cafe,Caseyville,421 S Main St,IL,62232,3,5
Bamboo Valley Buffet,Belleville,653 Carlyle Ave,IL,62221,3.5,22
Long John Silver's,Fairview Heights,218 Lincoln Hwy,IL,62208,3,6
South Main Diner,Caseyville,"421 S Main St, Ste A",IL,62232,4.5,38
Five Guys,Edwardsville,1990 Troy Rd,IL,62025,3.5,5
Doc's Smokehouse,Edwardsville,"6108 Shoger Dr, Ste D",IL,62025,4.5,226
KFC,Waterloo,918 N Market St,IL,62298,2,7
Old Bakery Beer,Alton,400 Landmarks Blvd,IL,62002,4,147
Las Cabanas Mexican Restaurant,Lebanon,300 S Madison St,IL,62254,5,8
Subway,Alton,712 E Broadway,IL,62002,2,7
Si Senor Mex Mex Grill,Granite City,1533 Johnson Rd,IL,62040,2.5,19
Steak ’n Shake,Collinsville,606 North Blf,IL,62234,2,65
Chez Marilyn,Alton,119 W 3rd St,IL,62002,3.5,29
My Just Desserts,Alton,31 E Broadway,IL,62002,4,74
Ravanelli's,O'Fallon,1214 Central Park Dr,IL,62269,3,43
88 China II,Freeburg,425 Marketplace Dr,IL,62243,4.5,9
China King - Belleville,Belleville,"5720 N Belt W, Ste 50",IL,62226,3,18
St. Louis Bread,Shiloh,3120 Green Mount Crossing Dr,IL,62269,2.5,73
Steak ’n Shake,Edwardsville,2382 Troy Rd,IL,62025,2,41
Aroy Thai,O Fallon,1140 Central Park Dr,IL,62269,3.5,157
Spoon Baking Company,Alton,4 E Broadway,IL,62002,4.5,7
Wings of Shiloh,Shiloh,321 S Main St,IL,62269,4.5,30
Papa Mendi's Grill and Bar,Swansea,127 N Belt E,IL,62226,2.5,7
Castletown Geoghegan,Belleville,104 W Main St,IL,62220,3,5
McDonald's,Caseyville,1 Rauckman Dr,IL,62232,1.5,37
Pop’s Fish & Chicken,Belleville,925 S Belt W,IL,62220,3.5,12
Mariachi's Mexican Restaurant & Cantina,Maryville,2922 N Center St,IL,62062,3.5,58
Quiznos,Edwardsville,1053 Century Dr,IL,62025,3,10
Golden Corral Buffet & Grill,Alton,350 Homer Adams Parkway,IL,62002,2,6
East Gate Grocery,O'Fallon,"715 Lakepointe Centre, Ste 109",IL,62269,4.5,7
Golden Corral Buffet & Grill,Shiloh,3360 Green Mt Crossing Rd,IL,62269,2.5,38
Bootsie's,Waterloo,1365 N Rte 3,IL,62298,3,36
Bob Evans,Fairview Heights,10 Ludwig Dr,IL,62208,2.5,31
Sugo's Spaghetteria,Edwardsville,243 Harvard Dr,IL,62025,4,109
Freddys Frozen Custard & Steakburgers,Edwardsville,2204 Troy Rd,IL,62025,3,17
Asia Garden,Collinsville,1972 Vandalia St,IL,62234,4,54
King Louie's Drive-In,Wood River,315 S 6th St,IL,62095,4,53
friday's South Bar & Grill - Collinsville,Collinsville,106 E Main St,IL,62234,4,33
Magnums,East Alton,407 E Main St,IL,62024,3,10
A&W Restaurant,Collinsville,379 North Bluff Road Lot 10,IL,62234,2,15
Papa Murphy's,O'Fallon,"1407 W US Hwy 50, Ste 101",IL,62269,4.5,15
Chipotle Mexican Grill,Edwardsville,2200 Troy Rd,IL,62025,2,10
Luna,O'Fallon,1411 W Hwy 50,IL,62269,3,10
