Name,Description,Coordinates,Latitude,Longitude,Hotel Class,Link,Ratings,Reviews,Reviews Breakdown,Address
Eagle Mountain House & Golf Club,"Refined lodging offering polished rooms with free Wi-Fi, plus a golf course, a pool & a restaurant.","{'latitude': 44.156310399999995, 'longitude': -71.1853972}",44.1563104,-71.1853972,3,https://www.eaglemt.com/?utm_source=local-directories&utm_medium=organic&utm_campaign=travelclick-localconnect,"[{'stars': 5, 'count': 367}, {'stars': 4, 'count': 179}, {'stars': 3, 'count': 61}, {'stars': 2, 'count': 25}, {'stars': 1, 'count': 29}]",661,"[{'name': 'Property', 'description': 'Property', 'total_mentioned': 222, 'positive': 172, 'negative': 30, 'neutral': 20}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 178, 'positive': 142, 'negative': 28, 'neutral': 8}, {'name': 'Couples', 'description': 'Couple friendly', 'total_mentioned': 36, 'positive': 24, 'negative': 6, 'neutral': 6}, {'name': 'Fitness', 'description': 'Fitness', 'total_mentioned': 69, 'positive': 53, 'negative': 5, 'neutral': 11}, {'name': 'Accessibility', 'description': 'Accessibility', 'total_mentioned': 31, 'positive': 21, 'negative': 7, 'neutral': 3}, {'name': 'Dining', 'description': 'Food and Beverage', 'total_mentioned': 79, 'positive': 64, 'negative': 10, 'neutral': 5}]","The Eagle Mountain House & Golf Club, 179, Carter Notch Road, Jackson Falls, Jackson, Carroll County, New Hampshire, 03846, United States"
The Sea Ranch Resort,"Oceanfront hotel with homey quarters, plus an indoor pool, yoga classes & a restaurant.","{'latitude': 36.0341105, 'longitude': -75.6677349}",36.0341105,-75.6677349,2,http://www.searanchresort.com/,"[{'stars': 5, 'count': 653}, {'stars': 4, 'count': 326}, {'stars': 3, 'count': 127}, {'stars': 2, 'count': 64}, {'stars': 1, 'count': 61}]",1231,"[{'name': 'Dining', 'description': 'Food and Beverage', 'total_mentioned': 120, 'positive': 97, 'negative': 13, 'neutral': 10}, {'name': 'Couples', 'description': 'Couple friendly', 'total_mentioned': 32, 'positive': 22, 'negative': 8, 'neutral': 2}, {'name': 'Accessibility', 'description': 'Accessibility', 'total_mentioned': 51, 'positive': 8, 'negative': 37, 'neutral': 6}, {'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 86, 'positive': 73, 'negative': 7, 'neutral': 6}, {'name': 'Restaurant', 'description': 'Restaurant', 'total_mentioned': 45, 'positive': 32, 'negative': 10, 'neutral': 3}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 337, 'positive': 258, 'negative': 64, 'neutral': 15}]","Sea Ranch Resort, 1725, North Virginia Dare Trail, Kill Devil Hills, Dare County, North Carolina, 27948, United States"
Golden Eagle Lodge Resort,"Refined hotel in a ski resort offering relaxed suites & lofts, plus an indoor pool & a ski shuttle.","{'latitude': 43.9493811, 'longitude': -71.5037172}",43.9493811,-71.5037172,3,http://www.goldeneaglelodge.com/,"[{'stars': 5, 'count': 146}, {'stars': 4, 'count': 62}, {'stars': 3, 'count': 13}, {'stars': 2, 'count': 2}, {'stars': 1, 'count': 12}]",235,"[{'name': 'Service', 'description': 'Service', 'total_mentioned': 37, 'positive': 23, 'negative': 11, 'neutral': 3}, {'name': 'Fitness', 'description': 'Fitness', 'total_mentioned': 16, 'positive': 14, 'negative': 2, 'neutral': 0}, {'name': 'Air Conditioning', 'description': 'Air conditioning', 'total_mentioned': 7, 'positive': 0, 'negative': 4, 'neutral': 3}, {'name': 'Location', 'description': 'Location', 'total_mentioned': 29, 'positive': 25, 'negative': 1, 'neutral': 3}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 59, 'positive': 49, 'negative': 5, 'neutral': 5}, {'name': 'Nature', 'description': 'Nature and outdoor activities', 'total_mentioned': 24, 'positive': 21, 'negative': 2, 'neutral': 1}]","Golden Eagle Lodge, Pond Loop, Waterville Valley, Grafton County, New Hampshire, 03215, United States"
"Bluegreen Vacations Shenandoah Crossing, Ascend Resort Collection","Low-key lakeside retreat offering an outdoor pool, sports facilities, a fitness center & Wi-Fi.","{'latitude': 38.081209, 'longitude': -78.143277}",38.081209,-78.143277,3,https://www.choicehotels.com/virginia/gordonsville/ascend-hotels/va688?mc=llgoxxpx,"[{'stars': 5, 'count': 1163}, {'stars': 4, 'count': 411}, {'stars': 3, 'count': 170}, {'stars': 2, 'count': 65}, {'stars': 1, 'count': 119}]",1928,"[{'name': 'Property', 'description': 'Property', 'total_mentioned': 489, 'positive': 359, 'negative': 82, 'neutral': 48}, {'name': 'Family', 'description': 'Family friendly', 'total_mentioned': 205, 'positive': 171, 'negative': 21, 'neutral': 13}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 297, 'positive': 210, 'negative': 68, 'neutral': 19}, {'name': 'Air Conditioning', 'description': 'Air conditioning', 'total_mentioned': 11, 'positive': 2, 'negative': 8, 'neutral': 1}, {'name': 'Business', 'description': 'Business', 'total_mentioned': 18, 'positive': 2, 'negative': 11, 'neutral': 5}, {'name': 'TV', 'description': 'Room entertainment', 'total_mentioned': 29, 'positive': 2, 'negative': 18, 'neutral': 9}]","Shenandoah Crossing, Horseshoe Circle, Louisa County, Virginia, United States"
Eagle Rock Resort,"Upscale retreat featuring an 18-hole golf course, a ski mountain, an equestrian center & a spa.","{'latitude': 40.920333899999996, 'longitude': -76.0968838}",40.9203339,-76.0968838,3,http://www.eaglerockresort.com/,"[{'stars': 5, 'count': 315}, {'stars': 4, 'count': 110}, {'stars': 3, 'count': 28}, {'stars': 2, 'count': 9}, {'stars': 1, 'count': 45}]",507,"[{'name': 'Property', 'description': 'Property', 'total_mentioned': 84, 'positive': 66, 'negative': 14, 'neutral': 4}, {'name': 'Fitness', 'description': 'Fitness', 'total_mentioned': 41, 'positive': 38, 'negative': 1, 'neutral': 2}, {'name': 'Nature', 'description': 'Nature and outdoor activities', 'total_mentioned': 44, 'positive': 38, 'negative': 3, 'neutral': 3}]","Eagle Rock Resort, 1, Country Club Drive, East Union Township, Schuylkill County, Pennsylvania, 18248, United States"
The Woodlands Inn and Resort,"Hotel on creekside with conference rooms, plus a pool & hot tub as well as restaurants & nightclub.","{'latitude': 41.254509000000006, 'longitude': -75.82453699999999}",41.254509000000006,-75.82453699999999,3,http://stayinthewoods.com/,"[{'stars': 5, 'count': 1406}, {'stars': 4, 'count': 599}, {'stars': 3, 'count': 251}, {'stars': 2, 'count': 80}, {'stars': 1, 'count': 128}]",2464,"[{'name': 'Service', 'description': 'Service', 'total_mentioned': 429, 'positive': 327, 'negative': 76, 'neutral': 26}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 511, 'positive': 362, 'negative': 109, 'neutral': 40}, {'name': 'Dining', 'description': 'Food and Beverage', 'total_mentioned': 264, 'positive': 199, 'negative': 36, 'neutral': 29}, {'name': 'TV', 'description': 'Room entertainment', 'total_mentioned': 12, 'positive': 1, 'negative': 10, 'neutral': 1}, {'name': 'Air Conditioning', 'description': 'Air conditioning', 'total_mentioned': 18, 'positive': 2, 'negative': 12, 'neutral': 4}, {'name': 'Safety', 'description': 'Safety', 'total_mentioned': 28, 'positive': 6, 'negative': 21, 'neutral': 1}]","PA 315, Plains Township, Luzerne County, Pennsylvania, 18711, United States"
The Farrington Inn,"Simple rooms & suites, some with kitchenettes, in an unpretentious hotel with free Wi-Fi & parking.","{'latitude': 42.354261799999996, 'longitude': -71.13088789999999}",42.3542618,-71.13088789999999,2,http://www.farringtoninn.com/,"[{'stars': 5, 'count': 210}, {'stars': 4, 'count': 152}, {'stars': 3, 'count': 120}, {'stars': 2, 'count': 100}, {'stars': 1, 'count': 177}]",759,"[{'name': 'Bathroom', 'description': 'Bathroom and toiletries', 'total_mentioned': 147, 'positive': 24, 'negative': 101, 'neutral': 22}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 165, 'positive': 45, 'negative': 106, 'neutral': 14}, {'name': 'Sleep', 'description': 'Sleep', 'total_mentioned': 126, 'positive': 23, 'negative': 84, 'neutral': 19}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 161, 'positive': 107, 'negative': 44, 'neutral': 10}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 233, 'positive': 90, 'negative': 119, 'neutral': 24}, {'name': 'Location', 'description': 'Location', 'total_mentioned': 107, 'positive': 76, 'negative': 18, 'neutral': 13}]","Farrington Inn, 23, Farrington Avenue, Koreatown, Allston, Boston, Suffolk County, Massachusetts, 02134, United States"
Great Pines Resort,"Airy quarters, some with balconies, in a relaxed lakeside retreat offering a private beach & dining.","{'latitude': 43.758316099999995, 'longitude': -74.858823}",43.7583161,-74.858823,3,https://greatpines.com/,"[{'stars': 5, 'count': 217}, {'stars': 4, 'count': 75}, {'stars': 3, 'count': 21}, {'stars': 2, 'count': 18}, {'stars': 1, 'count': 22}]",353,"[{'name': 'Nature', 'description': 'Nature and outdoor activities', 'total_mentioned': 64, 'positive': 60, 'negative': 2, 'neutral': 2}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 106, 'positive': 79, 'negative': 22, 'neutral': 5}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 106, 'positive': 75, 'negative': 24, 'neutral': 7}, {'name': 'Bathroom', 'description': 'Bathroom and toiletries', 'total_mentioned': 37, 'positive': 5, 'negative': 28, 'neutral': 4}]","100, Train Wreck Point Road, Town of Webb, Herkimer County, New York, 13420, United States"
"Country Inn & Suites by Radisson, Harrisonburg, VA","Casual quarters in an unpretentious hotel offering free breakfast, an indoor pool & a fitness room.","{'latitude': 38.4057569, 'longitude': -78.9100795}",38.4057569,-78.9100795,3,https://www.choicehotels.com/virginia/harrisonburg/country-inn-suites-hotels/va920?mc=llgoxxpx,"[{'stars': 5, 'count': 368}, {'stars': 4, 'count': 187}, {'stars': 3, 'count': 51}, {'stars': 2, 'count': 18}, {'stars': 1, 'count': 30}]",654,"[{'name': 'Hot Tub', 'description': 'Hot tub', 'total_mentioned': 16, 'positive': 11, 'negative': 4, 'neutral': 1}, {'name': 'Fitness', 'description': 'Fitness', 'total_mentioned': 61, 'positive': 41, 'negative': 16, 'neutral': 4}, {'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 137, 'positive': 108, 'negative': 16, 'neutral': 13}, {'name': 'Pool', 'description': 'Pool', 'total_mentioned': 31, 'positive': 25, 'negative': 4, 'neutral': 2}, {'name': 'Restaurant', 'description': 'Restaurant', 'total_mentioned': 69, 'positive': 55, 'negative': 9, 'neutral': 5}, {'name': 'Business', 'description': 'Business', 'total_mentioned': 12, 'positive': 5, 'negative': 4, 'neutral': 3}]","Country Inn & Suites, 27, Covenant Drive, Harrisonburg, Virginia, 22801, United States"
The Inn Starlight Lake & Restaurant,"Lakeside inn dating back to 1909 with cozy rooms, suites & cottage lodging, plus a restaurant & bar.","{'latitude': 41.9072269, 'longitude': -75.335509}",41.9072269,-75.335509,3,http://www.innatstarlightlake.com/,"[{'stars': 5, 'count': 116}, {'stars': 4, 'count': 31}, {'stars': 3, 'count': 7}, {'stars': 2, 'count': 7}, {'stars': 1, 'count': 24}]",185,"[{'name': 'Dining', 'description': 'Food and Beverage', 'total_mentioned': 48, 'positive': 35, 'negative': 10, 'neutral': 3}, {'name': 'Sleep', 'description': 'Sleep', 'total_mentioned': 21, 'positive': 9, 'negative': 10, 'neutral': 2}, {'name': 'TV', 'description': 'Room entertainment', 'total_mentioned': 13, 'positive': 2, 'negative': 9, 'neutral': 2}, {'name': 'Bar', 'description': 'Bar or lounge', 'total_mentioned': 10, 'positive': 7, 'negative': 0, 'neutral': 3}, {'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 36, 'positive': 29, 'negative': 5, 'neutral': 2}, {'name': 'Family', 'description': 'Family friendly', 'total_mentioned': 20, 'positive': 13, 'negative': 5, 'neutral': 2}]","279, Starlight Lake Road, Starlight, Buckingham Township, Wayne County, Pennsylvania, 18461, United States"
Eagle Wing Inn,"Homey quarters in a relaxed motor inn offering free breakfast, a seasonal outdoor pool & a garden.","{'latitude': 41.8089224, 'longitude': -69.9722863}",41.8089224,-69.9722863,3,http://www.eaglewinginn.com/,"[{'stars': 5, 'count': 139}, {'stars': 4, 'count': 9}, {'stars': 3, 'count': 1}, {'stars': 2, 'count': 0}, {'stars': 1, 'count': 5}]",154,"[{'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 51, 'positive': 50, 'negative': 0, 'neutral': 1}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 69, 'positive': 67, 'negative': 0, 'neutral': 2}, {'name': 'Restaurant', 'description': 'Restaurant', 'total_mentioned': 28, 'positive': 27, 'negative': 0, 'neutral': 1}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 82, 'positive': 79, 'negative': 2, 'neutral': 1}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 75, 'positive': 72, 'negative': 0, 'neutral': 3}, {'name': 'Family', 'description': 'Family friendly', 'total_mentioned': 18, 'positive': 16, 'negative': 0, 'neutral': 2}]","960, Grand Army of the Republic Highway, Eastham, Barnstable County, Massachusetts, 02653, United States"
TownePlace Suites Philadelphia Horsham,"Relaxed all-suite hotel featuring a gym & BBQs, as well as complimentary breakfast & parking.","{'latitude': 40.19234, 'longitude': -75.1540804}",40.19234,-75.1540804,2,https://www.marriott.com/en-us/hotels/phlth-towneplace-suites-philadelphia-horsham/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"[{'stars': 5, 'count': 175}, {'stars': 4, 'count': 120}, {'stars': 3, 'count': 53}, {'stars': 2, 'count': 21}, {'stars': 1, 'count': 26}]",395,"[{'name': 'Fitness', 'description': 'Fitness', 'total_mentioned': 25, 'positive': 6, 'negative': 13, 'neutral': 6}, {'name': 'Gym', 'description': 'Gym', 'total_mentioned': 9, 'positive': 1, 'negative': 6, 'neutral': 2}, {'name': 'Parking', 'description': 'Parking', 'total_mentioned': 13, 'positive': 4, 'negative': 7, 'neutral': 2}, {'name': 'Pool', 'description': 'Pool', 'total_mentioned': 9, 'positive': 3, 'negative': 2, 'neutral': 4}, {'name': 'Pets', 'description': 'Pets', 'total_mentioned': 5, 'positive': 1, 'negative': 2, 'neutral': 2}, {'name': 'Sleep', 'description': 'Sleep', 'total_mentioned': 42, 'positive': 15, 'negative': 17, 'neutral': 10}]","TownePlace Suites, 198, Precision Drive, Victoria Glen, Horsham, Horsham Township, Montgomery County, Pennsylvania, 19044, United States"
Somerset Lakeside Resort,"Refined accommodations in a casual lakefront resort offering a hot tub, event space & nightly fires.","{'latitude': 44.962824, 'longitude': -78.0052469}",44.962824,-78.0052469,3,http://somersetlakesideresort.ca/,"[{'stars': 5, 'count': 131}, {'stars': 4, 'count': 32}, {'stars': 3, 'count': 7}, {'stars': 2, 'count': 4}, {'stars': 1, 'count': 9}]",183,"[{'name': 'Service', 'description': 'Service', 'total_mentioned': 64, 'positive': 56, 'negative': 6, 'neutral': 2}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 62, 'positive': 57, 'negative': 4, 'neutral': 1}, {'name': 'Nature', 'description': 'Nature and outdoor activities', 'total_mentioned': 37, 'positive': 36, 'negative': 1, 'neutral': 0}]","27153, Highway 28, Highlands East, Haliburton County, Central Ontario, Ontario, K0L 1M0, Canada"
Eagle Village Resort,Simple villas with kitchens in a lakeside timeshare resort with an indoor pool & mini-golf.,"{'latitude': 41.149916999999995, 'longitude': -75.022673}",41.149917,-75.022673,3,http://www.eaglevillageresort.com/,"[{'stars': 5, 'count': 151}, {'stars': 4, 'count': 136}, {'stars': 3, 'count': 84}, {'stars': 2, 'count': 34}, {'stars': 1, 'count': 65}]",470,"[{'name': 'Nature', 'description': 'Nature and outdoor activities', 'total_mentioned': 54, 'positive': 41, 'negative': 5, 'neutral': 8}, {'name': 'Family', 'description': 'Family friendly', 'total_mentioned': 48, 'positive': 34, 'negative': 12, 'neutral': 2}, {'name': 'Pool', 'description': 'Pool', 'total_mentioned': 30, 'positive': 24, 'negative': 3, 'neutral': 3}, {'name': 'Wi-Fi', 'description': 'Wi-Fi', 'total_mentioned': 18, 'positive': 4, 'negative': 12, 'neutral': 2}, {'name': 'TV', 'description': 'Room entertainment', 'total_mentioned': 12, 'positive': 1, 'negative': 10, 'neutral': 1}, {'name': 'Safety', 'description': 'Safety', 'total_mentioned': 11, 'positive': 2, 'negative': 9, 'neutral': 0}]","Bald Eagle Court, Lehman Township, Pike County, Pennsylvania, 18371, United States"
Four Points by Sheraton Wakefield Boston Hotel & Conference Center,"Warmly decorated rooms & suites, plus a grill restaurant, a bar & conference facilities.","{'latitude': 42.5141172, 'longitude': -71.03973010000001}",42.5141172,-71.03973010000001,3,https://www.marriott.com/en-us/hotels/bosff-four-points-wakefield-boston-hotel-and-conference-center/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"[{'stars': 5, 'count': 667}, {'stars': 4, 'count': 461}, {'stars': 3, 'count': 172}, {'stars': 2, 'count': 61}, {'stars': 1, 'count': 60}]",1421,"[{'name': 'Service', 'description': 'Service', 'total_mentioned': 378, 'positive': 311, 'negative': 44, 'neutral': 23}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 398, 'positive': 270, 'negative': 84, 'neutral': 44}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 233, 'positive': 186, 'negative': 32, 'neutral': 15}, {'name': 'Location', 'description': 'Location', 'total_mentioned': 125, 'positive': 94, 'negative': 14, 'neutral': 17}, {'name': 'Sleep', 'description': 'Sleep', 'total_mentioned': 100, 'positive': 40, 'negative': 47, 'neutral': 13}, {'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 111, 'positive': 66, 'negative': 35, 'neutral': 10}]","Four Points by Sheraton Wakefield Boston Hotel & Conference Center, 1, Audubon Road, Wakefield, Middlesex County, Massachusetts, 01880, United States"
