Name,Description,Coordinates,Latitude,Longitude,Hotel Class,Link,Ratings,Reviews,Reviews Breakdown,Address
Village Inn Hotel and Event Center | Trademark Collection by Wyndham,"Low-rise property with casual quarters & an outdoor pool, plus a conference center.","{'latitude': 36.034605299999996, 'longitude': -80.3824617}",36.0346053,-80.3824617,3,https://thevillageinn.com/,"[{'stars': 5, 'count': 420}, {'stars': 4, 'count': 238}, {'stars': 3, 'count': 84}, {'stars': 2, 'count': 23}, {'stars': 1, 'count': 25}]",790,"[{'name': 'Couples', 'description': 'Couple friendly', 'total_mentioned': 29, 'positive': 19, 'negative': 1, 'neutral': 9}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 189, 'positive': 162, 'negative': 18, 'neutral': 9}, {'name': 'Business', 'description': 'Business', 'total_mentioned': 66, 'positive': 43, 'negative': 7, 'neutral': 16}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 178, 'positive': 148, 'negative': 21, 'neutral': 9}, {'name': 'Dining', 'description': 'Food and Beverage', 'total_mentioned': 45, 'positive': 40, 'negative': 4, 'neutral': 1}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 134, 'positive': 113, 'negative': 13, 'neutral': 8}]","The Village Inn Event Center, 6205, Ramada Drive, Stadium Oaks, Parkwood Lake, Clemmons, Forsyth County, North Carolina, 27012, United States"
The Gibson House,,"{'latitude': 36.114961799999996, 'longitude': -80.0792268}",36.1149618,-80.0792268,3,http://www.thegibsonhouseinn.com/,"[{'stars': 5, 'count': 20}, {'stars': 4, 'count': 0}, {'stars': 3, 'count': 0}, {'stars': 2, 'count': 0}, {'stars': 1, 'count': 0}]",20,"[{'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 7, 'positive': 6, 'negative': 0, 'neutral': 1}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 6, 'positive': 6, 'negative': 0, 'neutral': 0}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 5, 'positive': 5, 'negative': 0, 'neutral': 0}]","499, South Main Street, Christy Acres, Kernersville, Forsyth County, North Carolina, 27284, United States"
The Historic Brookstown Inn | Trademark Collection by Wyndham,"Historic quarters with microwaves & minifridges, plus complimentary breakfast, wine & cookies.","{'latitude': 36.0902864, 'longitude': -80.24506989999999}",36.0902864,-80.24506989999999,3,https://brookstowninn.com/,"[{'stars': 5, 'count': 681}, {'stars': 4, 'count': 147}, {'stars': 3, 'count': 38}, {'stars': 2, 'count': 12}, {'stars': 1, 'count': 7}]",885,"[{'name': 'Couples', 'description': 'Couple friendly', 'total_mentioned': 59, 'positive': 50, 'negative': 4, 'neutral': 5}, {'name': 'Bar', 'description': 'Bar or lounge', 'total_mentioned': 77, 'positive': 71, 'negative': 1, 'neutral': 5}, {'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 129, 'positive': 109, 'negative': 10, 'neutral': 10}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 373, 'positive': 336, 'negative': 17, 'neutral': 20}, {'name': 'Restaurant', 'description': 'Restaurant', 'total_mentioned': 68, 'positive': 57, 'negative': 4, 'neutral': 7}, {'name': 'Location', 'description': 'Location', 'total_mentioned': 125, 'positive': 107, 'negative': 2, 'neutral': 16}]","The Historic Brookstown Inn | Trademark Collection by Wyndham, 200, Brookstown Avenue, Winston-Salem, Forsyth County, North Carolina, 27101, United States"
The Pelham Hotel,Homey hotel with an old-world vibe offering a cozy restaurant & complimentary Wi-Fi.,"{'latitude': 29.9509937, 'longitude': -90.0672534}",29.9509937,-90.0672534,3,http://www.thepelhamhotel.com/,"[{'stars': 5, 'count': 513}, {'stars': 4, 'count': 263}, {'stars': 3, 'count': 94}, {'stars': 2, 'count': 40}, {'stars': 1, 'count': 79}]",989,"[{'name': 'Property', 'description': 'Property', 'total_mentioned': 414, 'positive': 304, 'negative': 81, 'neutral': 29}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 330, 'positive': 247, 'negative': 72, 'neutral': 11}, {'name': 'Location', 'description': 'Location', 'total_mentioned': 275, 'positive': 236, 'negative': 9, 'neutral': 30}, {'name': 'Parking', 'description': 'Parking', 'total_mentioned': 80, 'positive': 17, 'negative': 51, 'neutral': 12}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 185, 'positive': 132, 'negative': 37, 'neutral': 16}, {'name': 'Bathroom', 'description': 'Bathroom and toiletries', 'total_mentioned': 72, 'positive': 26, 'negative': 41, 'neutral': 5}]","The Pelham Hotel New Orleans, 444, Common Street, Storyville, New Orleans, Orleans Parish, Louisiana, 70130, United States"
"Blake Hotel New Orleans, BW Signature Collection","Traditional rooms with free Wi-Fi & city or park views, plus a casual cafe serving weekend brunch.","{'latitude': 29.949247099999997, 'longitude': -90.070604}",29.9492471,-90.070604,3,https://www.bestwestern.com/en_US/book/hotel-rooms.19120.html?iata=00171880&ssob=BLBWI0004G&cid=BLBWI0004G:google:gmb:19120,"[{'stars': 5, 'count': 460}, {'stars': 4, 'count': 355}, {'stars': 3, 'count': 208}, {'stars': 2, 'count': 112}, {'stars': 1, 'count': 208}]",1343,"[{'name': 'Parking', 'description': 'Parking', 'total_mentioned': 146, 'positive': 19, 'negative': 112, 'neutral': 15}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 312, 'positive': 141, 'negative': 148, 'neutral': 23}, {'name': 'Bathroom', 'description': 'Bathroom and toiletries', 'total_mentioned': 173, 'positive': 20, 'negative': 139, 'neutral': 14}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 459, 'positive': 269, 'negative': 164, 'neutral': 26}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 480, 'positive': 249, 'negative': 182, 'neutral': 49}, {'name': 'Sleep', 'description': 'Sleep', 'total_mentioned': 194, 'positive': 37, 'negative': 128, 'neutral': 29}]","500, Saint Charles Avenue, Storyville, New Orleans, Orleans Parish, Louisiana, 70130, United States"
Aloft New Orleans Downtown,"Slick lodging with a funky lobby lounge & a cocktail bar, plus a rooftop pool & a fitness room.","{'latitude': 29.952657100000003, 'longitude': -90.0724602}",29.952657100000003,-90.0724602,3,https://www.marriott.com/en-us/hotels/msyal-aloft-new-orleans-downtown/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"[{'stars': 5, 'count': 883}, {'stars': 4, 'count': 412}, {'stars': 3, 'count': 144}, {'stars': 2, 'count': 59}, {'stars': 1, 'count': 117}]",1615,"[{'name': 'Pets', 'description': 'Pets', 'total_mentioned': 42, 'positive': 24, 'negative': 15, 'neutral': 3}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 454, 'positive': 319, 'negative': 117, 'neutral': 18}, {'name': 'Bar', 'description': 'Bar or lounge', 'total_mentioned': 146, 'positive': 112, 'negative': 21, 'neutral': 13}, {'name': 'Parking', 'description': 'Parking', 'total_mentioned': 111, 'positive': 30, 'negative': 62, 'neutral': 19}, {'name': 'Fitness', 'description': 'Fitness', 'total_mentioned': 103, 'positive': 63, 'negative': 28, 'neutral': 12}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 513, 'positive': 383, 'negative': 98, 'neutral': 32}]","Aloft New Orleans Downtown, 225, Baronne Street, Storyville, New Orleans, Orleans Parish, Louisiana, 70112, United States"
The Jung Hotel & Residences,"Modern rooms & suites in an upmarket hotel offering a restaurant, a cocktail bar & a rooftop pool.","{'latitude': 29.957205100000003, 'longitude': -90.0758125}",29.957205100000003,-90.0758125,3,http://www.junghotel.com/,"[{'stars': 5, 'count': 1003}, {'stars': 4, 'count': 270}, {'stars': 3, 'count': 117}, {'stars': 2, 'count': 53}, {'stars': 1, 'count': 73}]",1516,"[{'name': 'Fitness', 'description': 'Fitness', 'total_mentioned': 124, 'positive': 65, 'negative': 39, 'neutral': 20}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 540, 'positive': 444, 'negative': 55, 'neutral': 41}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 408, 'positive': 299, 'negative': 83, 'neutral': 26}, {'name': 'Pool', 'description': 'Pool', 'total_mentioned': 74, 'positive': 49, 'negative': 13, 'neutral': 12}, {'name': 'Bathroom', 'description': 'Bathroom and toiletries', 'total_mentioned': 132, 'positive': 59, 'negative': 55, 'neutral': 18}, {'name': 'Parking', 'description': 'Parking', 'total_mentioned': 105, 'positive': 45, 'negative': 48, 'neutral': 12}]","115, Canal Street, Storyville, New Orleans, Orleans Parish, Louisiana, 70112, United States"
"The Mercantile Hotel New Orleans, LA","Upscale all-suite hotel set in a restored sugar refinery, plus a fitness center & free breakfast.","{'latitude': 29.9455734, 'longitude': -90.066036}",29.9455734,-90.066036,3,https://themercantilehotelneworleans.com/,"[{'stars': 5, 'count': 461}, {'stars': 4, 'count': 121}, {'stars': 3, 'count': 46}, {'stars': 2, 'count': 33}, {'stars': 1, 'count': 55}]",716,"[{'name': 'Property', 'description': 'Property', 'total_mentioned': 334, 'positive': 260, 'negative': 53, 'neutral': 21}, {'name': 'Bar', 'description': 'Bar or lounge', 'total_mentioned': 84, 'positive': 61, 'negative': 13, 'neutral': 10}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 273, 'positive': 200, 'negative': 62, 'neutral': 11}, {'name': 'Parking', 'description': 'Parking', 'total_mentioned': 63, 'positive': 20, 'negative': 35, 'neutral': 8}, {'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 73, 'positive': 40, 'negative': 24, 'neutral': 9}, {'name': 'Location', 'description': 'Location', 'total_mentioned': 191, 'positive': 152, 'negative': 15, 'neutral': 24}]","725, South Peters Street, Storyville, New Orleans, Orleans Parish, Louisiana, 70130, United States"
Club Wyndham Avenue Plaza,"Straightforward studios & 1-bedroom units with kitchenettes, plus a rooftop sundeck & 2 pools.","{'latitude': 29.9347516, 'longitude': -90.08004559999999}",29.9347516,-90.0800456,3,https://www.avenueplazaresort.com/?Identifier=psearch&hotelid=3553&utm_medium=referral&utm_source=google.com-local&utm_campaign=yext&utm_content=avenueplazaresort,"[{'stars': 5, 'count': 1136}, {'stars': 4, 'count': 533}, {'stars': 3, 'count': 156}, {'stars': 2, 'count': 45}, {'stars': 1, 'count': 72}]",1942,"[{'name': 'Service', 'description': 'Service', 'total_mentioned': 634, 'positive': 537, 'negative': 73, 'neutral': 24}, {'name': 'Fitness', 'description': 'Fitness', 'total_mentioned': 101, 'positive': 74, 'negative': 14, 'neutral': 13}, {'name': 'Parking', 'description': 'Parking', 'total_mentioned': 106, 'positive': 42, 'negative': 46, 'neutral': 18}, {'name': 'Hot Tub', 'description': 'Hot tub', 'total_mentioned': 35, 'positive': 27, 'negative': 3, 'neutral': 5}, {'name': 'Location', 'description': 'Location', 'total_mentioned': 354, 'positive': 307, 'negative': 20, 'neutral': 27}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 518, 'positive': 405, 'negative': 72, 'neutral': 41}]","WorldMark Hotel, Josephine Street, Central City Historic District, Garden District, New Orleans, Orleans Parish, Louisiana, 70130, United States"
Moxy New Orleans Downtown/French Quarter Area,"Contemporary hotel offering stylish quarters, plus a lively, 24-hour cafe/bar & a gym.","{'latitude': 29.953517299999994, 'longitude': -90.0731787}",29.953517299999994,-90.0731787,3,https://www.marriott.com/en-us/hotels/msyof-moxy-new-orleans-downtown-french-quarter-area/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"[{'stars': 5, 'count': 666}, {'stars': 4, 'count': 323}, {'stars': 3, 'count': 146}, {'stars': 2, 'count': 81}, {'stars': 1, 'count': 124}]",1340,"[{'name': 'Bar', 'description': 'Bar or lounge', 'total_mentioned': 260, 'positive': 174, 'negative': 51, 'neutral': 35}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 504, 'positive': 320, 'negative': 126, 'neutral': 58}, {'name': 'Bathroom', 'description': 'Bathroom and toiletries', 'total_mentioned': 146, 'positive': 40, 'negative': 93, 'neutral': 13}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 405, 'positive': 253, 'negative': 130, 'neutral': 22}, {'name': 'Dining', 'description': 'Food and Beverage', 'total_mentioned': 138, 'positive': 91, 'negative': 28, 'neutral': 19}, {'name': 'Parking', 'description': 'Parking', 'total_mentioned': 72, 'positive': 14, 'negative': 43, 'neutral': 15}]","Moxy New Orleans Downtown/French Quarter Area, Common Street, Storyville, New Orleans, Orleans Parish, Louisiana, 70170, United States"
Maison Dupuy Hotel,"Elegant rooms in 5 adjoining townhouses, plus an outdoor pool, an American bistro & a courtyard.","{'latitude': 29.959336999999998, 'longitude': -90.0683102}",29.959337,-90.0683102,3,http://www.maisondupuy.com/,"[{'stars': 5, 'count': 874}, {'stars': 4, 'count': 486}, {'stars': 3, 'count': 200}, {'stars': 2, 'count': 83}, {'stars': 1, 'count': 114}]",1757,"[{'name': 'Fitness', 'description': 'Fitness', 'total_mentioned': 153, 'positive': 105, 'negative': 34, 'neutral': 14}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 573, 'positive': 430, 'negative': 113, 'neutral': 30}, {'name': 'Location', 'description': 'Location', 'total_mentioned': 458, 'positive': 387, 'negative': 30, 'neutral': 41}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 602, 'positive': 387, 'negative': 154, 'neutral': 61}, {'name': 'Pool', 'description': 'Pool', 'total_mentioned': 91, 'positive': 76, 'negative': 8, 'neutral': 7}, {'name': 'Room', 'description': 'Room amenities', 'total_mentioned': 188, 'positive': 61, 'negative': 109, 'neutral': 18}]","Maison Dupuy, 1001, Toulouse Street, French Quarter, New Orleans, Orleans Parish, Louisiana, 70130, United States"
The Lafayette New Orleans by Kasa,"Landmark French Regency-style hotel offering wrought-iron balconies, warm rooms & a steakhouse.","{'latitude': 29.947718899999998, 'longitude': -90.07097519999999}",29.9477189,-90.07097519999999,3,https://kasa.com/properties/the-lafayette-new-orleans-by-kasa?utm_source=Google&utm_medium=nonpaid&utm_campaign=GMB&utm_term=VisitHotelWebsiteButton&utm_content=LNO,"[{'stars': 5, 'count': 399}, {'stars': 4, 'count': 194}, {'stars': 3, 'count': 52}, {'stars': 2, 'count': 26}, {'stars': 1, 'count': 46}]",717,"[{'name': 'Service', 'description': 'Service', 'total_mentioned': 249, 'positive': 201, 'negative': 39, 'neutral': 9}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 274, 'positive': 212, 'negative': 37, 'neutral': 25}, {'name': 'Location', 'description': 'Location', 'total_mentioned': 190, 'positive': 167, 'negative': 8, 'neutral': 15}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 139, 'positive': 108, 'negative': 27, 'neutral': 4}, {'name': 'Bathroom', 'description': 'Bathroom and toiletries', 'total_mentioned': 57, 'positive': 12, 'negative': 39, 'neutral': 6}, {'name': 'Parking', 'description': 'Parking', 'total_mentioned': 43, 'positive': 18, 'negative': 16, 'neutral': 9}]","600, Saint Charles Avenue, Storyville, New Orleans, Orleans Parish, Louisiana, 70130, United States"
