name,city,address,state,postal_code,stars,review_count
Skyline Chili,Indianapolis,6689 East 82nd Street,IN,46250,4,68
L&M Taqueria,Fishers,13180 Market Square Dr,IN,46038,4.5,21
Steak ’n Shake,Carmel,635 E Carmel Dr,IN,46032,2,57
Fast Taco's,Indianapolis,6154 Michigan Rd,IN,46228,3.5,7
Vitality Bowls,Indianapolis,"5650 W 86th St, Ste 136",IN,46278,3.5,82
Steak ’n Shake,Indianapolis,6243 W Washington St,IN,46241,2.5,48
Big Mouth Biscuits,Indianapolis,2442 Central Ave,IN,46205,3.5,48
Pam's Pitstop Pizza,Indianapolis,5250 W 16th St,IN,46224,2.5,18
Birrieria Andrade Estilo Jalisco,Indianapolis,2135 W Washington St,IN,46222,3.5,6
GG's Bar & Grill,Indianapolis,5701 E 71st St,IN,46220,3.5,32
Jordan's Fish & Chicken,Indianapolis,2081 N Emerson Ave,IN,46218,3,8
Hangar 58,Indianapolis,5860 Fortune Cir W,IN,46241,3.5,8
Taco Bell,Indianapolis,1402 N Arlington,IN,46219,2,13
Steak ’n Shake,Indianapolis,7930 E Washington,IN,46219,2,53
Mama Nita's,New Palestine,"5040 W US 52, Ste C",IN,46163,4,32
Papa Bears Chicken,Indianapolis,1938 E 46th St,IN,46205,4.5,70
O'Reilly's Irish Pub & Restaurant,Speedway,"1552 Main St, Ste A",IN,46224,3.5,58
McAlister's Deli,Greenwood,1011 N State Road 135,IN,46142,3.5,61
Bella Vita Ristorante,Indianapolis,49 W Maryland St,IN,46204,2.5,18
Tobu Oriental Eatery,Indianapolis,8702 Keystone Crossing,IN,46240,1.5,11
Pizza Doughmain,Indianapolis,"8220 Brookville Rd, Ste D",IN,46239,4,20
The Nook by Northside,Indianapolis,6513 N College Ave,IN,46220,4.5,65
Popeyes Louisiana Kitchen,Indianapolis,2402 East 38th St,IN,46218,1.5,23
BARcelona Tapas Restaurant- Indianapolis,Indianapolis,201 N Delaware St,IN,46204,3.5,376
El Venezolano,Indianapolis,9800 Hague Rd,IN,46256,4.5,18
GOODFELLA'S Brick Oven Pizza & Pasta Restaurant,McCordsville,9641 Olio Rd,IN,46055,3.5,80
Hardee's,Indianapolis,710 W 10th St,IN,46202,2,14
Papa John's Pizza,Plainfield,136 N. Perry Rd.,IN,46168,2.5,16
Los Arroyos,Carmel,"11503 Springmill Rd, Ste 100",IN,46032,4,227
La Mexicana Authentic Food,Indianapolis,7862 N Michigan Rd,IN,46268,4,36
Penn Station East Coast Subs,Indianapolis,"3269 W 86th St, Ste G",IN,46268,3.5,29
Rally's,Indianapolis,3801 N. College,IN,46205,1.5,24
Bru Burger Bar - Indianapolis,Indianapolis,410 Massachusetts Ave,IN,46204,4,1608
Txuleta,Indianapolis,1011 E Westfield Blvd,IN,46220,4,52
Tommy's Jerky Indy,Indianapolis,8922 S Meridian St,IN,46217,4.5,7
Noble Roman's,Indianapolis,7201 W 10th St,IN,46214,4.5,54
Rally's,Indianapolis,3541 Lafayette Road,IN,46222,1.5,9
QDOBA Mexican Eats,Indianapolis,"3528 W 86th St, Ste 131",IN,46268,3.5,32
Rooster's Kitchen,Indianapolis,888 Massachusetts Ave,IN,46204,4,241
The Saint Shack,Indianapolis,250 S Meridian St,IN,46225,4.5,24
Subway,Mooresville,"399 W Carlisle, Ste 1",IN,46158,2.5,7
McDonald's,Avon,10747 E US 36,IN,46123,2,24
WB Pizza,Indianapolis,6165 Allisonville Rd,IN,46220,4.5,165
Fork + Ale House,Carmel,"350 Veterans Way, Ste 150",IN,46032,3.5,174
The Eagle's Nest,Indianapolis,1 S Capitol Ave,IN,46204,3.5,251
Arby's,Indianapolis,2079 N Shadeland Ave,IN,46219,3.5,14
Kountry Kitchen Soulfood Place,Indianapolis,1831 N College Ave,IN,46221,4,242
"Crustiez Pizza, Wings & Ice Cream",Indianapolis,"2222 W Southport Rd, Ste E",IN,46217,4.5,8
Pizza Hut,Indianapolis,"5510 Lafayette Rd., Suite 270",IN,46254,1.5,12
Woody's Library Restaurant,Carmel,40 E Main St,IN,46032,3.5,237
Canton Express,Indianapolis,"5945 Crawfordsville Rd, Ste G",IN,46224,2.5,29
Moe & Johnny's,Indianapolis,5380 N College Ave,IN,46220,3.5,233
Clermont Skillet And Grill,Indianapolis,9045 Crawfordsville Rd,IN,46234,4.5,17
Brothers Bar & Grill,Indianapolis,910 Broad Ripple Ave,IN,46220,3,207
Circle City Pizza,Indianapolis,8245 Pendleton Pike,IN,46226,3,5
Great Garden,Indianapolis,3623 Commercial Dr,IN,46222,4.5,5
Rally's,Beech Grove,4420 S Emerson Ave,IN,46203,2,13
White Castle,Indianapolis,2368 E 38th St,IN,46218,2.5,13
Paradise Bakery,Indianapolis,8540 Castleton Corner Dr,IN,46250,3,40
Chicago Hot Dog Co,Indianapolis,8320 N Michigan Ave,IN,46268,3.5,22
Great China Buffet,Indianapolis,"3915 Madison Ave, Ste 1",IN,46227,3,23
General American Donut Company,Indianapolis,827 S East St,IN,46225,4,309
Sidekicks Pizza,Indianapolis,1105 Shelby St,IN,46203,4,45
Long John Silver's,Indianapolis,3847 W Washington,IN,46231,2.5,8
Jet's Pizza,Greenwood,954 N State Rd 135,IN,46142,3,37
The Roost,Fishers,7371 E 116th St,IN,46038,3.5,142
Brunchies,Zionsville,47 Boone Village,IN,46077,2.5,20
Domino's Pizza,Plainfield,2235 East Main Street,IN,46168,2,23
El Taco Veloz of Indiana,Indianapolis,2475 W Washington St,IN,46222,4.5,22
Wing 'N It Bar & Grille,Greenwood,1675 Smith Valley Rd,IN,46142,2.5,11
El Rodeo 22,Whitestown,6673 E State Rd 334,IN,46075,3.5,76
HUE,Indianapolis,36 E Washington St,IN,46204,3,21
Subway,Brownsburg,1030 E Main St,IN,46112,2,5
La Bamba,Indianapolis,3840 Lafayette Rd,IN,46254,3.5,34
Blind Owl Brewery,Indianapolis,5014 E 62nd St,IN,46220,3.5,455
Gelato Da Vinci,Carmel,14390 Clay Ter Blvd,IN,46032,4,9
Subway,Fishers,8985 E 116th St,IN,46038,2.5,10
Dairy Queen Grill & Chill,Indianapolis,10605 Pendleton Pike,IN,46236,1.5,40
Coal Pizza Company,Indianapolis,36 E Washington St,IN,46204,3,37
The Garden Table,Indianapolis,908 E Westfield Blvd,IN,46220,4.5,288
Happy Dragon,Fishers,"11670 Commercial Dr, Ste 400",IN,46038,2.5,50
The Indianapolis Propylaeum,Indianapolis,1410 N Delaware St,IN,46202,3,42
Festiva,Indianapolis,1217 E 16th St,IN,46202,4.5,334
Amazing Joe's Steakhouse,Indianapolis,3716 E 82nd St,IN,46240,4,29
Starbucks,Indianapolis,31 W Ohio St,IN,46204,2.5,11
Brenda's Cakes and Catering,Indianapolis,6313 Rockville Rd,IN,46214,4.5,12
Porter Books & Bread,Indianapolis,5719 Lawton Loop E Dr,IN,46216,4.5,128
The Knuckle Sandwich,Martinsville,9500 St Rd 144,IN,46151,3.5,65
Papa Murphy's,Avon,10728 East US Highway 36,IN,46123,3,9
Geraldine's Supper Club & Lounge,Indianapolis,1101 English Ave,IN,46203,4,189
Tanoor & Kabab,Indianapolis,5308 N Keystone Ave,IN,46220,4,8
Applebee's Grill + Bar,Camby,10680 Enterprise Dr,IN,46113,3,28
The Yard Line,Indianapolis,6466 E 82nd St,IN,46250,3.5,32
Joe's Shelby Street Diner,Indianapolis,3623 Shelby St,IN,46227,4,55
Giorgio's Pizza,Indianapolis,9 E Market St,IN,46204,4,185
Tacos A La Diabla,Indianapolis,8315 E Washington St,IN,46219,4,90
Famous Dave's Bar-B-Que,Indianapolis,3645 Vincennes Rd,IN,46268,3.5,133
Raffi's Mexican Tacos,Indianapolis,801 Broad Ripple Ave,IN,46220,4,156
Sonic Drive-In,Camby,8060 Upland Bend,IN,46113,2.5,41
Erbert & Gerbert's Sandwich Shop,Carmel,102 E Carmel Dr,IN,46032,3.5,29
Bitter Sweet,Indianapolis,5543 E Washington St,IN,46219,4.5,27
Maxine's Chicken & Waffles - City Market,Indianapolis,222 E Market St,IN,46204,4,7
White Castle,Speedway,5910 Crawfordsville Rd,IN,46224,1.5,14
Whisk Bakery,Greenwood,540 US 31,IN,46142,3,16
Brookside Burrito,Indianapolis,1035 N Olney St,IN,46201,5,13
Steak ’n Shake,Indianapolis,8640 Michigan Rd,IN,46268,2,74
Indy Asian Cuisine,Indianapolis,9516 Haver Way,IN,46240,4,90
Fat Sammies,Indianapolis,2960 N Meridian St,IN,46208,4.5,7
Ichiban Noodles,Indianapolis,8355 Bash St,IN,46250,4,140
Sushi on the Rocks,Indianapolis,235 S Meridian St,IN,46225,3,57
Mike's Speedway Lounge,Indianapolis,3701 W 16th St,IN,46222,3.5,14
La Banda,Indianapolis,2310 W Southport Rd,IN,46217,3.5,14
Reme's Restaurant,Plainfield,"2683 E Main St, Ste 113",IN,46168,4.5,47
Penn Station East Coast Subs,Indianapolis,3429 S East St,IN,46227,2,18
Main Street Poké,Carmel,"110 W Main St, Ste 106",IN,46032,4.5,246
Wendy's,Camby,8229 Windfall Lane,IN,46113,2,12
Toppers Pizza,Indianapolis,910 West 10th St,IN,46202,3,91
Inn at the Villa,Indianapolis,1456 N Delaware St,IN,46202,3.5,21
Wine Market & Table,Indianapolis,1110 Shelby St,IN,46203,4.5,115
Dairy Queen Grill & Chill,Indianapolis,7515 Rockville Rd,IN,46214,2,16
Meridian Restaurant & Bar,Indianapolis,5694 N Meridian St,IN,46208,4,233
Tom + Chee - Indianapolis,Indianapolis,"5650 W 86th St, Ste 126",IN,46278,3.5,119
Chicago's Pizza,Mooresville,420 S Indiana St,IN,46158,4,18
Taco Bell,Indianapolis,3423 W 86th St,IN,46268,2.5,21
K&T Deli,Indianapolis,"3738 Lafayette Rd, Ste B",IN,46222,4,48
Healthy Happies Carmel,Carmel,20 Executive Dr,IN,46032,4,15
JT's Grille & Bar,Indianapolis,2210 E 54th St,IN,46220,4,25
Burger King,Whitestown,6330 Center Dr,IN,46075,2,14
Lorenzo's Ristorante,Indianapolis,15 E Maryland St,IN,46204,3.5,61
Fresh Pop'd Popcorn Company,Indianapolis,"49 W Maryland St, 127 Fl 2",IN,46204,4.5,8
Taco Bell,Indianapolis,6501 East Washington Street,IN,46219,1.5,20
Jockamo Upper Crust Pizza,Indianapolis,5646 E Washington St,IN,46219,4.5,573
Subway,Indianapolis,120 W 38th St,IN,46208,3,9
Pizza Hut,Indianapolis,3349 E 86th St,IN,46240,2,9
Two Amigos,Indianapolis,9715 E Washington St,IN,46229,3,13
Greek's Pizzeria,Indianapolis,6336 Guilford Ave,IN,46220,3.5,21
Blupoint Oyster House,Indianapolis,5858 N College Ave,IN,46220,4.5,67
Karachi Kabab & Grill,Indianapolis,4150 Lafayette Rd,IN,46254,4.5,12
Rally's,Greenwood,839 US 31 North,IN,46142,1,15
Pita Pit,Fishers,"8395 East 116th St, Ste 125",IN,46038,4,19
J Razzos,Carmel,12501 N Meridian St,IN,46032,3.5,86
McAlister's Deli,Indianapolis,9450 N Meridian St,IN,46260,3,72
Domino's Pizza,Indianapolis,501 E. 38Th Street,IN,46205,1.5,69
Another Broken Egg Cafe,Indianapolis,9435 N Meridian St,IN,46260,4,503
La Blanca Nieves,Indianapolis,"8015 Pendleton Pike, Ste H",IN,46226,3.5,24
Union 50,Indianapolis,620 N East St,IN,46202,4.5,774
What The Pho,Indianapolis,7280 Michigan Rd,IN,46268,4,217
Union Jack Pub,Indianapolis,6225 W 25th St,IN,46224,3.5,123
Eddy's Sports Pub,Noblesville,14160 Mundy Dr,IN,46060,3,25
Steak ’n Shake,Indianapolis,3810 W Washington,IN,46241,1.5,47
Jimmy John's,Carmel,"2801 E 116th St, Ste 140",IN,46033,2.5,26
Buca di Beppo Italian Restaurant,Indianapolis,6045 E 86th St,IN,46250,2.5,182
Mesh Restaurant,Indianapolis,725 Massachusetts Ave,IN,46204,4,783
Happy Dragon,Indianapolis,11665 Fox Rd,IN,46236,4,43
Mi Tenampa,Indianapolis,"11915 Pendleton Pike, Ste L",IN,46236,4,67
Fort Ben Pub,Indianapolis,5645 N Post Rd,IN,46216,4,47
Starbucks,Indianapolis,"6929 W 38th St, Ste A",IN,46254,4,15
Indy Dough Donut POP-UP,Indianapolis,1051 E 54th St,IN,46220,5,11
Ralston's Drafthouse,Indianapolis,635 Massachusetts Ave,IN,46204,4,475
Dairy Queen Grill & Chill,Fishers,13092 Publishers Pl,IN,46038,2,51
Fazoli's,Indianapolis,3924 Lafayette Road,IN,46254,3,17
Rockstone Pizzeria & Pub,Fishers,11501 Allisonville Rd,IN,46038,4,194
Sugarfire Smokehouse - Indy,Indianapolis,24 W Washington St,IN,46204,4,184
Jimmie's Soulfood & More,Indianapolis,10074 E 10th St,IN,46229,4,11
Quiznos,Plainfield,5971 Cambridge Way,IN,46168,3,12
Chatham Tap Butler,Indianapolis,"4702 Sunset Ave, Ste 100",IN,46208,3.5,75
Pizza Hut,Greenwood,1022 US Highway 31 S,IN,46143,1.5,16
Le Peep,Whitestown,7107 Whitestown Pkwy,IN,46077,3,35
Upland Brewing Co Tasting Room,Indianapolis,4842 N College Ave,IN,46205,4,177
Burger King,Noblesville,14125 Mundy Dr,IN,46060,2,25
Wingstop,Indianapolis,7326 Pendleton Pike,IN,46226,2,37
China Bistro,Avon,10968 E US Hwy 36,IN,46123,4,64
KFC,Indianapolis,2401 N Meridian St,IN,46208,2.5,21
Mystery Cafe,Indianapolis,2610 Lynhurst Dr,IN,46241,3.5,9
Recess,Indianapolis,4907 N College Ave,IN,46205,4.5,161
Exotic on the Run,Indianapolis,3106 W 16th St,IN,46222,3.5,9
Zest! Exciting Food Creations,Indianapolis,1134 E 54th St,IN,46220,4,267
Einstein Bros Bagels,Indianapolis,47 S Illinois St,IN,46204,2.5,7
Safari Restaurant,Indianapolis,5602 W Washington St,IN,46241,4,11
Juice Bar - Carmel,Carmel,"1420 W Main St, Ste B",IN,46032,3.5,45
Chicago's Pizza McCordsville,Mccordsville,5917 W Broadway,IN,46055,3.5,32
White Castle,Indianapolis,2165 Shelby St,IN,46203,3,11
Paradise Bakery & Cafe,Indianapolis,"111 Monument Cir, Ste 100",IN,46204,3.5,16
Simple Taste Gluten Free Bakery and Caf,Carmel,921 N Rangeline Rd,IN,46032,4.5,8
When Eddie Met Salad,Carmel,"12525 Old Meridian St, Ste 100",IN,46032,2.5,12
Burger King,Whiteland,891 N US Hwy 31,IN,46184,2,8
Steak ’n Shake,Indianapolis,11040 Pendleton Pike,IN,46236,2,28
Thai Kitchen Restaurant,Fishers,11021 Allisonville Rd,IN,46038,4,338
MacGenie,Indianapolis,2442 N Central Ave,IN,46205,4,38
Li's Garden,Indianapolis,5650 S Franklin Rd,IN,46239,4,45
El Rodeo,Indianapolis,5636 Mutual Ln,IN,46239,3,45
Nawlins Creole Cafe',Avon,1118 N State Rd 267,IN,46123,3.5,8
India Café,Indianapolis,1450 W 86th St,IN,46260,4.5,165
Pizza Hut,Indianapolis,3497 W 86th St,IN,46268,2,36
Little Caesars Pizza,Avon,10976 E US Highway 36,IN,46123,2,7
Juice Bar - Keystone,Indianapolis,3315 E 86th St,IN,46220,4.5,37
Black Circle,Indianapolis,2201 E 46th St,IN,46205,4.5,99
Jockamo Upper Crust Pizza,Indianapolis,9165 Otis Ave,IN,46216,4,189
Long's Bakery,Indianapolis,1453 N Tremont St,IN,46222,4.5,533
Euphoria,Indianapolis,"Bugg's Temple Building, 337 W 11th St",IN,46202,4,20
Subito,Indianapolis,34 N Delaware,IN,46204,5,203
China King,Indianapolis,8939 E 38th St,IN,46226,3,9
Amelia's,Indianapolis,1637 Nowland Ave,IN,46201,4.5,23
Taste of Tango,Indianapolis,36 E Washington St,IN,46204,2.5,10
Chowing at Bagger Dave's,Indianapolis,8840 N Michigan Rd,IN,46268,4,8
Corner Cantina,Indianapolis,543 Indiana Ave,IN,46202,3,48
Subway Restaurants,Indianapolis,404 E. Thompson Road,IN,46227,2.5,6
Moar Tea & Poke,Indianapolis,448 Massachusetts Ave,IN,46204,4.5,177
Costa Brava,Indianapolis,5644 Georgetown Rd,IN,46254,4,19
Paradise Bakery & Cafe,Greenwood,1251 US Hwy 31 N,IN,46142,3,6
Le Peep Restaurant,Carmel,12213 N Meridian St,IN,46032,4,67
Maki of Japan Japanese Eatery,Indianapolis,49 W Maryland St,IN,46204,3,8
Los Patios,Speedway,5750 Crawfordsville Rd,IN,46224,3.5,37
Leviathan Bakehouse,Indianapolis,1101 N College Ave,IN,46202,4.5,154
Wendy's,Indianapolis,6025 W. 10Th,IN,46224,2,19
Homey,Indianapolis,3649 Lafayette Rd,IN,46222,4,85
El Meson,Zionsville,37 Boone Village,IN,46077,4.5,12
Popeyes Louisiana Kitchen,Carmel,625 E Carmel Dr,IN,46032,2,106
El Meson,Indianapolis,2522 E County Line Rd,IN,46227,3,34
Church's Chicken,Indianapolis,5443 East 21st St,IN,46218,2.5,8
King Ribs BBQ,Indianapolis,3145 W 16th St,IN,46222,4,123
Champions Indianapolis,Indianapolis,350 West Maryland Street,IN,46225,3,66
Rooftop Garden,Indianapolis,1105 Prospect St,IN,46203,3.5,60
Jack's Pizza,Indianapolis,4034 E Washington St,IN,46201,2,18
La Guanaquita,Indianapolis,3757 N Post Rd,IN,46226,3,6
Lotus Garden Restaurant,Greenwood,49 Mercator Dr,IN,46143,3.5,96
McDonald's,Indianapolis,7279 N Keystone Ave,IN,46240,2,52
Taco Bell,Indianapolis,5721 W. 86th Street,IN,46278,2,26
Ingredients Field To Fork Market,Indianapolis,5628 E 71st St,IN,46256,4.5,18
Bubba's 33,Fishers,9770 North By Ne Blvd,IN,46037,4,322
Pizza Hut,Indianapolis,2236 E 62nd St,IN,46220,1.5,30
Byrne's Grilled Pizza,Indianapolis,5615 N Illinois St,IN,46208,4,140
Taqueria El Maguey,Indianapolis,5629 W 38th St,IN,46254,4,58
The Eiteljorg Museum Cafe,Indianapolis,500 W Washington St,IN,46204,4,20
Burgerim Indianapolis,Indianapolis,"7035 E 96th St, Ste O",IN,46250,3,47
G.T. South's Rib House,Indianapolis,4919 S Emerson Ave,IN,46203,4,6
The North End BBQ,Indianapolis,1250 E 86th St,IN,46240,3.5,437
Arby's,Avon,7868 E US Highway 36,IN,46123,2.5,10
Donatos Pizza,Indianapolis,5688 Georgetown Rd,IN,46254,2,25
Bearcats Restaurant,Indianapolis,1045 N Senate Ave,IN,46202,4,41
Lulu's Coffee & Bakehouse,Indianapolis,2292 W 86th St,IN,46260,4.5,209
Five Guys,Brownsburg,"124 E Northfield Dr, Ste H",IN,46112,3.5,24
Taqueria Don Luis,Indianapolis,3605 Commercial Dr,IN,46222,4.5,11
Culver's,Indianapolis,5115 Shear Ave,IN,46203,3.5,9
Arby's,Indianapolis,3314 S East St,IN,46227,3,5
The Sinking Ship,Indianapolis,4923 N College Ave,IN,46205,4,433
Rally's,Indianapolis,3807 W Washington St,IN,46241,2,10
Auberge at The Brick Street Inn,Zionsville,175 S Main St,IN,46077,4,104
Eh! Formaggio,Indianapolis,5510 Lafayette Rd,IN,46254,4.5,6
Subway,Indianapolis,"5868 E 71st St, Ste A, Ste A Binford Shoppes",IN,46220,2.5,11
Mexico City Grill,Fishers,11653 Fishers Station Dr,IN,46038,3.5,63
Kroger,Indianapolis,5911 Madison Ave,IN,46227,2,11
Chiang Mai Thai Noodle,Indianapolis,815 E Westfield Blvd,IN,46220,4,185
Taqueria y Carniceria Mi Mexico,Indianapolis,8170 E 21st St,IN,46219,2,5
Mexican In,Indianapolis,2639 E Michigan St,IN,46201,3.5,7
