name,city,address,state,postal_code,stars,review_count
El Jacalito,Blackwood,309 S Black Horse Pike,NJ,8012,4.5,15
Jimmy John's,Glassboro,55 Delsea Dr N,NJ,8028,3.5,37
Picasso's Pizzeria & Restaurant,Mantua,550 Bridgeton Pike,NJ,8051,3.5,7
Two Fish BYOB,Medford Lakes,34 Trading Post Way,NJ,8055,4.5,55
Pulaski Meat Products,Lawrenceville,960 Spruce St,NJ,8648,4,8
Hunan East,Turnersville,4890 Rt 42 N,NJ,8012,4.5,45
Graziano's Ristoranti,Chesilhurst,223 Garfield Ave,NJ,8089,4,59
Carolina Blue,Pitman,692 Lambs Rd,NJ,8071,3,174
Verchio's Produce Outlet,Sewell,272 Hurffville Crosskeys Rd,NJ,8080,3.5,32
Zac's Pancake House,Cherry Hill,56 Haddonfield Rd,NJ,8002,3,26
The Hummingbird Restaurant,Trenton,29 S Warren St,NJ,8608,4,92
Red Eagle Tavern,Cherry Hill,1503 Chapel Ave W,NJ,8002,2,13
Country House Restaurant,Thorofare,224 Delaware St,NJ,8086,3.5,48
Lazy Lanigans Publick House,Sewell,139 Egg Harbor Rd,NJ,8080,3,55
Bagel Express,Mount Holly,2 Madison Ave,NJ,8060,4,15
Riverview Inn,Pennsville,60 Main St,NJ,8070,3.5,38
Lavender And Lace,Mantua,130 Bridgeton Pike,NJ,8051,4,10
Chester Halal Fried Chicken,Trenton,497 Lalor St,NJ,8611,4.5,12
Colbie's Southern Kissed Chicken,West Mount Holly,1643 Rt 38 W,NJ,8060,3.5,63
Pizza Hut,Delran,6006 Rte. 130N,NJ,8075,1.5,16
Tokyo Hibachi & Asian Fusion,Delran,1311 Fairview Blvd,NJ,8075,2.5,8
McDonald's,Berlin,230 White Horse Pike,NJ,8009,1.5,15
1911 Smokehouse,Trenton,14 W Front St,NJ,8608,3.5,5
Dunkin',Haddon Heights,709 N Black Horse Park,NJ,8035,2,8
The Patti Wagon Cafe,Medford,60 Fostertown Rd,NJ,8005,3.5,7
Mulan Chinese Restaurant,Blackwood,460 Hurffville-Crosskeys Rd,NJ,8012,3.5,9
Bleu Bear Bakery,Haddonfield,14 Tanner St,NJ,8033,2,11
Rita's Italian Ice,Mount Laurel,3131 Rte 38,NJ,8054,3.5,15
Family Mediterranean Cuisine,Pitman,466 W Holly Ave,NJ,8071,4.5,92
Francesco's,Cedar Brook,15 State Highway 73 N,NJ,8018,4,24
Mama's Pizza Grille & Bistro,Mount Laurel,2973 Marne Hwy,NJ,8054,4,89
Freeway Diner,Woodbury,1215 Hurffville Rd,NJ,8096,3.5,14
Entenmann's Bakery Outlet,Clementon,1340 Blackwood Clementon Rd,NJ,8021,4.5,8
Bleu Bear Bakery,Haddonfield,109 Kings Hwy E,NJ,8033,4,17
Wawa,Cherry Hill,1824 Marlton Pk East,NJ,8003,3,9
La Cita,Cherry Hill,911 Marlton Pike,NJ,8002,4,237
Blue Monkey Tavern,Merchantville,2 S Centre St,NJ,8109,4,259
Asian Yummy,Haddon Township,44 Haddon Ave,NJ,8108,3.5,23
Ciconte's Italia Pizza,Marlton,915 W Rt 70,NJ,8053,3,44
Dawn to Dusk Café,Glassboro,141 Rowan Blvd,NJ,8028,3.5,25
Hoy Yeung Restaurant,Hammonton,200 N White Horse Pike,NJ,8037,4,7
Casdeluna Restaurant,Trenton,800 Chestnut Ave,NJ,8611,4.5,15
"Ciconte's Italia Pizzeria, West Deptford",West Deptford,76 Grove Rd,NJ,8066,3.5,96
Coriander Indian Bistro,Voorhees,910 Haddonfield-Berlin Rd,NJ,8043,4,217
Bobby Chez,Delran,1330  G Fairview Blvd,NJ,8075,3,7
Stratford Diner,Stratford,19 S White Horse Pike,NJ,8084,2.5,90
Croce's Pasta,Cherry Hill,813 Marlton Pike W,NJ,8002,4.5,40
Coffee Corner,Gloucester City,Broadway & Market,NJ,8030,5,5
Fu Wah Chinese,Trenton,1871 N Olden Ave,NJ,8618,2,28
KFC,Maple Shade,2821 Route 73 S,NJ,8052,2,12
Walt Whitman Service Area,Cherry Hill,700 NJ Tpke,NJ,8034,2,67
Colonial Cafe,Mount Holly,14 White St,NJ,8060,5,14
Burger King,Trenton,2700 S Broad St,NJ,8610,1.5,7
Jalapeno's,Woodbury,1750 Deptford Center Rd,NJ,8096,3.5,14
Mario's Pizza,Mercerville,3291 E State St,NJ,8619,3.5,19
Royal Chef,Ewing,1400 Parkway Ave,NJ,8628,3.5,42
Maple Shade Pizza,Maple Shade,308 N Forklanding Rd,NJ,8052,3,8
Brooklawn Diner,Brooklawn,297 Crescent Blvd,NJ,8093,2.5,19
Thaimax,Cherry Hill,"2000 Rte 38, Spc FC38",NJ,8002,2.5,9
Bahama Breeze,Cherry Hill,"2000 Nj-38, Ste 1170",NJ,8002,3.5,380
El Taco Loco,Camden,2311 Federal St,NJ,8100,3.5,26
MoonDog Grill,Moorestown,400 W Rt 38,NJ,8057,4.5,50
Asian Cafe,Pennsville,709 S Broadway,NJ,8070,3.5,12
Angelo's Pizza,Voorhees Township,2999 E Evesham Rd,NJ,8043,3.5,42
Muscle Maker Grill,Cherry Hill,"2010 Rt 70 W, Ste B",NJ,8002,3.5,37
Akira Japanese Restaurant,Voorhees,"700 Haddonfield Berlin Rd, Ste 24",NJ,8043,3.5,111
La Vita's Pizzeria,Moorestown,121 W Main St,NJ,8057,3,52
Jersey Kebab,Collingswood,150 Haddon Ave,NJ,8108,5,25
Palermo's of Hamilton,Hamilton,310 Klockner Rd,NJ,8619,2.5,63
Lemine's Grill Mediterranean Cuisine,Hammonton,"697 South Egg Harbor Rd, Ste A",NJ,8037,4.5,5
Old World Tomato Pie,Florence Township,401 Broad St,NJ,8518,1,5
McDonald's,Magnolia,700 White Hourse Pike N,NJ,8049,2.5,15
Pizza Hut,Magnolia,201 S White Horse Park,NJ,8049,2.5,33
Chen's Asian Grill,Cherry Hill,"2091 Marlton Pike E, Rte E",NJ,8003,4,42
L'Oceano Ristorante,Collingswood,833 Haddon Ave,NJ,8108,4.5,139
The Kitchen Consigliere,Collingswood,700 Haddon Ave,NJ,8108,4,306
Kabob House,Merchantville,7 E Park Ave,NJ,8109,4.5,12
No. 1 Chinese Restaurant,Trenton,1429 Parkside Ave,NJ,8638,3.5,20
Heelok Chinese Restaurant,Lumberton,"1613 Rt 38, Ste 6",NJ,8048,4,60
Wawa,Berlin,401 Route 73,NJ,8009,4.5,7
Panda Pavilion,Cherry Hill,600 Kings Hwy N,NJ,8034,3,33
Empress Palace,Collingswood,624 Collings Ave,NJ,8107,3.5,25
Papa John's Pizza,Pennsauken,6917 South Crescent Blvd (Rt. 130S.),NJ,8110,1.5,11
Teppanyaki Grill and Supreme Buffet,Clementon,1419 Blackwood Rd,NJ,8021,2.5,82
Bain's Deli,Camden,2 Aquarium Loop Dr,NJ,8103,4.5,25
Adelphia Restaurant & Events,Deptford,1750 Clements Bridge Rd,NJ,8096,2.5,343
Haitian American cuisine,Sicklerville,412 Sicklerville Rd,NJ,8081,4.5,17
Olive Garden Italian Restaurant,Deptford Township,1500 N Almonesson Rd,NJ,8096,3,96
Dunkin',Marlton,101 Route 70 E,NJ,8053,2,16
Saladworks,Deptford,1692 Clements Bridge Rd,NJ,8096,2,31
Burger 21,Voorhees,12109 Town Center Blvd,NJ,8043,3.5,134
Bertucci's Italian Restaurant,Marlton,"515 North Rte, Ste 73",NJ,8053,3,60
Menchie's Frozen Yogurt,Hainesport,"1520 Rt 38, Unit 6",NJ,8036,4.5,10
CHUlicious,Mount Laurel,1200 S Church St,NJ,8054,4,164
Chef's Kitchen,Cherry Hill,1892 Marlton Pike E,NJ,8003,3.5,5
The Wing Kitchen,Turnersville,"6 Shoppers Ln, Unit A",NJ,8012,4,88
Pizza Barn,Mount Holly,2670 Rt 206,NJ,8060,3.5,21
Ott's Tavern,Delran Township,3112 Bridgeboro Rd,NJ,8075,2.5,50
Sushi To Go,Marlton,"300 E Greentree Rd, Ste 5",NJ,8053,4,74
Chipotle Mexican Grill,Moorestown,400 W Route 38,NJ,8057,3,63
Muscle Maker Grill,Woodbury Heights,880 Mantua Pike,NJ,8097,3,8
Haley's Homemade Sandwiches,Ewing Township,1569 Parkway Ave,NJ,8628,3.5,50
Megu Modern Japanese Cuisine,Moorestown,300 Young Ave,NJ,8057,3.5,62
Taqueria La Calpeña,Camden,300 N 27th St,NJ,8105,4.5,11
La-China Poblana,Clementon,10 Berlin Rd,NJ,8021,4,30
Summit Cakery & Cafe,Woodbury Heights,1006 Mantua Pike,NJ,8097,3.5,39
1911 Smoke House Barbeque,Trenton,11 W Front St,NJ,8608,4,136
Smoke BBQ,Audubon,34 W Merchant St,NJ,8106,4.5,140
Philly Pretzel Factory,Burlington,696 High St,NJ,8016,3.5,5
Ruby Tuesday,Deptford,1750 Deptford Center Rd,NJ,8096,3,50
Slack's Hoagie Shack,Mt Laurel,127 Ark Rd,NJ,8054,2.5,11
Lai Thai Cuisine,Voorhees,200 White Horse Rd,NJ,8043,4,105
Oriental Pearl Restaurant,Moorestown,133 W Main St,NJ,8057,4,51
Mister Meat,Pennsauken,3945 Federal St,NJ,8110,3.5,5
ShopRite of Berlin,Berlin,200 Rte 73 N,NJ,8009,2,13
Painted Cottage Cafe,Collingswood,719 Haddon Ave,NJ,8108,3,6
Woodstown Diner-Restaurant & Lounge,Woodstown,16 East Ave,NJ,8098,3.5,68
Wawa,Cherry Hill,500 New Jersey Highway 38,NJ,8002,2.5,14
A-1 Pastry Shoppe,Columbus,"2919 Rte 206, Ste 612",NJ,8022,3,5
ShopRite of Mullica Hill,Mullica Hill,143 Bridgeton Pike,NJ,8062,2.5,31
Russo's Pub & Italian Restaurant,Eastampton Township,1302 Monmouth Rd,NJ,8060,3,74
Penn Jersey Seafood,Pennsauken,4680 S Crescent Blvd,NJ,8109,4.5,22
Peking Wok Chinese Restaurant,Mt. Laurel,127 Ark Rd,NJ,8054,4,73
Yummy Sushi,Ewing,"600 Campus Town Dr, Ste 303",NJ,8618,4,95
Sweet Lulas Restaurant,Pitman,28 S Broadway,NJ,8071,3.5,113
Brother's Kitchen,Clementon,"328 White Horse Pike, Unit A",NJ,8021,2,5
City Steaks,Burlington,818 High St,NJ,8016,4.5,43
The Union House,Burlington,19 E Union St,NJ,8016,4,5
Massimo's,Trenton,1633 Hamilton Ave,NJ,8629,3,17
The Scotch Bonnet Kitchen,Trenton,901 Pennington Ave,NJ,8618,4,15
Sushi Kingdom,Marlton,148 NJ-73,NJ,8053,3.5,432
Wendy's,Clementon,1381 Blackwood Clementon Road,NJ,8021,2.5,10
Arby's,Blackwood,5600 Rte 42,NJ,8012,2,11
The Shop Pizzeria & Market,Monroe Township,3729 Lakeside Dr,NJ,8094,4,16
Jacole Sound,Willingboro,15 Tyler Dr,NJ,8046,4,10
The Gentle Giant Cafe,Pitman,13 S Broadway,NJ,8071,5,15
So Gong Dong,Cherry Hill,2087 Marlton Pike E,NJ,8003,4,40
Donkey's Place Downtown,Mount Holly,37 Washington St,NJ,8060,4,8
Greek Corner,Hamilton,2200 S Broad St,NJ,8610,4,26
Vitale's Italian Bistro,Gloucester City,942 9th St,NJ,8030,4,47
Reggae Grill,Camden,2121 Federal St,NJ,8105,4,38
Mate's Inn,Trenton,,NJ,8618,4.5,8
Stone Dragon Chinese & Japanese Restaurant,Maple Shade,28 E Main St,NJ,8052,3.5,36
Wings To Go,Woodbury Heights,"948 Mantua Pike Rte 45, Ste 4",NJ,8097,4,6
Gaetano's of Maple Shade,Maple Shade,2920 Rt 73 N,NJ,8052,3,11
Melinda's Gourmet Specialty Deli,Washington Township,344 Greentree Rd,NJ,8080,4,28
Original Dominick's Pizza,Trenton,206 Sanhican Dr,NJ,8618,2.5,9
PrimoHoagies,Cherry Hill,926 Haddonfield Rd,NJ,8002,3,40
