name,city,address,state,postal_code,stars,review_count
Toby Keith's,Tucson,"4500 N Oracle Rd, Ste 370",AZ,85705,2.5,50
Zemam's Too,Tucson,119 E Speedway Blvd,AZ,85705,4.5,101
Vila Thai Cuisine,Tucson,972 E University Blvd,AZ,85719,2.5,21
Salud Oyster Bar & Grill,Tucson,1825 W Valencia Rd,AZ,85746,4,9
Downtown Kitchen + Cocktails,Tucson,135 S 6th Ave,AZ,85701,4,571
Boca Tacos Y Tequila,Tucson,533 N 4th Ave,AZ,85705,3.5,730
Ironwood Steakhouse,Tucson,"5475 S Calle Santa Cruz, Ste 101",AZ,85706,3.5,12
Zayna Mediterranean,Tucson,1138 North Belvedere,AZ,85712,4.5,602
Taco Bell,Tucson,495 E. Wetmore Rd.,AZ,85705,2.5,30
Azian Restaurant Sushi & Korean BBQ,Tucson,15 N Alvernon Way,AZ,85711,2.5,467
Burger King,Tucson,10200 E Golf Links Rd,AZ,85730,3.5,13
Saguaro Corners Restaurant & Bar,Tucson,3750 S Old Spanish Trl,AZ,85730,4,504
QQ Revolving,Tucson,"1011 N Tyndall Ave, Ste 171",AZ,85719,3.5,49
Safehouse,Tucson,4024 E Speedway Blvd,AZ,85712,3.5,23
Bruegger's Bagels,Tucson,1 West Congress Street,AZ,85701,3.5,45
Red's Smokehouse & Tap Room,Tucson,"943 E University Blvd, Ste 125",AZ,85719,3.5,116
The curry pot - srilankan fusion foodtruck,Tucson,,AZ,85706,4.5,29
El Charro Cafe,Tucson,6310 E Broadway Blvd,AZ,85710,2.5,46
Pizzeria Bianco,Tucson,272 E Congress St,AZ,85701,3.5,168
Ojos Locos Sports Cantina,Tucson,4745 S Landing Way,AZ,85714,2,37
Baskin-Robbins - Tucson,Tucson,2648 E Speedway Blvd,AZ,85716,3,18
Spotted Bull Eatery & Bar,Vail,13005 E Benson Hwy,AZ,85641,3,34
Jerry Bob's,Tucson,7699 E Speedway Blvd,AZ,85710,3.5,51
Taco Giro,Tucson,1730 E Prince Rd,AZ,85719,3,28
Mariscos Chihuahua,Tucson,3901 S 6th Ave,AZ,85714,3,16
Empire Pizza & Pub,Tucson,137 E Congress St,AZ,85701,4,394
Lucky Wishbone,Tucson,3979 N Oracle Rd,AZ,85705,3,37
Pirata Luchi,Tucson,4602 E 29th St,AZ,85711,4,14
Street- Taco and Beer Co.,Oro Valley,10785 N Oracle Rd,AZ,85737,4,75
Mandarin Grill,Tucson,"8300 N Thornydale Rd, Ste 120",AZ,85741,2.5,5
KFC,Tucson,7901 N Oracle Hwy,AZ,85704,1.5,65
Hilton Garden Inn Tucson Airport,Tucson,6575 S Country Club Rd,AZ,85756,3.5,42
Coffee X Change,Tucson,2443 N Campbell Ave,AZ,85719,2.5,56
Sonic Drive-In,Tucson,3255 W Orange Grove Rd,AZ,85741,2.5,14
Jason's Deli,Tucson,"5420 E Broadway Blvd, Ste 260",AZ,85711,2.5,11
El Kora Hot Dogs,Tucson,4721 E American Beauty Dr,AZ,85756,4.5,6
Chipotle Mexican Grill,Tucson,"7555 N La Cholla Blvd, Ste 155",AZ,85741,3,50
Domino's Pizza,Tucson,"2080 W Orange Grove Rd, Ste 120",AZ,85704,2,14
Tucson Marriott University Park,Tucson,880 East 2nd Street,AZ,85719,2.5,142
Nadines Bakery,Tucson,4553 E Broadway Blvd,AZ,85711,4,206
Romano's Macaroni Grill,Tucson,2265 W Ina Rd,AZ,85741,3,91
Vail Steakhouse,Vail,13005 E Benson Hwy,AZ,85641,3,53
Filibertos,Tucson,5010 S Campbell Ave,AZ,85706,2.5,10
Olive Garden Italian Restaurant,Oro Valley,11905 N Oracle Rd,AZ,85755,3.5,78
Bobo's Restaurant,Tucson,2938 E Grant Rd,AZ,85716,4.5,749
McDonald's,Tucson,9090 S Houghton Rd,AZ,85747,1,10
El Taco Tote,Tucson,"1645 W Valencia Rd, Ste 111",AZ,85746,2.5,14
Planet Sub,Tucson,1070 E Tucson Marketplace Blvd,AZ,85713,4.5,76
Red Lobster,Tucson,"5315 S Calle Santa Cruz, TUCSON SPECTRUM MARKETPLACE",AZ,85706,3.5,70
Pub 1922,Sahuarita,15920 S Rancho Sahuarita Blvd,AZ,85629,3,250
Dutch Bros Coffee,Oro Valley,9730 N Oracle Rd,AZ,85704,4,20
Great American Steakburger,Tucson,8995 E Tanque Verde Rd,AZ,85749,3.5,26
Dove Mountain Grill,Marana,12130 N Dove Mountain Blvd,AZ,85658,3.5,21
Taqueria Juanito's,Tucson,708 W Grant Rd,AZ,85705,4.5,379
African Cafe,Tucson,1012 E 6th St,AZ,85719,4,9
Chipotle Mexican Grill,Tucson,"235 W Wetmore Rd, Ste 101",AZ,85705,3.5,54
Panda House,Green Valley,"18745 S Frontage Rd, Ste A103",AZ,85614,3,95
Gema Raspados & Delights,Tucson,"2860 W Ina Rd, Ste 116",AZ,85741,3,32
Mariscos Topete's Sea Food,Tucson,3030 N Oracle Rd,AZ,85707,4.5,10
Panda Express,Tucson,6370 East Golf Links Road,AZ,85730,2,51
Famous Dave's Bar-B-Que,Tucson,3007 East Speedway Blvd,AZ,85716,3,184
Shane's Rib Shack,Tucson,4500 N Oracle Rd,AZ,85705,3.5,21
Magpies Gourmet Pizza,Tucson,4654 E Speedway Blvd,AZ,85712,3.5,24
Subway,Tucson,"9040 E Valencia Rd, Ste 136",AZ,85747,3.5,16
Martin's Comida Chingona,Tucson,557 N 4th Ave,AZ,85707,4,189
Choice Greens,Tucson,2829 E Speedway Blvd,AZ,85716,4,273
Blackjack Pizza & Salads,Tucson,8321 E Broadway Blvd,AZ,85710,2,46
Mei Mei,Tucson,1523 W St Marys Rd,AZ,85745,4,113
Bum Steer,Tucson,1910 N Stone Ave,AZ,85705,4,5
Sazerac Creole Kitchen & Cocktails,Tucson,4340 N Campbell Ave,AZ,85718,3.5,104
Silver Saddle Steakhouse,Tucson,310 E Benson Hwy,AZ,85713,4,604
Engine 2,Tucson,302 S Fire Central,AZ,85701,2,6
Yard House,Tucson,5870 E Broadway Blvd,AZ,85711,3.5,506
Sno Cones Sonora,Tucson,2936 E 22nd St,AZ,85713,3.5,10
Blaze Fast-Fire'd Pizza,Tucson,5615 E Broadway Blvd,AZ,85711,4,120
McDonald's,Tucson,9075 E Tanque Verde Rd,AZ,85749,2.5,31
El Charro,Tucson,"7250 S Tucson Blvd, Ste 224",AZ,85756,3.5,56
The Gardens At Bear Canyon,Tucson,8891 E Tanque Verde Rd,AZ,85749,4,18
Viva El Caribe Restaurant & Lounge,Tucson,1929 E Grant Rd,AZ,85719,4,91
Island Plate Lunch,Tucson,3699 N Campbell Ave,AZ,85719,4.5,197
Barrio Bread,Tucson,18 S Eastbourne Ave,AZ,85716,5,221
Jack in the Box,Tucson,305 W Grant Rd,AZ,85705,3,13
Home Plate Sports Pub,Tucson,4880 E 22nd St,AZ,85711,3.5,56
Los Betos,Tucson,3216 E Valencia Rd,AZ,85706,3.5,61
Buddy's Grill,Tucson,4821 E Grant Rd,AZ,85712,3.5,14
Pei Wei,Tucson,"845 E University Blvd, Ste 135",AZ,85719,3,88
El Triunfo Bakery,Tucson,6350 S Nogales Hwy,AZ,85706,4,14
Cayley Cakes,Tucson,"8963 E Tanque Verde Rd, Ste 201",AZ,85749,4,33
Panda Express,Tucson,3398 South 6th Avenue,AZ,85713,3,31
Plunge Pool Bar & Restaurant,Tucson,3800 W Starr Pass Blvd,AZ,85745,3.5,12
Chili's,Tucson,1640 W Valencia Rd,AZ,85746,2.5,78
Fortuna Inn,Tucson,333 W Drachman St,AZ,85705,2,13
Yolys Mexico Grande,Tucson,1015 E Benson Hwy,AZ,85713,2.5,8
AJ's Famous Hollywood Hot Dogs,Tucson,241 N Stone Ave,AZ,85701,5,9
Flavor of India,Oro Valley,"12112 N Rancho Vistoso Blvd, Ste 100",AZ,85755,4,199
Baggin's Gourmet Sandwiches,Tucson,"33 N Stone Ave, Ste 108",AZ,85701,3,32
World Sports Grille,Tuscon,2290 W Ina Rd,AZ,85707,2.5,38
The Twisted Tandoor,Tucson,4660 E Camp Lowell Dr,AZ,85712,4,74
Deb's Coney Café,Tucson,110 S Church Ave,AZ,85701,4,9
Panda Express,Tucson,"4500 N Oracle Rd, Box 454",AZ,85705,3,15
Bisbee Breakfast Club,Tucson,2936 E Broadway Blvd,AZ,85716,4,260
Snow Peas Modern Asian Kitchen,Tucson,1402 S Craycroft Rd,AZ,85711,4,159
Whataburger,Tucson,921 E Tucson Marketplace Blvd,AZ,85713,4,7
Cafe Marcel,Tucson,2281 N Oracle Rd,AZ,85705,4.5,268
Gio Taco,Tucson,350 E Congress St,AZ,85701,3.5,148
Crêpe n'Dip,Tucson,"4500 N Oracle Rd, Ste 118",AZ,85705,4.5,27
Jason's Mexican Food,Tucson,6671 N Thornydale Rd,AZ,85741,3.5,20
Burger King,Tucson,871 W Saint Mary's Rd,AZ,85745,2,15
Veg Box,Tucson,75 E Pennington St,AZ,85701,4.5,73
Sushi Garden,Tucson,15 N Alvernon Way,AZ,85711,3,50
Empire Pizza,Tucson,7250 S Tucson Blvd,AZ,85756,4.5,9
Zinburger,Tucson,6390 E Grant Rd,AZ,85715,4,636
Tacos Apson,Tucson,3501 S 12th Ave,AZ,85713,4.5,241
Jack in the Box,Tucson,3121 N Campbell Ave,AZ,85719,2,16
Bruegger's Bagels,Tucson,3843 E Broadway Blvd,AZ,85716,3,55
Loews Ventana Canyon Resort,Tucson,7000 N Resort Dr,AZ,85750,3.5,369
Popeyes Louisiana Kitchen,Tucson,1058 East Tucson Marketplace Boulevard,AZ,85713,2,58
Sun-Rise Baking Company,Tucson,"3650 N 1st Ave, Ste 160",AZ,85719,4,7
Hummingbird Cafe,Tucson,7002 E Broadway Blvd,AZ,85710,4,5
Blessed Grounds,Tucson,902 W Grant Rd,AZ,85705,4.5,34
Maria's Cafe,Tucson,3530 S 6th Ave,AZ,85713,1.5,6
Whata Burro,Tucson,S 12th Avenue And W Irvington Rd,AZ,85714,4.5,56
Quik Mart,Tucson,8685 N Silverbell Rd,AZ,85743,2.5,6
QuikTrip,Tucson,8530 E Broadway Blvd,AZ,85710,4.5,12
Las Brasas,Tucson,2928 E 22nd St,AZ,85713,3.5,7
MOD Pizza,Sahuarita,"18767 S Nogales Hwy, Ste 105",AZ,85614,4,91
BrushFire BBQ,Tucson,2745 N Campbell Ave,AZ,85719,3.5,396
World Wide Wrappers,Tucson,500 N 4th Ave,AZ,85705,3.5,25
The Lotus Garden,Tucson,5975 E Speedway Blvd,AZ,85712,3.5,86
eegee's,Tucson,1105 S Craycroft Rd,AZ,85711,3.5,33
Bazil's,Tucson,"4777 E Sunrise Dr, Ste 119",AZ,85718,3.5,120
Mt Lemmon Cookie Cabin,Mount Lemmon,12781 N Sabino Canyon Park,AZ,85619,3,172
Ventana Mexican Kitchen,Tucson,"6875 E Sunrise Dr, #101",AZ,85750,2,5
Which Wich?,Tucson,"943 E University, Ste 125",AZ,85719,3.5,32
Boba's Bubble Tea,Tucson,"4695 N Oracle Rd, Ste 105",AZ,85705,4.5,7
Jimmy John's,Tucson,2575 N Campbell Ave,AZ,85719,3.5,37
El Mezon Del Cobre,Tucson,2960 N 1st Ave,AZ,85719,3.5,17
La Salsa,Tucson,1021 N Wilmot Rd,AZ,85711,4,36
Miss Saigon,Tucson,47 N 6th Ave,AZ,85701,4,193
Kung Fu Noodle,Tucson,"3122 N Campbell Ave, Ste 100",AZ,85719,4,217
Burger King,Tucson,2402 N Alvernon Way,AZ,85712,1.5,21
Turquesa Latin Grill,Marana,15000 N Secret Springs Dr,AZ,85658,4.5,10
Hideout Saloon,Tucson,1110 S Sherwood Village Dr,AZ,85710,3,26
Harvest Oro Valley,Oro Valley,"10355 N La Canada Dr, Ste 141",AZ,85737,4,562
Dutch Bros Coffee,Tucson,3700 E Speedway Blvd,AZ,85716,4.5,14
Hungry Howie's Pizza,Tuscon,"7575 W Twin Peaks #121, Ste 121",AZ,85743,2.5,15
Bob Dobbs,Tucson,2501 E 6th St,AZ,85716,3.5,124
Starr Pass Golf Club,Tucson,3645 W Starr Pass Blvd,AZ,85745,3,25
Black Barn Eatery,Tucson,E Valencia Rd & S Kolb Rd,AZ,85756,4.5,12
Starbucks,Tucson,6360 E Golf Links,AZ,85730,2,10
Kazoku,Tucson,4210 E Speedway Blvd,AZ,85712,4,439
El Guero Canelo,Tucson,5201 S 12th Ave,AZ,85706,4,636
Benny's Restaurant,Tucson,2702 E Grant Rd,AZ,85716,4,75
Cafe Paraiso,Tucson,800 E University Blvd,AZ,85719,3.5,10
eegee's,Tucson,2510 E Speedway Blvd,AZ,85716,3.5,96
Denny's,Tucson,555 N Fwy,AZ,85745,2.5,68
Restaurant Sinaloa,Tucson,1020 W Prince Rd,AZ,85705,3.5,63
Eat-a-Burger,Tucson,100 N Stone Ave,AZ,85701,3.5,13
Dao's Tai Pan's,Tucson,446 N Wilmot Rd,AZ,85711,3.5,240
El Pollo Loco,Tucson,5601 E Broadway Blvd,AZ,85711,3,75
Mamas Hawaiian BBQ,Tucson,"6310 E Tanque Verde Rd, Ste 120",AZ,85715,3,152
Sher-e-Punjab,Tucson,853 East Grant Rd,AZ,85719,4,446
Casa Molina Del Norte,Tucson,3001 N Campbell Ave,AZ,85719,3,116
QuikTrip,Tucson,6385 E Golf Links rd,AZ,85730,4,10
Cappy's Breakfast Cafe,Tucson,917 W Prince Rd,AZ,85705,4.5,159
JA Ramen Curry,Tucson,2643 N Campbell Ave,AZ,85719,4,153
Pizza Hut,Tucson,9564 E Golf Links Rd,AZ,85730,3.5,18
Delicious Deliveries,Tucson,"122 S Olsen Ave, Ste 106",AZ,85715,2,7
Hot Fusion,Tucson,6940 E Broadway Blvd,AZ,85710,4,12
The Quesadillas,Tucson,2418 N Craycroft Rd,AZ,85712,4.5,499
Sky Asian Bistro,Tucson,Tucson International Airport,AZ,85756,3.5,35
Jersey Mike's Subs,Tucson,"9172 S Houghton Rd, Ste 150",AZ,85747,3.5,44
Kwench Juice Cafe,Oro Valley,"7315 N Oracle Rd, Ste 108",AZ,85704,5,26
RA Sushi Bar Restaurant,Tucson,2905 E Skyline Dr,AZ,85718,3,468
Govinda's Natural Foods Buffet,Tucson,711 E Blacklidge Dr,AZ,85719,4,184
Arizona Inn,Tucson,2200 E Elm St,AZ,85719,4,86
Jerry Bob's Restaurant,Tucson,2680 E Valencia Rd,AZ,85706,4,204
Super Gyros Dog and Subs,Tucson,8585 E Broadway Blvd,AZ,85710,4,9
The Kitchen,Tucson,628 N 4th Ave,AZ,85705,4,5
Viva Burrito,Tucson,8555 E Broadway Blvd,AZ,85710,2,69
Golden Corral Buffet & Grill,Tucson,6865 N Thornydale Rd,AZ,85741,3,71
La Fresita Tucson,Tucson,1450 W Saint Marys Rd,AZ,85745,4,123
Auld Dubliner,Tucson,800 E University Blvd,AZ,85719,3.5,89
Janos,Tucson,3770 E Sunrise Dr,AZ,85718,3.5,36
Safeway,Tucson,1940 E Broadway Blvd,AZ,85719,3,67
Longhorn Steak Burger,Tucson,"9431 E 22nd St, Ste 157",AZ,85710,3.5,20
The Jackrabbit Lounge,Tucson,2000 N Oracle Rd,AZ,85705,4.5,7
eegee's,Tucson,6210 N Oracle Rd,AZ,85704,3.5,57
BRIO Tuscan Grille,Tucson,150 W  Wetmore,AZ,85705,3.5,56
Taco Bell,Tucson,3930 East 22nd Street,AZ,85711,3,26
Red Robin Gourmet Burgers and Brews,Tucson,4605 S Landing Way,AZ,32246,3,159
Kababeque Indian Grill,Sahuarita,"15990 S Rancho Sahuarita Blvd, Ste 180",AZ,85629,4.5,37
Petra Mediterranean Grill,Tucson,3699 N Campbell Ave,AZ,85719,2.5,31
Golden Corral Buffet & Grill,Tucson,4380 E 22nd St,AZ,85711,2.5,84
Finnegan's Pub,Tucson,7051 S Tucson Blvd,AZ,85756,3,70
Starbucks,Tucson,"5870 East Broadway Blvd, Ste 160",AZ,85711,3.5,37
McMahon's Prime Steakhouse,Tucson,2959 N Swan Rd,AZ,85712,3.5,103
Time Market,Tucson,444 E University Blvd,AZ,85705,4,368
Enchanted Dragon Tattoo,Tucson,"405 E Wetmore Rd, Ste 123",AZ,85705,4,20
Sauce Pizza & Wine,Tucson,6450 E Grant Rd,AZ,85715,4.5,119
Yuki's Sushi and Japanese,Tucson,2962 N Campbell Ave,AZ,85719,4,34
Colors Food & Spirits,Tucson,5305 E Speedway Blvd,AZ,85712,3.5,14
Arizona Pizza Company,Tucson,"5855 E Broadway, Ste 114",AZ,85711,3.5,75
Izumi Sushi Bar Seafood,Tucson,3655 E Speedway Blvd,AZ,85716,3.5,141
Years Asian Bistro & BBQ,Tucson,"625 E Wetmore Rd, Ste 109",AZ,85705,3,76
Coronado's Mexican Food,Tucson,7115 E 22nd St,AZ,85710,3.5,53
Filiberto's Mexican Food,Oro Valley,10535 N Oracle Rd,AZ,85737,3.5,61
BIRD Bar & Chicken,Tucson,7109 N Oracle Rd,AZ,85704,4,128
Five Guys,Marana,7077 N Thornydale Rd,AZ,85741,4,55
Guilin Chinese Restaurant,Tucson,4445 E Broadway Blvd,AZ,85711,4,186
McDonald's,Catalina,15885 N Oracle Rd,AZ,85739,1.5,32
Club 21,Tucson,2920 N Oracle Rd,AZ,85705,4,56
Arizona Sports Grill,Tucson,Tucson International Airport,AZ,85756,2.5,28
Savaya Coffee Market - La Encantada,Tucson,"2905 E Skyline Dr, Ste 274",AZ,85718,4,70
Battered Up Fish & Chips,Tucson,"2545 E Speedway, Ste 105",AZ,85716,3,11
Bruegger's Bagels,Tucson,5665 N Swan Rd,AZ,85718,3.5,31
IHOP,Tucson,1500 W Grant Rd,AZ,85745,2.5,66
Frankie’s South Philly Cheesesteak,Tucson,"3780 W Ina Rd, Ste 184",AZ,85741,4,38
eegee's,Tucson,8320 E Broadway Blvd,AZ,85710,3.5,46
McDonald's,Tucson,1711 E Speedway Blvd,AZ,85719,1.5,57
Subway,Tucson,"3 -160, Pad 3 -160",AZ,85730,3,22
Yogi's Indian Cafe & Market,Tucson,2537 N Stone Ave,AZ,85705,4.5,75
Nicos,Tucson,"4231 W Ina Rd, Ste 141",AZ,85741,3.5,50
Fonda La Hermanita,Tucson,198 W Cushing St,AZ,85701,5,14
The Coronet,Tucson,402 E 9th St,AZ,85705,4.5,318
Giacomos,Tucson,6878 E Sunrise Dr,AZ,85750,4,9
Kiss Of Smoke BBQ,Tucson,663 S Plumer Ave,AZ,85719,4.5,97
Goodness Fresh Food and Juice Bar,Tucson,2502 N Campbell Ave,AZ,85719,4,326
McDonald's,Tucson,3856 E Speedway Blvd,AZ,85716,1.5,62
Taco Bell,Sahuarita,735 W. Sahuarita Road,AZ,85629,2,11
Viva Burrito,Tucson,615 W Valencia Rd,AZ,85701,2.5,33
Pita Pit,Tucson,845 E University Blvd,AZ,85719,3,9
Culver's,Tucson,6905 N Thornydale Rd,AZ,85741,3.5,111
McDonald's,Tucson,8800 E Broadway,AZ,85710,2,28
Peter Piper Pizza,Tucson,432 W Valencia Rd,AZ,85706,2,8
Viva Burrito,Tucson,6320 E Golf Links Rd,AZ,85730,2.5,67
Throwbacks,Tucson,3625 N 1st Ave,AZ,85719,4,76
Cattletown Steakhouse and Saloon,Tucson,3141 E Drexel Rd,AZ,85706,3,154
Chipotle Mexican Grill,Green Valley,18725 S Nogales Hwy,AZ,85614,2.5,14
Baja Dogs,Tucson,Nw Corner of 4th Ave & 7th St,AZ,85705,4.5,8
La Garrafa,Tucson,6781 N Thornydale Rd,AZ,85741,4.5,31
Pita Jungle,Tucson,"7090 N Oracle Rd, Ste 128",AZ,85704,3.5,205
Greek House,Tucson,1710 E Speedway Blvd,AZ,85719,4,217
Peter Piper Pizza,Tucson,7621 N Oracle Rd,AZ,85704,3.5,11
Culinary Dropout,Tucson,2543 E Grant Rd,AZ,85716,4,1295
Noble Hops,Tucson,7250 S Tucson Blvd,AZ,85756,3,28
Polo's Taqueria,Tucson,918 W Prince Rd,AZ,85705,4.5,13
Pappoule's,Tucson,5870 E Broadway Blvd,AZ,85711,3,9
La Hacienda Restaurant,Oro Valley,"11931 N 1st Ave, Ste 104",AZ,85737,4,268
Los Portales Cocina Mexicana,Tucson,2615 S 6th Ave,AZ,85713,3,64
Amelia Grey's Cafe & Catering,Tucson,3073 N Campbell Ave,AZ,85719,3.5,27
Nox Kitchen + Cocktails,Tucson,"6370 N Campbell Ave, Ste 160",AZ,85718,3.5,93
U-Like Asian Buffet,Tucson,330 S Wilmot Rd,AZ,85711,2.5,98
A Steak in the Neighborhood,Tucson,135 E Congress St,AZ,85701,3.5,14
Native Grill & Wings,Tucson,"8225 N Courtney Paige Way, Ste 115",AZ,85743,3,134
First Watch,Tucson,"1080 W Irvington Rd, Ste 180",AZ,85714,4.5,45
Carl's Jr.,Tucson,635 E Wetmore Rd,AZ,85705,2.5,9
Pei Wei Asian Kitchen,Tucson,"5285 E Broadway Blvd, Ste 151",AZ,85711,3,135
Wingstop,South Tucson,"2980 S 6th Ave, Ste 150, Fiesta Mercado Shopping Center)",AZ,85713,3,18
Einstein Bros. Bagels,Tucson,"2912 W Ina Rd, Ste 100",AZ,85741,3,75
Poco & Mom's,Tucson,1060 S Kolb Rd,AZ,85710,4,500
Nicos Taco Shop,Tucson,4811 E Sunrise Dr,AZ,85718,3,11
Pasco Kitchen & Lounge,Tucson,820 E University Blvd,AZ,85719,3.5,366
Los Nopales Mexican Restaurant,Tucson,3051 S Kinney Rd,AZ,85713,4.5,120
Bruegger's Bagels,Tucson,8140 S Houghton Rd,AZ,85747,3,36
Mamas Hawaiian BBQ,Tucson,6401 W Marana Center Blvd,AZ,85742,3,13
Cali Grill,Tucson,"1800 E Ft Lowell Rd, Ste 116",AZ,85719,3,61
Tucson Tamale,Tucson,7286 N Oracle Rd,AZ,85704,4,197
Jimmy's American Bistro,Tucson,8235 N Silverbell Rd,AZ,85743,3.5,5
Nur  Market & Restaurant,Tucson,"3565 E Speedway Blvd, Ste 171",AZ,85716,4.5,43
Panda Express,Tucson,8140 N. Cortaro Road,AZ,85743,2,51
Outback Steakhouse,Tucson,2240 W Ina Rd,AZ,85741,3,145
Little Caesars Pizza,Tucson,1201 W St Marys Rd,AZ,85745,1,10
el Pollo Lucky,Tucson,1491 W St Marys St,AZ,85745,3,9
Oregano's,Tucson,4884 S Landing Way,AZ,85714,3.5,238
Whataburger,Tucson,5402 E Speedway Blvd,AZ,85712,3,48
Mantis Gourmet Chinese Food,Marana,8250 N Cortaro Rd,AZ,85743,4.5,217
Waffle House,Tucson,2701 E Valencia Rd,AZ,85706,3,54
Salsa Verde Restaurant,Tucson,210 N Pantano Rd,AZ,85710,4.5,321
Sullivan's Steakhouse,Tucson,1785 E River Rd,AZ,85718,3.5,378
Cushing Street Bar & Restaurant,Tucson,198 W Cushing St,AZ,85701,3.5,60
Anita Street Market,Tucson,849 Anita Ave,AZ,85705,4.5,182
Oishi Sushi And Teriyaki,Tucson,7002 E Golf Links Rd,AZ,85730,2.5,15
Magpies Gourmet Pizza,Tucson,7315 N Oracle Rd,AZ,85704,2.5,17
Don Pedro's Peruvian Bistro,Tucson,4101 S 12th Ave,AZ,85714,3.5,69
Mama's Famous Pizza & Heroes,Tucson,50 S Houghton Rd,AZ,85748,3,93
Scordato's Pizzeria,Tucson,4911 N Stone Ave,AZ,85704,4,465
Beauty And The Burger,Tucson,1785 E River Rd,AZ,85718,2.5,5
Paleteria Y Neveria La Michoacana,Tucson,3774 S 6th Ave,AZ,85713,3.5,28
Burger King,Tucson,4303 E 22nd St,AZ,85711,2,23
Sky Dragon,Tucson,3607 N Campbell Ave,AZ,85719,3.5,130
Bombolé,Tucson,100 N Stone Ave,AZ,85701,4.5,81
Seis Kitchen,Tucson,"130 S Avenida Del Convento, Ste 100",AZ,85745,4.5,661
Taqueria El Gallo de Sinaloa,Tucson,6841 S Craycroft Rd,AZ,85756,3.5,7
Dickey's Barbecue Pit,Oro Valley,7850 N Oracle Rd,AZ,85704,3,60
Stack’s Culinary Creations,Tucson,,AZ,85707,4.5,11
Carl's Jr,Tucson,6301 E Grant Rd,AZ,85715,2,20
Daglio's Cheesesteaks-Hoagies,Tucson,250 N Pantano Rd,AZ,85710,3.5,21
Ume,Tucson,5655 W Valencia Rd,AZ,85757,3,93
Fox & Hound,Tucson,7625 N La Cholla Blvd,AZ,85741,3,112
La Bocanitas,Tucson,1730 East Prince Rd,AZ,85719,3.5,16
Caffe Luce,Tucson,4205 N Campbell Ave,AZ,85719,4,118
Elle,Tucson,2970 N Campbell Ave,AZ,85719,3,32
The Flying V Bar & Grill,Tucson,7000 N Resort Dr,AZ,85750,4,152
McDonald's,Tucson,4495 N Oracle Rd,AZ,85705,1.5,53
DD'S Mexican Seafood and Grill,Tucson,"4140 W Ina Rd, Ste 180",AZ,85741,3.5,6
Jozarelli's,Tucson,1001 S Tyndall Ave,AZ,85745,3.5,22
El Super,Tucson,3372 S 6th Ave,AZ,85713,3.5,33
Viva Burrito,Tucson,2645 E Speedway Blvd,AZ,85716,3.5,8
Bread and Butter Cafe,Tucson,9431 E 22nd St,AZ,85710,4,91
Macayo's Mexican Restaurants,Tucson,7360 N Oracle Rd,AZ,85704,2.5,64
Los Betos,Tucson,3640 S 6th Ave,AZ,85713,3.5,12
Fruit Shack Smoothies & Yogurt,Oro Valley,"10785 N Oracle Rd, Ste 143",AZ,85737,3.5,52
You Sly Dog,Tucson,3795 N Oracle Rd,AZ,85705,4,38
Jack in the Box,Tucson,6380 E Golf Links Rd,AZ,85730,2.5,7
Alice's Restaurant,Tucson,5416 E Pima St,AZ,85712,3,49
Chili's,Tucson,5975 W Arizona Pavilions Dr,AZ,85743,2.5,114
Pizza Hut,Tucson,"1502 W Saint Marys, Ste 110",AZ,85745,2.5,12
