Name,Description,Coordinates,Latitude,Longitude,Hotel Class,Link,Ratings,Reviews,Reviews Breakdown,Address
Fairfield Inn Philadelphia West Chester/Exton,"Relaxed hotel with an indoor pool & fitness facilities, plus free Wi-Fi & hot breakfast.","{'latitude': 40.0576804, 'longitude': -75.6585503}",40.0576804,-75.6585503,2,https://www.marriott.com/en-us/hotels/phlex-fairfield-inn-philadelphia-west-chester-exton/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"[{'stars': 5, 'count': 173}, {'stars': 4, 'count': 91}, {'stars': 3, 'count': 42}, {'stars': 2, 'count': 19}, {'stars': 1, 'count': 40}]",365,"[{'name': 'Service', 'description': 'Service', 'total_mentioned': 112, 'positive': 78, 'negative': 26, 'neutral': 8}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 97, 'positive': 70, 'negative': 22, 'neutral': 5}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 87, 'positive': 64, 'negative': 20, 'neutral': 3}, {'name': 'TV', 'description': 'Room entertainment', 'total_mentioned': 10, 'positive': 3, 'negative': 6, 'neutral': 1}, {'name': 'Kitchen', 'description': 'Kitchen', 'total_mentioned': 10, 'positive': 1, 'negative': 7, 'neutral': 2}, {'name': 'Room', 'description': 'Room amenities', 'total_mentioned': 19, 'positive': 4, 'negative': 15, 'neutral': 0}]","Fairfield Inn Philadelphia West Chester/Exton, 5, Pottstown Pike, Lionville, Uwchlan Township, Chester County, Pennsylvania, 19341, United States"
TownePlace Suites by Marriott Williamsport PA,"Simple suites with kitchens in a casual hotel offering free breakfast & Wi-Fi, plus an indoor pool.","{'latitude': 41.2404967, 'longitude': -77.0010951}",41.2404967,-77.0010951,2,https://www.marriott.com/en-us/hotels/iptts-towneplace-suites-williamsport-pa/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"[{'stars': 5, 'count': 283}, {'stars': 4, 'count': 109}, {'stars': 3, 'count': 25}, {'stars': 2, 'count': 8}, {'stars': 1, 'count': 12}]",437,"[{'name': 'Pets', 'description': 'Pets', 'total_mentioned': 11, 'positive': 7, 'negative': 2, 'neutral': 2}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 95, 'positive': 83, 'negative': 10, 'neutral': 2}, {'name': 'Transit', 'description': 'Public transit', 'total_mentioned': 5, 'positive': 4, 'negative': 1, 'neutral': 0}, {'name': 'Location', 'description': 'Location', 'total_mentioned': 53, 'positive': 47, 'negative': 1, 'neutral': 5}, {'name': 'Parking', 'description': 'Parking', 'total_mentioned': 21, 'positive': 15, 'negative': 4, 'neutral': 2}, {'name': 'Sleep', 'description': 'Sleep', 'total_mentioned': 36, 'positive': 16, 'negative': 15, 'neutral': 5}]","TownePlace Suites Williamsport, 10, West Church Street, Downtown, Williamsport, Lycoming County, Pennsylvania, 17701, United States"
Fairfield Inn Scranton,"Casual hotel offering straightforward rooms, as well as complimentary breakfast & Wi-Fi.","{'latitude': 41.454274399999996, 'longitude': -75.6487709}",41.4542744,-75.6487709,2,https://www.marriott.com/en-us/hotels/scrfi-fairfield-inn-scranton/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"[{'stars': 5, 'count': 222}, {'stars': 4, 'count': 135}, {'stars': 3, 'count': 79}, {'stars': 2, 'count': 34}, {'stars': 1, 'count': 40}]",510,"[{'name': 'Service', 'description': 'Service', 'total_mentioned': 150, 'positive': 117, 'negative': 25, 'neutral': 8}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 166, 'positive': 112, 'negative': 44, 'neutral': 10}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 138, 'positive': 88, 'negative': 40, 'neutral': 10}, {'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 81, 'positive': 45, 'negative': 22, 'neutral': 14}, {'name': 'Sleep', 'description': 'Sleep', 'total_mentioned': 70, 'positive': 32, 'negative': 27, 'neutral': 11}, {'name': 'Bathroom', 'description': 'Bathroom and toiletries', 'total_mentioned': 51, 'positive': 14, 'negative': 35, 'neutral': 2}]","Fairfield Inn, 949, Viewmont Drive, Scranton, Lackawanna County, Pennsylvania, 18519, United States"
SpringHill Suites Pittsburgh Butler/Centre City,Casual suites in a straightforward hotel offering an indoor pool & a fitness center.,"{'latitude': 40.8607271, 'longitude': -79.8940368}",40.8607271,-79.8940368,2,https://www.marriott.com/en-us/hotels/pitut-springhill-suites-pittsburgh-butler-centre-city/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"[{'stars': 5, 'count': 238}, {'stars': 4, 'count': 79}, {'stars': 3, 'count': 17}, {'stars': 2, 'count': 5}, {'stars': 1, 'count': 20}]",359,"[{'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 83, 'positive': 74, 'negative': 7, 'neutral': 2}, {'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 55, 'positive': 29, 'negative': 17, 'neutral': 9}, {'name': 'Sleep', 'description': 'Sleep', 'total_mentioned': 34, 'positive': 21, 'negative': 11, 'neutral': 2}, {'name': 'Location', 'description': 'Location', 'total_mentioned': 39, 'positive': 30, 'negative': 7, 'neutral': 2}, {'name': 'Parking', 'description': 'Parking', 'total_mentioned': 26, 'positive': 10, 'negative': 13, 'neutral': 3}, {'name': 'Restaurant', 'description': 'Restaurant', 'total_mentioned': 27, 'positive': 14, 'negative': 9, 'neutral': 4}]","SpringHill Suites, 125, East Jefferson Street, Butler, Butler County, Pennsylvania, 16001, United States"
Fairfield Inn & Suites Pittsburgh Neville Island,"Laid-back hotel facing the river, offering free Wi-Fi & breakfast, plus an indoor pool & a gym.","{'latitude': 40.513749499999996, 'longitude': -80.133291}",40.5137495,-80.133291,2,https://www.marriott.com/en-us/hotels/pitnv-fairfield-inn-and-suites-pittsburgh-neville-island/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"[{'stars': 5, 'count': 314}, {'stars': 4, 'count': 204}, {'stars': 3, 'count': 61}, {'stars': 2, 'count': 43}, {'stars': 1, 'count': 58}]",680,"[{'name': 'Service', 'description': 'Service', 'total_mentioned': 202, 'positive': 145, 'negative': 42, 'neutral': 15}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 210, 'positive': 140, 'negative': 53, 'neutral': 17}, {'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 119, 'positive': 86, 'negative': 24, 'neutral': 9}, {'name': 'Transit', 'description': 'Public transit', 'total_mentioned': 11, 'positive': 3, 'negative': 5, 'neutral': 3}, {'name': 'Safety', 'description': 'Safety', 'total_mentioned': 10, 'positive': 2, 'negative': 7, 'neutral': 1}, {'name': 'TV', 'description': 'Room entertainment', 'total_mentioned': 12, 'positive': 3, 'negative': 7, 'neutral': 2}]","Fairfield Inn & Suites, 5850, Grand Avenue, Neville Township, Allegheny County, Pennsylvania, 15225, United States"
Red Roof Inn Bordentown â€“ McGuire AFB,"Colorful rooms in an unfussy budget hotel offering a seasonal outdoor pool, plus free parking.","{'latitude': 40.1295897, 'longitude': -74.704284}",40.1295897,-74.704284,2,https://www.redroof.com/property/nj/Bordentown/RRI1118?utm_source=GMB&utm_medium=Google&utm_campaign=GMB_Performance_RRI1118,"[{'stars': 5, 'count': 208}, {'stars': 4, 'count': 82}, {'stars': 3, 'count': 45}, {'stars': 2, 'count': 20}, {'stars': 1, 'count': 47}]",402,"[{'name': 'Pets', 'description': 'Pets', 'total_mentioned': 21, 'positive': 18, 'negative': 2, 'neutral': 1}, {'name': 'Pool', 'description': 'Pool', 'total_mentioned': 15, 'positive': 10, 'negative': 5, 'neutral': 0}, {'name': 'Fitness', 'description': 'Fitness', 'total_mentioned': 28, 'positive': 16, 'negative': 9, 'neutral': 3}, {'name': 'Family', 'description': 'Family friendly', 'total_mentioned': 18, 'positive': 8, 'negative': 9, 'neutral': 1}, {'name': 'Sleep', 'description': 'Sleep', 'total_mentioned': 61, 'positive': 26, 'negative': 32, 'neutral': 3}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 128, 'positive': 92, 'negative': 29, 'neutral': 7}]","US 206, Bordentown Township, Burlington County, New Jersey, 08505, United States"
Americas Best Value Inn Pottstown,"Complimentary breakfast & Wi-Fi at a low-key budget hotel with guest laundry, plus free parking.","{'latitude': 40.2465508, 'longitude': -75.6547615}",40.2465508,-75.6547615,2,https://www.sonesta.com/americas-best-value-inn/pa/pottstown/americas-best-value-inn-pottstown,"[{'stars': 5, 'count': 73}, {'stars': 4, 'count': 37}, {'stars': 3, 'count': 56}, {'stars': 2, 'count': 70}, {'stars': 1, 'count': 190}]",426,"[{'name': 'Safety', 'description': 'Safety', 'total_mentioned': 28, 'positive': 2, 'negative': 26, 'neutral': 0}, {'name': 'Bathroom', 'description': 'Bathroom and toiletries', 'total_mentioned': 52, 'positive': 2, 'negative': 46, 'neutral': 4}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 111, 'positive': 20, 'negative': 84, 'neutral': 7}, {'name': 'Kitchen', 'description': 'Kitchen', 'total_mentioned': 16, 'positive': 1, 'negative': 11, 'neutral': 4}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 111, 'positive': 21, 'negative': 80, 'neutral': 10}, {'name': 'TV', 'description': 'Room entertainment', 'total_mentioned': 22, 'positive': 2, 'negative': 18, 'neutral': 2}]","Americas Best Value Inn, 29, East High Street, Pottstown, Montgomery County, Pennsylvania, 19464, United States"
Bally Spring Inn,,"{'latitude': 40.4304098, 'longitude': -75.6263081}",40.4304098,-75.6263081,2,http://www.ballyspringinn.com/,"[{'stars': 5, 'count': 141}, {'stars': 4, 'count': 19}, {'stars': 3, 'count': 4}, {'stars': 2, 'count': 1}, {'stars': 1, 'count': 9}]",174,"[{'name': 'Service', 'description': 'Service', 'total_mentioned': 73, 'positive': 66, 'negative': 5, 'neutral': 2}, {'name': 'Couples', 'description': 'Couple friendly', 'total_mentioned': 88, 'positive': 70, 'negative': 5, 'neutral': 13}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 59, 'positive': 54, 'negative': 4, 'neutral': 1}]","Airport Road, Hereford Township, Berks County, Pennsylvania, 19503, United States"
Sheraton Bucks County Langhorne,"Functional hotel with a casual restaurant & a cocktail lounge, plus an indoor pool & a 24-hour gym.","{'latitude': 40.1834992, 'longitude': -74.8693912}",40.1834992,-74.8693912,3,https://www.marriott.com/en-us/hotels/phlbc-sheraton-bucks-county-langhorne/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"[{'stars': 5, 'count': 800}, {'stars': 4, 'count': 428}, {'stars': 3, 'count': 169}, {'stars': 2, 'count': 79}, {'stars': 1, 'count': 140}]",1616,"[{'name': 'Property', 'description': 'Property', 'total_mentioned': 445, 'positive': 318, 'negative': 97, 'neutral': 30}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 457, 'positive': 333, 'negative': 99, 'neutral': 25}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 303, 'positive': 215, 'negative': 73, 'neutral': 15}, {'name': 'Wi-Fi', 'description': 'Wi-Fi', 'total_mentioned': 11, 'positive': 3, 'negative': 7, 'neutral': 1}, {'name': 'Safety', 'description': 'Safety', 'total_mentioned': 15, 'positive': 0, 'negative': 11, 'neutral': 4}, {'name': 'Air Conditioning', 'description': 'Air conditioning', 'total_mentioned': 19, 'positive': 2, 'negative': 13, 'neutral': 4}]","Sheraton Bucks County Hotel, Oxford Valley Road, Middletown Township, Bucks County, Pennsylvania, 19030, United States"
SpringHill Suites Ewing Princeton South,"Relaxed all-suite hotel with free WiFi, breakfast & airport transfers, plus an indoor pool & a bar.","{'latitude': 40.288277, 'longitude': -74.797478}",40.288277,-74.797478,3,https://www.marriott.com/en-us/hotels/ttnsh-springhill-suites-ewing-princeton-south/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"[{'stars': 5, 'count': 377}, {'stars': 4, 'count': 187}, {'stars': 3, 'count': 52}, {'stars': 2, 'count': 21}, {'stars': 1, 'count': 43}]",680,"[{'name': 'Service', 'description': 'Service', 'total_mentioned': 202, 'positive': 150, 'negative': 42, 'neutral': 10}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 207, 'positive': 165, 'negative': 27, 'neutral': 15}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 155, 'positive': 119, 'negative': 32, 'neutral': 4}, {'name': 'Bathroom', 'description': 'Bathroom and toiletries', 'total_mentioned': 54, 'positive': 17, 'negative': 32, 'neutral': 5}, {'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 92, 'positive': 68, 'negative': 20, 'neutral': 4}, {'name': 'Sleep', 'description': 'Sleep', 'total_mentioned': 72, 'positive': 38, 'negative': 26, 'neutral': 8}]","SpringHill Suites Ewing Princeton South, 1000, Charles Ewing Boulevard, Princeton South Corporate Center, Ewing Township, Mercer County, New Jersey, 08628, United States"
Residence Inn Philadelphia Langhorne,"Informal all-suite hotel with free breakfast & parking, plus an indoor pool, a hot tub & a gym.","{'latitude': 40.191055299999995, 'longitude': -74.8609821}",40.1910553,-74.8609821,3,https://www.marriott.com/en-us/hotels/phllh-residence-inn-philadelphia-langhorne/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"[{'stars': 5, 'count': 361}, {'stars': 4, 'count': 159}, {'stars': 3, 'count': 42}, {'stars': 2, 'count': 23}, {'stars': 1, 'count': 26}]",611,"[{'name': 'Service', 'description': 'Service', 'total_mentioned': 207, 'positive': 168, 'negative': 28, 'neutral': 11}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 215, 'positive': 165, 'negative': 37, 'neutral': 13}, {'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 93, 'positive': 81, 'negative': 7, 'neutral': 5}, {'name': 'Bathroom', 'description': 'Bathroom and toiletries', 'total_mentioned': 53, 'positive': 12, 'negative': 36, 'neutral': 5}]","Residence Inn Philadelphia Langhorne, 15, Cabot Boulevard, Dunlap, Langhorne, Bucks County, Pennsylvania, 19047, United States"
Sonesta ES Suites South Brunswick - Princeton,"Contemporary all-suite hotel with free Wi-Fi & hot breakfast, plus a BBQ area & an outdoor pool.","{'latitude': 40.378558399999996, 'longitude': -74.5821692}",40.3785584,-74.5821692,3,https://www.sonesta.com/sonesta-es-suites/nj/monmouth-junction/sonesta-es-suites-south-brunswick-princeton,"[{'stars': 5, 'count': 252}, {'stars': 4, 'count': 136}, {'stars': 3, 'count': 60}, {'stars': 2, 'count': 30}, {'stars': 1, 'count': 73}]",551,"[{'name': 'Fitness', 'description': 'Fitness', 'total_mentioned': 21, 'positive': 13, 'negative': 5, 'neutral': 3}, {'name': 'Family', 'description': 'Family friendly', 'total_mentioned': 34, 'positive': 24, 'negative': 8, 'neutral': 2}, {'name': 'Kitchen', 'description': 'Kitchen', 'total_mentioned': 38, 'positive': 24, 'negative': 8, 'neutral': 6}, {'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 39, 'positive': 20, 'negative': 14, 'neutral': 5}, {'name': 'Pool', 'description': 'Pool', 'total_mentioned': 7, 'positive': 6, 'negative': 1, 'neutral': 0}, {'name': 'Restaurant', 'description': 'Restaurant', 'total_mentioned': 20, 'positive': 13, 'negative': 4, 'neutral': 3}]","US 1, South Brunswick, Middlesex County, New Jersey, 08852, United States"
