Name,Description,Coordinates,Latitude,Longitude,Hotel Class,Link,Ratings,Reviews,Reviews Breakdown,Address
Arthouse Hotel New York City,Contemporary rooms in a fashionable lodging with a 1920s-inspired bar & an Italian eatery.,"{'latitude': 40.782159799999995, 'longitude': -73.98033509999999}",40.7821598,-73.98033509999999,4,https://www.arthousehotelnyc.com/,"[{'stars': 5, 'count': 1050}, {'stars': 4, 'count': 533}, {'stars': 3, 'count': 181}, {'stars': 2, 'count': 87}, {'stars': 1, 'count': 176}]",2027,"[{'name': 'Bar', 'description': 'Bar or lounge', 'total_mentioned': 259, 'positive': 201, 'negative': 29, 'neutral': 29}, {'name': 'Location', 'description': 'Location', 'total_mentioned': 432, 'positive': 379, 'negative': 30, 'neutral': 23}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 574, 'positive': 380, 'negative': 159, 'neutral': 35}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 703, 'positive': 493, 'negative': 144, 'neutral': 66}, {'name': 'Nightlife', 'description': 'Nightlife', 'total_mentioned': 81, 'positive': 62, 'negative': 13, 'neutral': 6}, {'name': 'Dining', 'description': 'Food and Beverage', 'total_mentioned': 166, 'positive': 133, 'negative': 15, 'neutral': 18}]","Arthouse Hotel, 2178, Broadway, Upper West Side, Manhattan, New York County, City of New York, New York, 10024, United States"
Atlantic Garden Resort,"Contemporary, vibrant hotel featuring dining & a nightclub, plus a spa area, an indoor pool & a gym.","{'latitude': 46.436972, 'longitude': 30.757535999999998}",46.436972,30.757536,5,http://www.atlantic-hotel.com.ua/,"[{'stars': 5, 'count': 884}, {'stars': 4, 'count': 258}, {'stars': 3, 'count': 105}, {'stars': 2, 'count': 34}, {'stars': 1, 'count': 60}]",1341,"[{'name': 'Fitness', 'description': 'Fitness', 'total_mentioned': 38, 'positive': 22, 'negative': 11, 'neutral': 5}, {'name': 'Wellness', 'description': 'Wellness', 'total_mentioned': 31, 'positive': 21, 'negative': 7, 'neutral': 3}, {'name': 'Spa', 'description': 'Spa', 'total_mentioned': 27, 'positive': 19, 'negative': 5, 'neutral': 3}, {'name': 'Business', 'description': 'Business', 'total_mentioned': 30, 'positive': 23, 'negative': 0, 'neutral': 7}, {'name': 'Dining', 'description': 'Food and Beverage', 'total_mentioned': 70, 'positive': 57, 'negative': 7, 'neutral': 6}, {'name': 'Gym', 'description': 'Gym', 'total_mentioned': 17, 'positive': 15, 'negative': 0, 'neutral': 2}]","Готель ""Атлантік"", 24а, Генуезька вулиця, Аркадійське плато, Аркадія, Приморський район, Одеса, Одеська міська громада, Одеський район, Одеська область, 65009, Україна"
Avi Resort & Casino,"Modest rooms in a laid-back casino resort with a private beach, multiple dining options & golf.","{'latitude': 35.0158012, 'longitude': -114.64059850000001}",35.0158012,-114.6405985,3,http://www.avicasino.com/,"[{'stars': 5, 'count': 5580}, {'stars': 4, 'count': 2925}, {'stars': 3, 'count': 1425}, {'stars': 2, 'count': 523}, {'stars': 1, 'count': 686}]",11139,"[{'name': 'Nightlife', 'description': 'Nightlife', 'total_mentioned': 1702, 'positive': 1140, 'negative': 344, 'neutral': 218}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 1373, 'positive': 914, 'negative': 355, 'neutral': 104}, {'name': 'Nature', 'description': 'Nature and outdoor activities', 'total_mentioned': 695, 'positive': 560, 'negative': 79, 'neutral': 56}, {'name': 'Wi-Fi', 'description': 'Wi-Fi', 'total_mentioned': 38, 'positive': 8, 'negative': 26, 'neutral': 4}, {'name': 'Air Conditioning', 'description': 'Air conditioning', 'total_mentioned': 66, 'positive': 13, 'negative': 44, 'neutral': 9}, {'name': 'Accessibility', 'description': 'Accessibility', 'total_mentioned': 110, 'positive': 21, 'negative': 76, 'neutral': 13}]","Avi Resort & Casino, Aztec Road, Clark County, Nevada, 86427, United States"
Baker Acres,,"{'latitude': 28.2709756, 'longitude': -82.1794324}",28.2709756,-82.1794324,3,https://www.sunoutdoors.com/florida/baker-acres-rv-community?utm_source=google&utm_medium=organic&utm_campaign=gbp_listing,"[{'stars': 5, 'count': 106}, {'stars': 4, 'count': 48}, {'stars': 3, 'count': 33}, {'stars': 2, 'count': 16}, {'stars': 1, 'count': 19}]",222,"[{'name': 'Property', 'description': 'Property', 'total_mentioned': 19, 'positive': 18, 'negative': 1, 'neutral': 0}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 21, 'positive': 18, 'negative': 1, 'neutral': 2}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 25, 'positive': 19, 'negative': 5, 'neutral': 1}]","38536, Wade Hampton Road, Pasco County, Florida, 33540, United States"
Bally's Shreveport Casino & Hotel,"Warm rooms & suites in a modern casino hotel offering dining options, live entertainment & a spa.","{'latitude': 32.517348999999996, 'longitude': -93.74478719999999}",32.517349,-93.7447872,4,https://casinos.ballys.com/shreveport/,"[{'stars': 5, 'count': 5311}, {'stars': 4, 'count': 2464}, {'stars': 3, 'count': 1319}, {'stars': 2, 'count': 612}, {'stars': 1, 'count': 925}]",10631,"[{'name': 'Nightlife', 'description': 'Nightlife', 'total_mentioned': 1555, 'positive': 919, 'negative': 416, 'neutral': 220}, {'name': 'Bar', 'description': 'Bar or lounge', 'total_mentioned': 525, 'positive': 254, 'negative': 215, 'neutral': 56}, {'name': 'Dining', 'description': 'Food and Beverage', 'total_mentioned': 761, 'positive': 477, 'negative': 216, 'neutral': 68}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 1315, 'positive': 768, 'negative': 471, 'neutral': 76}, {'name': 'Parking', 'description': 'Parking', 'total_mentioned': 173, 'positive': 96, 'negative': 62, 'neutral': 15}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 1468, 'positive': 996, 'negative': 374, 'neutral': 98}]","Eldorado Resort Casino Shreveport, 451, Texas Street, Louisiana Boardwalk, Shreveport, Bossier Parish, Louisiana, 71101, United States"
Barclay Tower Suites,"Straightforward option featuring simple suites, a gym & a heated indoor pool, plus free breakfast.","{'latitude': 36.837406099999995, 'longitude': -75.9715958}",36.8374061,-75.9715958,3,http://www.barclaytowersvb.com/,"[{'stars': 5, 'count': 641}, {'stars': 4, 'count': 369}, {'stars': 3, 'count': 151}, {'stars': 2, 'count': 68}, {'stars': 1, 'count': 120}]",1349,"[{'name': 'Hot Tub', 'description': 'Hot tub', 'total_mentioned': 54, 'positive': 37, 'negative': 12, 'neutral': 5}, {'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 155, 'positive': 82, 'negative': 54, 'neutral': 19}, {'name': 'Restaurant', 'description': 'Restaurant', 'total_mentioned': 101, 'positive': 51, 'negative': 37, 'neutral': 13}, {'name': 'Fitness', 'description': 'Fitness', 'total_mentioned': 114, 'positive': 83, 'negative': 21, 'neutral': 10}, {'name': 'Kitchen', 'description': 'Kitchen', 'total_mentioned': 146, 'positive': 77, 'negative': 45, 'neutral': 24}, {'name': 'Room', 'description': 'Room amenities', 'total_mentioned': 246, 'positive': 143, 'negative': 71, 'neutral': 32}]","Barclay Towers Resort Hotel, 809, Atlantic Avenue, Lake View, Virginia Beach, Virginia, 23451, United States"
Barefoot Beach Club,"Straightforward sandside all-suiter featuring basic units, a heated outdoor pool & courtesy Wi-Fi.","{'latitude': 27.788563999999997, 'longitude': -82.786601}",27.788564,-82.786601,3,http://www.barefootbeachclub.com/,"[{'stars': 5, 'count': 750}, {'stars': 4, 'count': 240}, {'stars': 3, 'count': 106}, {'stars': 2, 'count': 22}, {'stars': 1, 'count': 57}]",1175,"[{'name': 'Fitness', 'description': 'Fitness', 'total_mentioned': 166, 'positive': 113, 'negative': 32, 'neutral': 21}, {'name': 'Room', 'description': 'Room amenities', 'total_mentioned': 153, 'positive': 107, 'negative': 28, 'neutral': 18}, {'name': 'Pool', 'description': 'Pool', 'total_mentioned': 108, 'positive': 86, 'negative': 9, 'neutral': 13}, {'name': 'Sleep', 'description': 'Sleep', 'total_mentioned': 95, 'positive': 27, 'negative': 46, 'neutral': 22}, {'name': 'Parking', 'description': 'Parking', 'total_mentioned': 56, 'positive': 29, 'negative': 21, 'neutral': 6}, {'name': 'Bathroom', 'description': 'Bathroom and toiletries', 'total_mentioned': 102, 'positive': 45, 'negative': 42, 'neutral': 15}]","Barefoot Beach Club, 13220, Gulf Lane, Mitchell Beach, Madeira Beach, Pinellas County, Florida, 33708, United States"
Baywatch Resort in North Myrtle Beach by Vacasa,"Oceanfront resort offering simple quarters with balconies, plus beach access, lazy rivers & dining.","{'latitude': 33.8017527, 'longitude': -78.7128742}",33.8017527,-78.7128742,3,https://www.vacasa.com/usa/Baywatch-Resort/?utm_source=gmb&utm_medium=organic&utm_campaign=GMB-BayWatchResort,"[{'stars': 5, 'count': 2035}, {'stars': 4, 'count': 996}, {'stars': 3, 'count': 405}, {'stars': 2, 'count': 222}, {'stars': 1, 'count': 362}]",4020,"[{'name': 'Service', 'description': 'Service', 'total_mentioned': 711, 'positive': 398, 'negative': 268, 'neutral': 45}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 659, 'positive': 328, 'negative': 303, 'neutral': 28}, {'name': 'Fitness', 'description': 'Fitness', 'total_mentioned': 523, 'positive': 364, 'negative': 115, 'neutral': 44}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 963, 'positive': 596, 'negative': 294, 'neutral': 73}, {'name': 'Bathroom', 'description': 'Bathroom and toiletries', 'total_mentioned': 363, 'positive': 128, 'negative': 204, 'neutral': 31}, {'name': 'Accessibility', 'description': 'Accessibility', 'total_mentioned': 173, 'positive': 33, 'negative': 126, 'neutral': 14}]","Bay Watch Resort & Conference Center, 2701, South Ocean Boulevard, Crescent Beach, North Myrtle Beach, Horry County, South Carolina, 29582, United States"
Beachcomber Beachfront Hotel,Suites with gulf-view balconies in a beachfront hotel offering an outdoor pool & hot tub.,"{'latitude': 30.221952399999996, 'longitude': -85.8892288}",30.2219524,-85.8892288,3,https://www.bythesearesorts.com/beachcomber-beachfront-hotel?utm_source=google&utm_medium=organic&utm_campaign=gbp_listing,"[{'stars': 5, 'count': 685}, {'stars': 4, 'count': 354}, {'stars': 3, 'count': 202}, {'stars': 2, 'count': 107}, {'stars': 1, 'count': 285}]",1633,"[{'name': 'Bathroom', 'description': 'Bathroom and toiletries', 'total_mentioned': 287, 'positive': 47, 'negative': 222, 'neutral': 18}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 451, 'positive': 266, 'negative': 165, 'neutral': 20}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 453, 'positive': 201, 'negative': 229, 'neutral': 23}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 535, 'positive': 268, 'negative': 232, 'neutral': 35}, {'name': 'Room', 'description': 'Room amenities', 'total_mentioned': 285, 'positive': 137, 'negative': 121, 'neutral': 27}, {'name': 'Sleep', 'description': 'Sleep', 'total_mentioned': 225, 'positive': 52, 'negative': 147, 'neutral': 26}]","Beachcomber By The Sea, 17101, Front Beach Road, Gulf Resort Beach, Panama City Beach, Bay County, Florida, 32407, United States"
Beachouse Inn & Suites,"Bright, down-to-earth units in a relaxed apartment hotel offering an outdoor pool.","{'latitude': 27.970124700000003, 'longitude': -82.8280717}",27.970124700000003,-82.8280717,3,http://www.thebeachouse.com/,"[{'stars': 5, 'count': 19}, {'stars': 4, 'count': 2}, {'stars': 3, 'count': 0}, {'stars': 2, 'count': 0}, {'stars': 1, 'count': 3}]",24,"[{'name': 'Nature', 'description': 'Nature and outdoor activities', 'total_mentioned': 7, 'positive': 6, 'negative': 1, 'neutral': 0}, {'name': 'Location', 'description': 'Location', 'total_mentioned': 8, 'positive': 7, 'negative': 1, 'neutral': 0}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 7, 'positive': 6, 'negative': 1, 'neutral': 0}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 8, 'positive': 5, 'negative': 2, 'neutral': 1}]","Beachouse Inn & Suites, 421, Hamden Drive, Clearwater Beach, Clearwater, Pinellas County, Florida, 33767, United States"
Beachside Resort Motel,"Relaxed beachfront motel with low-key accommodations, a heated outdoor pool & BBQ facilities.","{'latitude': 27.774110099999998, 'longitude': -82.7750148}",27.7741101,-82.7750148,2,http://www.beachsideresortmotel.com/,"[{'stars': 5, 'count': 246}, {'stars': 4, 'count': 50}, {'stars': 3, 'count': 14}, {'stars': 2, 'count': 7}, {'stars': 1, 'count': 16}]",333,"[{'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 156, 'positive': 153, 'negative': 0, 'neutral': 3}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 133, 'positive': 117, 'negative': 12, 'neutral': 4}, {'name': 'Nature', 'description': 'Nature and outdoor activities', 'total_mentioned': 105, 'positive': 90, 'negative': 6, 'neutral': 9}, {'name': 'Fitness', 'description': 'Fitness', 'total_mentioned': 66, 'positive': 60, 'negative': 1, 'neutral': 5}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 128, 'positive': 117, 'negative': 4, 'neutral': 7}, {'name': 'Pool', 'description': 'Pool', 'total_mentioned': 43, 'positive': 40, 'negative': 0, 'neutral': 3}]","Arvilla Resort Motel, 11580, Gulf Boulevard, Sunshine Beach, Treasure Island, Pinellas County, Florida, 33706, United States"
Bedford Post Inn,"Posh historic inn, owned by Richard Gere, with luxe rooms, a yoga studio & 2 notable eateries.","{'latitude': 41.2194323, 'longitude': -73.62662329999999}",41.2194323,-73.62662329999999,4,http://www.bedfordpostinn.com/,"[{'stars': 5, 'count': 125}, {'stars': 4, 'count': 34}, {'stars': 3, 'count': 11}, {'stars': 2, 'count': 5}, {'stars': 1, 'count': 11}]",186,"[{'name': 'Property', 'description': 'Property', 'total_mentioned': 31, 'positive': 23, 'negative': 5, 'neutral': 3}, {'name': 'Dining', 'description': 'Food and Beverage', 'total_mentioned': 35, 'positive': 25, 'negative': 6, 'neutral': 4}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 45, 'positive': 29, 'negative': 12, 'neutral': 4}]","954, State Highway 121, Town of Bedford, Westchester County, New York, 10506, United States"
Belleair Beach Resort Motel,"Low-key motel featuring unfussy quarters, some with beach views, plus a pool & a sundeck.","{'latitude': 27.925282900000003, 'longitude': -82.8433013}",27.925282900000003,-82.8433013,3,https://www.magnusonhotels.com/hotel/belleairbeachresortmotel/,"[{'stars': 5, 'count': 446}, {'stars': 4, 'count': 161}, {'stars': 3, 'count': 64}, {'stars': 2, 'count': 26}, {'stars': 1, 'count': 39}]",736,"[{'name': 'Property', 'description': 'Property', 'total_mentioned': 235, 'positive': 185, 'negative': 36, 'neutral': 14}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 173, 'positive': 142, 'negative': 28, 'neutral': 3}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 159, 'positive': 121, 'negative': 34, 'neutral': 4}, {'name': 'Location', 'description': 'Location', 'total_mentioned': 129, 'positive': 108, 'negative': 4, 'neutral': 17}, {'name': 'Room', 'description': 'Room amenities', 'total_mentioned': 68, 'positive': 36, 'negative': 24, 'neutral': 8}, {'name': 'Beach', 'description': 'Beach', 'total_mentioned': 40, 'positive': 36, 'negative': 0, 'neutral': 4}]","Belleair Beach Resort Motel, 2040, Gulf Boulevard, Belleair Beach, Pinellas County, Florida, 33786, United States"
