name,city,address,state,postal_code,stars,review_count
Bully's Sports Bar and Grill,Reno,1640 Robb Dr,NV,89523,3,173
Flowing Tide Pub 1,Reno,"10580 N McCarran Blvd, Ste 109",NV,89503,4,230
Red Robin Gourmet Burgers and Brews,Sparks,4712 Galleria Pkwy,NV,89436,3,234
Sushi Boat Restaurant,Reno,1999 S Virginia St,NV,89502,3,44
McDonald's,Sparks,2905 N Mccarran,NV,89431,2,64
IHOP,Sparks,4752 Galleria Pkwy,NV,89436,2.5,116
Popeyes Louisiana Kitchen,Reno,3600 S Virginia St,NV,89502,2,165
Kika's All Kine Grindz,Reno,,NV,89521,5,22
Atlantis Bistro Napa,Reno,3800 S Virginia St,NV,89502,4.5,492
Red Lobster,Reno,5015 Kietzke Ln,NV,89511,3.5,252
Fourk Kitchen,Reno,4991 S Virginia St,NV,89502,4.5,58
Tournant Pop Up Restaurant,Reno,,NV,89501,5,8
Carniceria Las Mesitas,Sparks,"131 Disc Dr, Ste 101",NV,89436,4.5,50
Outback Steakhouse,Sparks,1805 E Lincoln Way,NV,89434,3.5,215
Pho 21,Reno,"10580 N McCarran Blvd, Ste 108",NV,89503,3.5,51
Taco Bell,Reno,6401 S Virginia,NV,89511,2,59
Maui Jane's Hawaiian BBQ,Reno,2900 Clear Acre Ln,NV,89502,3,49
Sully's Sports Bar & Grill,Reno,13101 S Virginia St,NV,89511,3,58
Briscola,Reno,2500 E 2nd St,NV,89595,3.5,106
Taco Shop,Reno,811 S Center St,NV,89501,4.5,149
Mantra Indian Cuisine,Reno,1565 S Virgina St,NV,89502,2.5,12
5th St. Bakehouse,Reno,953 W 5th St,NV,89503,4,181
Cortina Ristorante & Bar,Reno,13971 S Virginia St,NV,89555,3,5
Zeppelin,Reno,1445 S Meadows Pkwy,NV,89521,4,299
Crafted Palette,Reno,130 West St,NV,89501,4.5,144
Jack's Coffee Shop #2,Reno,605 N Wells Ave,NV,89512,3.5,129
My Favorite Muffin,Sparks,"2868 Vista Blvd, D'andrea Marketplace",NV,89434,3.5,134
Villa Donato,Reno,725 S Center St,NV,89501,4,40
Flowing Tide Pub 2,Reno,"465 S Meadows Pkwy, Ste 5",NV,89521,4,232
Homegrown Gastropub,Reno,719 S Virginia St,NV,89501,4,451
Bundox Bocce,Reno,One S Lake St,NV,89501,4.5,83
Panda Express,Reno,3052 Mae Anne Ave,NV,89523,2,14
MIYABI Japanese Cuisine,Reno,"13967 S Virginia St, Ste 910",NV,89511,4.5,81
Mr Mike's Pizza,Reno,1601 Vasser St,NV,89502,2,5
Si Amigos Mexican Restaurant,Reno,1553 S Virginia St,NV,89502,4,218
Firetrail Pizza,Reno,16 S Sierra St,NV,89501,4,29
Carniceria Mi Rancho,Sparks,2211 Oddie Blvd,NV,89431,4.5,8
David's Grill,Sparks,6590 N Wingfield Pkwy,NV,89436,3,224
Papa Murphy's,Reno,"940 West Moana Lane, Suite 108",NV,89509,3.5,43
Las Palmeras Market,Reno,"10603 Stead Blvd, Ste 1",NV,89506,4,5
The Last Crumb,Reno,9333 Double R Blvd,NV,89521,4,7
The Club at ArrowCreek,Reno,2905 Arrowcreek Pkwy,NV,89511,4,34
Crepe N' Roll,Reno,10490 N Mccarran Blvd,NV,89503,4,58
Suri's Mediterranean,Reno,80 Giroux St,NV,89502,4.5,323
Pearl of the East,Reno,3004 Kietzke Ln,NV,89502,4,24
Manny & Olga's Pizza,Sparks,9725 Pyramid Way,NV,89441,3.5,11
A Taste of Thai,Reno,"6135 Lakeside Dr, Ste 138",NV,89511,4,93
Big T’s Burger Bar,Reno,,NV,89431,5,24
Chuck Wagon,Reno,"6135 Lakeside Dr, Ste 101",NV,89511,3.5,7
Alfredo's Cafe,Sun Valley,5400 Sun Valley Blvd,NV,89433,3.5,7
The Grand Buffet,Reno,2500 E 2nd St,NV,89595,3,422
Cross Eyed Katy's BBQ and Grill,Reno,"3600 Warren Way, Ste 107",NV,89509,4,7
Da Vinci's,Reno,"Siena, 1 Lake St",NV,89501,3.5,20
O'Cleary's,Sparks,"1330 Scheels Dr, Ste 250",NV,89434,3,273
Crawfish Asian Cuisine,Reno,"1296 E Plumb Ln, Ste H",NV,89502,4.5,694
JJ Sushi,Sparks,"2868 Vista Blvd, Ste 116",NV,89434,4,406
Peppermill Steak House,Reno,2707 S Virginia St,NV,89502,3.5,6
Taco Bell,Spanish Springs,191 Disc Dr,NV,89436,2,65
Churrasco Brazilian Steakhouse,Reno,425 S Virginia St,NV,89501,4.5,420
Gaman Ramen,Reno,138 West St,NV,89501,4,115
Chutney,Reno,"1290 E Plumb Ln, Ste A & B",NV,89502,2.5,6
Shanghai Bistro,Reno,2303 S Virginia St,NV,89502,4,101
Louis' Basque Corner,Reno,301 E 4th St,NV,89512,4,394
Antonio's Mexican Grill,Reno,95 N Sierra St,NV,89501,4,304
Crème Cafe,Reno,"1350 Stardust St, Suite 3A",NV,89503,4,234
Coffeebar,Reno,682 Mt Rose St,NV,89509,4.5,676
Boulevard Pizza,Sparks,1076 Rock Blvd,NV,89431,4,199
Kokopelli's Sushi,Reno,500 N Sierra St,NV,89503,3.5,301
We Olive & Wine Bar,Reno,"4991 S Virginia St, Unit B",NV,89502,5,102
Subway,Reno,3270 Kietzke Ln,NV,89502,2.5,26
Mountain Mike's Pizza,Reno,3340 S McCarran Blvd,NV,89502,4,26
Senor Tequila's Mexican Kitchen & Cantina,Reno,1490 E 4th St,NV,89512,3.5,80
Firehouse Subs,Sparks,593 E Prater Way,NV,89431,4,87
Wild Garlic,Reno,2001 E Plumb Ln,NV,89502,3,64
Capriotti's Sandwich Shop,Reno,810 N Sierra St,NV,89503,4,276
Mellow Mornings,Reno,"300 E 2nd St, Ste 101",NV,89501,3.5,6
The Jungle,Reno,246 W 1st St,NV,89501,3.5,267
Beefy's,Reno,1300 S Virginia St,NV,89502,4.5,688
Jade Garden Asian Bistro,Reno,199 Damonte Ranch Pkwy,NV,89521,2,7
Pizza Reno,Reno,26 W 2nd St,NV,89501,2.5,116
Little House On Center St.,Reno,725 S Center St,NV,89501,4.5,174
Jimboy's Tacos,Reno,700 E 2nd St,NV,89502,3,112
Silver Chopsticks,Reno,"10580 N McCarran Blvd, Ste 108",NV,89503,4,177
Moxie's Spirits & Dining,Reno,6275 Sharlands Ave,NV,89523,3.5,72
Silong Kainang Pinoy,Sparks,2312 Oddie Blvd,NV,89431,4,71
West Street Market,Reno,148 West St,NV,89501,4,16
Coffee N’ Comics,Reno,"940 W Moana Ln, Ste 104",NV,89509,5,110
The Mill Juice Shop,Reno,"935 N Virginia St, Ste B",NV,89503,4.5,25
Raley's,Reno,4788 Caughlin Pkwy,NV,89519,3,17
Rail City Ale House,Sparks,2121 Victorian Ave,NV,89431,3.5,66
Branding Iron Cafe,Reno,4720 N Virginia St,NV,89506,3.5,70
Finbar,Reno,25 St Lawrence Ave,NV,89509,4,35
Hidden Bistro,Reno,"2999 S Virginia St, 2nd floor, Inside European fitness",NV,89502,5,53
Jimmy John's,Reno,18601 Wedge Pkwy,NV,89511,3,73
Verdi Mining,Verdi,1155 W Old Hwy 40,NV,89439,4,9
The Shoe Bar & Grill,Reno,2601 Foley Way,NV,89509,4.5,8
Jox Sports Bar & Grill,Reno,"3652 S Virginia St, Ste C10",NV,89502,3.5,67
Beaujolais Bistro,Reno,753 Riverside Dr,NV,89503,4,257
Little Caesars,Reno,2880 Northtowne Ln,NV,89512,1.5,33
Pho Cafe Hong Kong Diner,Reno,"180 W Peckham Ln, Ste 1170",NV,89509,3,239
The Drive In,Reno,"205 S Sierra St, Ste 104",NV,89501,4.5,63
McDonald's,Reno,1547 S Virginia St,NV,89502,1.5,7
Squeeze In,Sparks,"4670 Sparks Blvd, Ste 110",NV,89434,4,369
Pierino's Ristorante Italiano,Reno,575 Keystone Ave,NV,89503,4,20
Roundabout Catering,Sparks,631 Dunn Cir,NV,89431,5,38
The Spa At Siena,Reno,One S Lake St,NV,89501,3.5,25
Taj Mahal,Reno,1885 S Virginia St,NV,89502,4,32
Wendy's,Sparks,130 Salomon Ct,NV,89434,2,21
Round Table Pizza,Reno,801 W 4th St,NV,89502,2,60
Empire Diner,Sparks,865 S. Rock Blvd,NV,89431,3.5,51
MTO Fresh,Reno,4455 S Virginia St,NV,89502,4,106
The Hellfire Saloon,Reno,9825 S Virginia St,NV,89511,4,11
McDonald's,Reno,5148 Mae Anne Blvd,NV,89523,1.5,106
Yen Ching,Reno,565 W Moana Ln,NV,89509,3,14
QDOBA Mexican Eats,Reno,135 Lemmon Dr,NV,89506,3,56
Atlantis Manhattan Deli,Reno,3800 S Virginia St,NV,89502,4,352
Kyoto Restaurant,Reno,915 W Moana Ln,NV,89509,3,12
Brauhaus 701,Reno,713 S Virginia St,NV,89501,3.5,142
Woody's Grille & Spirits,Sparks,"960 S McCarran Blvd, Ste 108",NV,89431,4,158
Denny's,Reno,680 N Wells Ave,NV,89512,2.5,109
Atlantis Café Alfresco,Reno,3800 S Virginia St,NV,89502,3.5,90
IHOP,Reno,9786 S Virginia St,NV,89511,3,74
Tha Joint Sushi & Grill,Sparks,222 Los Altos Pkwy,NV,89436,4,597
Cove Sushi,Reno,2080 Mill St,NV,89502,5,65
Burger King,Reno,1155 Kietzke Ln,NV,89502,2,57
Fusion China,Reno,1290 S Virginia St,NV,89502,2.5,10
Burger King,Sparks,285 N Mccarren Blvd,NV,89431,2,39
SoDo Restaurant + Bar,Reno,275 Hill St,NV,89501,4,275
Cielito Lindo Taqueria,Reno,3687 Kings Row,NV,89503,4,253
Crazy D’s Hot Chicken,Reno,101 University Ter,NV,89503,3.5,37
Taste of India,Reno,1255 Stardust St,NV,89503,4.5,328
Vino Volo,Reno,2001 E Plumb Ln,NV,89502,4,28
Prime Rib Grill,Reno,"Eldorado Hotel Casino, 345 N Virginia St",NV,89501,3.5,90
Tacos Jalisco,Reno,3295 Kietzke Ln,NV,89502,2.5,15
Taco Bell,Reno,601 E Moana Lane,NV,89502,2,67
Hong Kong Diner II,Reno,"9410 Prototype Dr, Ste 23",NV,89521,3.5,94
Asian Street Eats,Sparks,,NV,89431,5,14
Oxbow Cafe & Bistro,Reno,2365 Dickerson Rd,NV,89503,4,276
Las Trojes Mexican Restaurant,Sparks,5272 Sparks Blvd,NV,89436,3,106
Pizza Guys,Reno,"1610 Robb Dr, Ste D-2",NV,89523,3.5,103
Cafe De Manila,Reno,1575 Vassar St,NV,89502,3.5,110
Casale's Halfway Club,Reno,2501 E 4th St,NV,89512,4.5,295
Panera Bread,Reno,1664 N Virginia St,NV,89512,3,10
Ike's Sandwiches,Reno,2175 N Virginia St,NV,89503,4,194
"Chicago's Pizza With A Twist Reno - S Virginia St, NV",Reno,1885 S Virginia St,NV,89502,4,114
Twin Dragon Chinese Restaurant,Sparks,2312 Oddie Blvd,NV,89431,3.5,6
China Star Super Buffet,Reno,160 W Plumb Ln,NV,89509,2.5,12
Nevada Steak,Reno,13101 S Virginia St,NV,89511,3.5,157
Scampi Pasta House & Bar,Reno,425 S Virginia St,NV,89501,3,114
Holly Waffles,Reno,1074 S Virginia St,NV,89502,5,11
Lolo's Filipino Restaurant & Lounge,Reno,2740 S Virginia St,NV,89502,4,158
Armani Chef,Reno,"6280 Sharlands Ave, Ste 102",NV,89523,2.5,15
Thai Lotus,Reno,"6430 S Virginia St, Ste A",NV,89511,4.5,891
Brothers Barbecue,Reno,618 S Center St,NV,89501,4.5,681
Kauboi Izakaya,Reno,1286 S Virginia St,NV,89502,4,312
TOGO'S Sandwiches,Sparks,129 Los Altos Pkwy,NV,89436,3,12
Twin Dragon,Reno,"1075 N Hills Blvd, Ste 200",NV,89506,2.5,101
Sneakers Bar & Grill,Reno,"1100 E Plumb Ln, Ste G",NV,89502,4,15
The Mustard Seed Restaurant,Reno,38 E 2nd St,NV,89501,4.5,17
The Kitchen by Great Full Gardens,Reno,5220 Longley Ln,NV,89511,4,19
Nugget Casino Resort,Sparks,1100 Nugget Ave,NV,89431,2.5,1576
Club Cal Neva,Reno,38 E 2nd St,NV,89501,3,283
Anthony's Chophouse,Sparks,1100 Nugget Ave,NV,89431,4.5,232
Starbucks,Sparks,2835 N McCarren Blvd,NV,89431,3,55
Texas Soul BBQ,Reno,1295 E Moana Ln,NV,89502,4.5,175
Thali,Reno,148 West St,NV,89501,4.5,250
Shenanigan's Old English Pub,Reno,77 W Plumb Ln,NV,89509,4.5,150
Senor Burrito,Reno,5632 Meadowood Mall Cir,NV,89502,4,7
Mountain Mike's Pizza,Reno,3380 S. McCarran,NV,89502,2,86
Pizza Plus,Sparks,2207 Oddie Blvd,NV,89431,2.5,110
Tokyo Sushi,Reno,1999 S Virginia St,NV,89502,4,836
The Kitchen Table,Reno,"530 W Plumb Ln, Ste A",NV,89509,5,26
Jelly Donut,Sparks,225 N McCarran Blvd,NV,89431,3.5,24
Food + Drink,Reno,18 Saint Lawrence Ave,NV,89509,5,72
Sabrina's West Street Kitchen,Reno,138 West St,NV,89501,4.5,563
The River View Café at the Siena,Reno,1 S Lake St,NV,89501,2.5,6
Blaze Pizza,Sparks,"1370 Big Fish Dr, Legends at Sparks, Legends at Sparks",NV,89434,3.5,118
Hussongs Cantina Reno,Reno,"Silver Legacy Resort Casino, 407 N Virginia St",NV,89501,3.5,202
Sonoma Soup & Salad,Reno,530 W Plumb Ln,NV,89509,3,7
Sublime Food Truck,Reno,,NV,89509,4,10
Ijji 2 Sushi & Japanese Steakhouse,Reno,4955 S Virginia St,NV,89502,3.5,765
Tealeaf Cafe,Reno,"6775 Sierra Center Pkwy, Ste 200",NV,89511,4,125
Chocolate Bar,Reno,"The Summit, 13979 S Virginia St, Ste 505",NV,89511,3,35
La Posada,Reno,Longley And McCarran,NV,89511,3,5
Bijous Yogurt & Gelato Kafe,Sparks,"1495 E Prater Way, Ste 111",NV,89434,4.5,19
Baba's Eats & Ales,Reno,6148 Mae Anne Ave,NV,89523,4.5,139
Carrow's Family Restaurant,Reno,860 E Plumb Ln,NV,89502,2.5,10
Center Court Grill,Reno,6000 Plumas St,NV,89519,4.5,7
OA Chinese Food,Reno,3326 S Mccarren Blvd,NV,89502,3.5,26
Asian Paradise Restaurant,Reno,"1131 Steamboat Pkwy, Ste 820",NV,89521,4,265
Santa Cruz Sushi,Reno,2900 Clear Acre Ln,NV,89512,3,14
Handcrafted Gourmet Burger Bar,Reno,254 W 1st St,NV,89501,4,63
Raising Cane's Chicken Fingers,Sparks,470 N McCarran Blvd,NV,89431,3.5,58
PetersenDean,Reno,"5350 Capital Crt., Ste 110",NV,89502,2.5,18
China Lee,Sparks,"2838 Vista Blvd, unit 106",NV,89434,2.5,17
J J's Pie,Reno,555 W 5th St,NV,89503,4,252
Gordon's Backyard BBQ & Catering,Reno,,NV,89501,5,30
Port of Subs,Sparks,1357 Baring Blvd,NV,89434,2,58
Rosie's Café,Sparks,1100 Nugget Ave,NV,89431,2.5,381
2 Tha Joint Sushi,Reno,160 W Plumb Ln,NV,89509,3.5,381
Dairy Queen,Reno,10390 N McCarran Blvd,NV,89503,2.5,45
The Cheesecake Factory - Reno,Reno,5162 Meadowood Mall Cir,NV,89502,3,590
McDonald's,Sparks,5065 Pyramid Lake Hwy,NV,89436,2,17
Pho  Kietzke,Reno,3004 Kietzke Ln,NV,89502,4,282
Tres Amigos Carniceria,Sparks,550 E Prater Way,NV,89431,2.5,8
Taiwan Restaurant,Reno,"5150 Mae Anne Ave, Ste 208",NV,89523,4,119
Big Horn Grill,Verdi,8650 Boomtown Garson Rd,NV,89439,4,8
Haru,Reno,"5210 Longley Ln, Ste 500",NV,89511,4,202
Soochow Chinese Restaurant,Sparks,656 E Prater Way,NV,89431,3,75
Sierra Cafe,Reno,1086-1166 E 2nd St,NV,89502,4,10
Q's Billiard Club,Reno,3350 S Virginia St,NV,89502,2,115
Bugsy's,Reno,250 Evans Ave,NV,89501,2.5,23
Heidi's Family Restaurant,Reno,189 Damonte Ranch Pkwy,NV,89521,4,67
Garden Restaurant,Reno,2999 S Virginia St,NV,89502,4,6
The Flavor Studio,Reno,"5303 Louie Ln, Ste 1",NV,89511,4.5,9
Mamma Celeste's Gastropub & Pizzeria,Sparks,"360 Los Altos Pkwy, Ste 180",NV,89436,3.5,171
Papa John's Pizza,Reno,"770 S. Meadows Pkwy., Suite C3, Ste C3",NV,89521,2.5,61
My Favorite Muffin & Bagel Cafe,Reno,259 E Plumb Ln,NV,89502,3.5,83
Mariscos Las Islitas,Reno,1700 S Wells Ave,NV,89502,3,35
Timber Ridge,Reno,305 E Plumb Ln,NV,89502,2.5,209
Carl's Jr,Reno,1801 Silverada Blvd,NV,89512,2,19
Roscoe's Joint,Reno,3220 S Virginia St,NV,89502,2,41
Hungover Crab,Reno,1597 Vassar St,NV,89502,4.5,6
El Pollo Loco,Reno,8030 S Virginia St,NV,89511,3,73
101 Taiwanese Cuisine,Reno,"400 W 5th St, Ste 104",NV,89503,4,1145
Roses,Reno,725 S Center St,NV,89501,4.5,33
Nick's Greek Deli,Reno,"600 S Virginia St, Ste C",NV,89501,4,161
Port of Subs,Reno,"5000 Smithridge, #B-16",NV,89502,3.5,26
Verdi Grill,Verdi,1155 W Old Hwy 40,NV,89439,4.5,59
Subway,Reno,"2875 Northtowne Ln, Ste B",NV,89512,2.5,24
Little Waldorf Saloon,Reno,1661 N Virginia St,NV,89503,3.5,210
Buffalo Wild Wings,Reno,"13967 S Virginia St, Ste 914",NV,89511,2.5,142
Quarter Mile Corn Dog,Reno,2900 Clear Acre Ln,NV,89512,3.5,15
Code Coffee,Reno,"300 S Wells Ave, Unit 5",NV,89502,4,98
Little Caesars,Reno,951 W Moana Ln,NV,89509,2,35
CaiE's Oriental Cafe,Reno,"770 S Meadows Pkwy, Ste 101",NV,89521,3,231
Peony Chinese Cuisine,Reno,"6340 Mae Anne Ave, Ste 2",NV,89523,3,59
Panaderia Las Palomas,Reno,814 S Wells Ave,NV,89502,4,72
Wingstop,Reno,"200 Vista Knoll Pkwy, Ste 130",NV,89506,3,16
Joy Luck Noodle Bar,Reno,219 N Center St,NV,89501,3,97
Napa Sonoma Grocery Company,Reno,550 W Plumb Ln,NV,89509,3.5,96
Pinocchio's Bar & Grill,Sparks,4820 Vista Blvd,NV,89436,3.5,154
China East Restaurant,Reno,1086 S Virginia St,NV,89502,3.5,143
Szechuan Express Sun Valley,Reno,2900 Clear Acre Ln,NV,89512,2.5,40
Pizza Baron - Reno,Reno,"1155 W 4th St, Ste 113",NV,89503,3,152
Flaming Wok,Reno,5650 Meadowood Mall Cir,NV,89502,2,41
Spa Atlantis,Reno,"Atlantis Casino Resort Spa, 3800 S Virginia St",NV,89502,4,221
Subway,Sparks,"970 S Mccarran, Ste 100, South McCarran Square Shopping Center",NV,89431,2,14
Subway,Sparks,"2483 Wingfield Hills Rd, Ste 130",NV,89436,2,33
Shawarma Shack,Reno,5187 Meadowood Mall Cir,NV,89502,3.5,6
Taco Bell,Reno,1110 N Hills Blvd,NV,89506,2,76
Crepes and More,Sparks,,NV,89434,4,6
The Cheese Board American Bistro,Reno,247 California Ave,NV,89509,4.5,171
Round Table Pizza,Sparks,"4751 Galleria Pkwy, Ste 101",NV,89436,2.5,111
LOCO ONO,Reno,1585 S Virginia St,NV,89502,4.5,103
Wendy's,Sparks,440 N Mccarran Blvd,NV,89431,2.5,35
Bab Café - Reno,Reno,"303 W 3rd St, Ste 130",NV,89501,4.5,470
Jersey Mike's Subs,Sparks,1370 Big Fish Dr,NV,89434,2.5,64
zpizza,Reno,3600 Warren Way,NV,89509,3.5,85
Liberty Food & Wine Exchange,Reno,100 N Sierra St,NV,89501,4.5,457
"Ramen, etc.",Sparks,"1495 E Prater Way, Ste 123",NV,89434,3.5,73
Wasabi Reno,Reno,"13963 S Virginia St, Ste 900",NV,89511,3,347
Ding Tea Reno,Reno,"2900 Clear Acre Ln, Ste U-1",NV,89512,4.5,87
Cantina Del Lobo,Reno,1664 N Virginia St,NV,89557,3,16
Hiroba Sushi,Sparks,"1495 E Prater Way, Ste 113",NV,89434,4,230
Cinnabon,Reno,5230 Meadowood Mall Ctr,NV,89502,3.5,21
Panda Express,Sparks,"287 Los Altos Parkway, SUITE #113  (H-6)",NV,89436,2.5,72
Wendy's,Reno,6199 S Virginia St,NV,89502,2,5
Fiesta Mexicana,Sparks,2975 El Rancho Dr,NV,89431,4,142
Bella Italia,Reno,"8155 S Virginia St, Ste A-100",NV,89511,3.5,173
Rim Asian Bistro,Reno,2500 E 2nd St,NV,89595,3,425
Sonny's Phat Pizza & More,Reno,1350 Stardust St,NV,89503,4,6
Playfield 76,Reno,150 N Arlington Ave,NV,89501,5,16
Sports Deli,Reno,2707 S Virginia St,NV,89502,3.5,79
Jimmy B's,Reno,"180 W Peckham Ln, Ste 1070",NV,89502,2.5,7
Brew House Pub & Grill,Reno,6395 S McCarran Blvd,NV,89509,3,6
Jimmy John's,Sparks,"475 Sparks Blvd, Ste. 121",NV,89434,2.5,78
Asian Garden Restaurant,Reno,1945 S Virginia St,NV,89502,3,55
Urban Crudos,Reno,1110 S Wells Ave,NV,89502,5,5
Aloha Shack,reno,"8798 N Red Rock Rd, Ste 201",NV,89508,4.5,139
Harrah's Reno,Reno,219 N Center St,NV,89501,2.5,870
Wild Horse Saloon,Sparks,1011 Wild Horse Canyon Dr,NV,89434,3,7
Santa Cruz Sushi,Reno,5640 Meadowood Mall Cir,NV,89502,3.5,126
The Diner,Reno,"1075 N Hills Blvd, Ste 300",NV,89506,3,8
Royal India,Reno,575 Keystone Ave,NV,89503,4.5,355
Pathways Cafe,Reno,"1664 N Virginia, Bldg 160",NV,89512,3,9
Papa Murphy's,Spanish Springs,9744 Pyramid Highway,NV,89441,2.5,45
The Sandwich Factory,Reno,500 S Meadows Pkwy,NV,89521,4.5,114
Yu De Thai Restaurant,Sparks,"2975 El Rancho Dr, Ste B115",NV,89431,4.5,58
Occidental Taphouse Grill,Sparks,865 S Rock Blvd,NV,89431,3.5,30
