Name,Description,Coordinates,Latitude,Longitude,Hotel Class,Link,Ratings,Reviews,Reviews Breakdown,Address
SpringHill Suites Arundel Mills BWI Airport,"Informal all-suite hotel with an indoor pool, plus free hot breakfast & an airport shuttle.","{'latitude': 39.155771, 'longitude': -76.7183185}",39.155771,-76.7183185,2,https://www.marriott.com/en-us/hotels/bwiba-springhill-suites-arundel-mills-bwi-airport/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"[{'stars': 5, 'count': 327}, {'stars': 4, 'count': 176}, {'stars': 3, 'count': 80}, {'stars': 2, 'count': 37}, {'stars': 1, 'count': 87}]",707,"[{'name': 'Property', 'description': 'Property', 'total_mentioned': 212, 'positive': 137, 'negative': 60, 'neutral': 15}, {'name': 'Location', 'description': 'Location', 'total_mentioned': 86, 'positive': 70, 'negative': 8, 'neutral': 8}, {'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 79, 'positive': 54, 'negative': 19, 'neutral': 6}, {'name': 'Air Conditioning', 'description': 'Air conditioning', 'total_mentioned': 12, 'positive': 3, 'negative': 7, 'neutral': 2}, {'name': 'Accessibility', 'description': 'Accessibility', 'total_mentioned': 15, 'positive': 3, 'negative': 11, 'neutral': 1}, {'name': 'Parking', 'description': 'Parking', 'total_mentioned': 19, 'positive': 2, 'negative': 13, 'neutral': 4}]","SpringHill Suites, 7544, Teague Road, Dorsey Ridge, Shipley Corner, Hanover, Anne Arundel County, Maryland, 21076, United States"
TownePlace Suites Arundel Mills BWI Airport,"Warm suites in a relaxed extended-stay hotel offering an outdoor pool, a gym & free breakfast.","{'latitude': 39.1599442, 'longitude': -76.7211181}",39.1599442,-76.7211181,2,https://www.marriott.com/en-us/hotels/bwita-towneplace-suites-arundel-mills-bwi-airport/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"[{'stars': 5, 'count': 229}, {'stars': 4, 'count': 150}, {'stars': 3, 'count': 56}, {'stars': 2, 'count': 52}, {'stars': 1, 'count': 88}]",575,"[{'name': 'Location', 'description': 'Location', 'total_mentioned': 95, 'positive': 67, 'negative': 15, 'neutral': 13}, {'name': 'Atmosphere', 'description': 'Atmosphere', 'total_mentioned': 16, 'positive': 15, 'negative': 1, 'neutral': 0}, {'name': 'Nightlife', 'description': 'Nightlife', 'total_mentioned': 24, 'positive': 15, 'negative': 4, 'neutral': 5}, {'name': 'Fitness', 'description': 'Fitness', 'total_mentioned': 16, 'positive': 4, 'negative': 11, 'neutral': 1}, {'name': 'TV', 'description': 'Room entertainment', 'total_mentioned': 12, 'positive': 2, 'negative': 8, 'neutral': 2}, {'name': 'Safety', 'description': 'Safety', 'total_mentioned': 12, 'positive': 2, 'negative': 9, 'neutral': 1}]","TownePlace Suites, 7021, Arundel Mills Circle, Dorsey Ridge, Shipley Corner, Hanover, Anne Arundel County, Maryland, 21076, United States"
Natura Treescape Resort,"Relaxed hotel with free wildlife & water park tickets, plus indoor pools, sports courts & cabins.","{'latitude': 43.61805940000001, 'longitude': -89.7827112}",43.61805940000001,-89.7827112,2,https://www.staynatura.com/,"[{'stars': 5, 'count': 325}, {'stars': 4, 'count': 203}, {'stars': 3, 'count': 109}, {'stars': 2, 'count': 53}, {'stars': 1, 'count': 117}]",807,"[{'name': 'Nature', 'description': 'Nature and outdoor activities', 'total_mentioned': 31, 'positive': 30, 'negative': 1, 'neutral': 0}, {'name': 'Spa', 'description': 'Spa', 'total_mentioned': 21, 'positive': 15, 'negative': 4, 'neutral': 2}, {'name': 'Wellness', 'description': 'Wellness', 'total_mentioned': 23, 'positive': 17, 'negative': 4, 'neutral': 2}, {'name': 'Hot Tub', 'description': 'Hot tub', 'total_mentioned': 36, 'positive': 25, 'negative': 6, 'neutral': 5}, {'name': 'Fitness', 'description': 'Fitness', 'total_mentioned': 148, 'positive': 94, 'negative': 34, 'neutral': 20}, {'name': 'Nightlife', 'description': 'Nightlife', 'total_mentioned': 20, 'positive': 3, 'negative': 15, 'neutral': 2}]","Hot Rocks, 399, County Highway A, Hickory Hills Estates, Wisconsin Dells, Sauk County, Wisconsin, 53965, United States"
Baker's Sunset Bay Resort,"Casual studios, suites and condos in a waterfront getaway with loaner boats, 2 pools & an arcade.","{'latitude': 43.596193899999996, 'longitude': -89.77632690000002}",43.5961939,-89.77632690000002,2,https://www.sunsetbayresort.com/,"[{'stars': 5, 'count': 453}, {'stars': 4, 'count': 158}, {'stars': 3, 'count': 56}, {'stars': 2, 'count': 24}, {'stars': 1, 'count': 27}]",718,"[{'name': 'Nature', 'description': 'Nature and outdoor activities', 'total_mentioned': 126, 'positive': 111, 'negative': 10, 'neutral': 5}, {'name': 'Pets', 'description': 'Pets', 'total_mentioned': 48, 'positive': 38, 'negative': 6, 'neutral': 4}, {'name': 'Family', 'description': 'Family friendly', 'total_mentioned': 116, 'positive': 97, 'negative': 11, 'neutral': 8}, {'name': 'Pool', 'description': 'Pool', 'total_mentioned': 58, 'positive': 51, 'negative': 5, 'neutral': 2}, {'name': 'Fitness', 'description': 'Fitness', 'total_mentioned': 115, 'positive': 92, 'negative': 13, 'neutral': 10}, {'name': 'Hot Tub', 'description': 'Hot tub', 'total_mentioned': 28, 'positive': 23, 'negative': 3, 'neutral': 2}]","Heckendorn Drive, Delton Grand, Lake Delton, Sauk County, Wisconsin, 53940, United States"
Red Roof Inn Syracuse,"Unassuming budget hotel offering straightforward rooms, plus complimentary Wi-Fi & parking.","{'latitude': 43.091541199999995, 'longitude': -76.09234119999999}",43.0915412,-76.09234119999999,2,https://www.redroof.com/property/ny/syracuse/RRI157?utm_source=GMB&utm_medium=Google&utm_campaign=GMB_Performance_RRI157,"[{'stars': 5, 'count': 241}, {'stars': 4, 'count': 244}, {'stars': 3, 'count': 162}, {'stars': 2, 'count': 96}, {'stars': 1, 'count': 249}]",992,"[{'name': 'Pets', 'description': 'Pets', 'total_mentioned': 53, 'positive': 36, 'negative': 13, 'neutral': 4}, {'name': 'Atmosphere', 'description': 'Atmosphere', 'total_mentioned': 17, 'positive': 14, 'negative': 1, 'neutral': 2}, {'name': 'Wi-Fi', 'description': 'Wi-Fi', 'total_mentioned': 15, 'positive': 10, 'negative': 4, 'neutral': 1}, {'name': 'Family', 'description': 'Family friendly', 'total_mentioned': 18, 'positive': 2, 'negative': 11, 'neutral': 5}, {'name': 'Air Conditioning', 'description': 'Air conditioning', 'total_mentioned': 13, 'positive': 1, 'negative': 10, 'neutral': 2}, {'name': 'Accessibility', 'description': 'Accessibility', 'total_mentioned': 28, 'positive': 7, 'negative': 20, 'neutral': 1}]","Red Roof Inn, 6614, Thompson Road, City of Syracuse, Onondaga County, New York, 13206, United States"
"Red Carpet Inn North Syracuse, NY",Straightforward rooms with flat-screens in a low-key budget hotel offering free Wi-Fi & parking.,"{'latitude': 43.1079368, 'longitude': -76.14514919999999}",43.1079368,-76.14514919999999,2,https://www.stayhihotels.com/property/red-carpet-inn-north-syracuse-ny/?utm_source=Google&utm_medium=referral&utm_campaign=MyBusiness,"[{'stars': 5, 'count': 78}, {'stars': 4, 'count': 64}, {'stars': 3, 'count': 58}, {'stars': 2, 'count': 29}, {'stars': 1, 'count': 49}]",278,"[{'name': 'Safety', 'description': 'Safety', 'total_mentioned': 8, 'positive': 2, 'negative': 5, 'neutral': 1}, {'name': 'Air Conditioning', 'description': 'Air conditioning', 'total_mentioned': 6, 'positive': 2, 'negative': 2, 'neutral': 2}, {'name': 'Wi-Fi', 'description': 'Wi-Fi', 'total_mentioned': 9, 'positive': 5, 'negative': 4, 'neutral': 0}, {'name': 'Transit', 'description': 'Public transit', 'total_mentioned': 9, 'positive': 6, 'negative': 1, 'neutral': 2}, {'name': 'TV', 'description': 'Room entertainment', 'total_mentioned': 8, 'positive': 2, 'negative': 3, 'neutral': 3}, {'name': 'Restaurant', 'description': 'Restaurant', 'total_mentioned': 6, 'positive': 1, 'negative': 3, 'neutral': 2}]","112, Sand Road, Hinsdale, Mattydale, City of Syracuse, Onondaga County, New York, 13212, United States"
Red Roof Inn Aberdeen,"Low-key budget hotel offering free Wi-Fi & parking, plus unfussy rooms with microwaves.","{'latitude': 39.5246087, 'longitude': -76.1858717}",39.5246087,-76.1858717,2,https://www.redroof.com/property/md/aberdeen/RRI136?utm_source=GMB&utm_medium=Google&utm_campaign=GMB_Performance_RRI136,"[{'stars': 5, 'count': 229}, {'stars': 4, 'count': 151}, {'stars': 3, 'count': 112}, {'stars': 2, 'count': 66}, {'stars': 1, 'count': 133}]",691,"[{'name': 'Sleep', 'description': 'Sleep', 'total_mentioned': 92, 'positive': 22, 'negative': 58, 'neutral': 12}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 203, 'positive': 108, 'negative': 86, 'neutral': 9}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 203, 'positive': 103, 'negative': 84, 'neutral': 16}, {'name': 'Pets', 'description': 'Pets', 'total_mentioned': 24, 'positive': 15, 'negative': 7, 'neutral': 2}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 164, 'positive': 94, 'negative': 62, 'neutral': 8}, {'name': 'Safety', 'description': 'Safety', 'total_mentioned': 17, 'positive': 5, 'negative': 12, 'neutral': 0}]","Red Roof Inn, Hospitality Way, Woodbrook, Aberdeen Hills, Aberdeen, Harford County, Maryland, 21001, United States"
SpringHill Suites Baltimore White Marsh/Middle River,Casual suites with kitchenettes in an informal hotel featuring a gym & an indoor pool.,"{'latitude': 39.361229099999996, 'longitude': -76.4078703}",39.3612291,-76.4078703,2,https://www.marriott.com/en-us/hotels/bwimr-springhill-suites-baltimore-white-marsh-middle-river/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"[{'stars': 5, 'count': 291}, {'stars': 4, 'count': 77}, {'stars': 3, 'count': 22}, {'stars': 2, 'count': 14}, {'stars': 1, 'count': 56}]",460,"[{'name': 'Property', 'description': 'Property', 'total_mentioned': 148, 'positive': 115, 'negative': 21, 'neutral': 12}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 123, 'positive': 99, 'negative': 20, 'neutral': 4}, {'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 53, 'positive': 40, 'negative': 10, 'neutral': 3}]","Springhill Suites, 6110, Greenleigh Avenue, Baltimore Crossroads @ 95, Middle River, Baltimore County, Maryland, 21220, United States"
Red Roof Inn Edgewood,"Unpretentious rooms with TVs, minifridges & microwaves in a straightforward hotel.","{'latitude': 39.4531354, 'longitude': -76.309224}",39.4531354,-76.309224,2,https://www.redroof.com/property/md/edgewood/RRI385?utm_source=GMB&utm_medium=Google&utm_campaign=GMB_Performance_RRI385,"[{'stars': 5, 'count': 141}, {'stars': 4, 'count': 104}, {'stars': 3, 'count': 68}, {'stars': 2, 'count': 23}, {'stars': 1, 'count': 25}]",361,"[{'name': 'Pets', 'description': 'Pets', 'total_mentioned': 17, 'positive': 14, 'negative': 2, 'neutral': 1}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 88, 'positive': 56, 'negative': 19, 'neutral': 13}, {'name': 'Sleep', 'description': 'Sleep', 'total_mentioned': 41, 'positive': 16, 'negative': 17, 'neutral': 8}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 98, 'positive': 71, 'negative': 20, 'neutral': 7}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 72, 'positive': 61, 'negative': 7, 'neutral': 4}, {'name': 'Location', 'description': 'Location', 'total_mentioned': 17, 'positive': 12, 'negative': 3, 'neutral': 2}]","Red Roof Inn, 2116, Emmorton Park Road, Emmorton Business Park, Edgewood, Harford County, Maryland, 21040, United States"
Express Inn,"Straightforward accommodations with free Wi-Fi, minifridges & microwaves in a basic budget property.","{'latitude': 39.406655, 'longitude': -76.6054882}",39.406655,-76.6054882,2,https://www.expressinntowson.top/,"[{'stars': 5, 'count': 51}, {'stars': 4, 'count': 33}, {'stars': 3, 'count': 19}, {'stars': 2, 'count': 3}, {'stars': 1, 'count': 7}]",113,"[{'name': 'Kitchen', 'description': 'Kitchen', 'total_mentioned': 9, 'positive': 5, 'negative': 2, 'neutral': 2}, {'name': 'TV', 'description': 'Room entertainment', 'total_mentioned': 9, 'positive': 5, 'negative': 2, 'neutral': 2}, {'name': 'Room', 'description': 'Room amenities', 'total_mentioned': 8, 'positive': 4, 'negative': 2, 'neutral': 2}, {'name': 'Air Conditioning', 'description': 'Air conditioning', 'total_mentioned': 5, 'positive': 3, 'negative': 1, 'neutral': 1}, {'name': 'Sleep', 'description': 'Sleep', 'total_mentioned': 10, 'positive': 7, 'negative': 3, 'neutral': 0}, {'name': 'Location', 'description': 'Location', 'total_mentioned': 9, 'positive': 9, 'negative': 0, 'neutral': 0}]","Express Inn, 16, Dunvale Road, Towson, Baltimore County, Maryland, 21204, United States"
"Aviator Hotel & Suites South I-55, BW Signature Collection","Suburban hotel with free WiFi & an American restaurant, plus an indoor pool & fitness center.","{'latitude': 38.512553, 'longitude': -90.33382999999999}",38.512553,-90.33383,3,https://www.aviatorhotelsuites.com/,"[{'stars': 5, 'count': 667}, {'stars': 4, 'count': 363}, {'stars': 3, 'count': 217}, {'stars': 2, 'count': 90}, {'stars': 1, 'count': 141}]",1478,"[{'name': 'Service', 'description': 'Service', 'total_mentioned': 423, 'positive': 287, 'negative': 104, 'neutral': 32}, {'name': 'Atmosphere', 'description': 'Atmosphere', 'total_mentioned': 52, 'positive': 47, 'negative': 2, 'neutral': 3}, {'name': 'Location', 'description': 'Location', 'total_mentioned': 83, 'positive': 57, 'negative': 15, 'neutral': 11}, {'name': 'TV', 'description': 'Room entertainment', 'total_mentioned': 16, 'positive': 4, 'negative': 10, 'neutral': 2}, {'name': 'Wi-Fi', 'description': 'Wi-Fi', 'total_mentioned': 13, 'positive': 2, 'negative': 8, 'neutral': 3}, {'name': 'Air Conditioning', 'description': 'Air conditioning', 'total_mentioned': 18, 'positive': 4, 'negative': 14, 'neutral': 0}]","Aviator Hotel & Suites, BW Signature Collection, 6921, South Lindbergh Boulevard, Saint Louis, Saint Louis County, Missouri, 63125, United States"
Lemp Mansion,,"{'latitude': 38.5931742, 'longitude': -90.21587600000001}",38.5931742,-90.215876,3,http://www.lempmansion.com/,"[{'stars': 5, 'count': 1326}, {'stars': 4, 'count': 285}, {'stars': 3, 'count': 78}, {'stars': 2, 'count': 38}, {'stars': 1, 'count': 36}]",1763,"[{'name': 'Dining', 'description': 'Food and Beverage', 'total_mentioned': 346, 'positive': 286, 'negative': 38, 'neutral': 22}, {'name': 'Family', 'description': 'Family friendly', 'total_mentioned': 127, 'positive': 105, 'negative': 12, 'neutral': 10}, {'name': 'Couples', 'description': 'Couple friendly', 'total_mentioned': 47, 'positive': 41, 'negative': 2, 'neutral': 4}, {'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 145, 'positive': 131, 'negative': 5, 'neutral': 9}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 304, 'positive': 258, 'negative': 37, 'neutral': 9}, {'name': 'Bar', 'description': 'Bar or lounge', 'total_mentioned': 73, 'positive': 43, 'negative': 20, 'neutral': 10}]","Lemp Mansion, 3322, Demenil Place, Benton Park, Saint Louis, Missouri, 63118, United States"
