Name,Description,Coordinates,Latitude,Longitude,Hotel Class,Link,Ratings,Reviews,Reviews Breakdown,Address
"Hotel Indigo St. Louis - Downtown, an IHG Hotel","Modern quarters in a stylish hotel offering breakfast, plus a gym, a restaurant & a rooftop bar.","{'latitude': 38.627939999999995, 'longitude': -90.18932}",38.62794,-90.18932,3,https://www.ihg.com/hotelindigo/hotels/us/en/st-louis/stlid/hoteldetail?cm_mmc=GoogleMaps-_-IN-_-US-_-STLID,"[{'stars': 5, 'count': 229}, {'stars': 4, 'count': 100}, {'stars': 3, 'count': 53}, {'stars': 2, 'count': 43}, {'stars': 1, 'count': 83}]",508,"[{'name': 'Parking', 'description': 'Parking', 'total_mentioned': 90, 'positive': 29, 'negative': 50, 'neutral': 11}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 226, 'positive': 127, 'negative': 80, 'neutral': 19}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 128, 'positive': 62, 'negative': 55, 'neutral': 11}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 217, 'positive': 111, 'negative': 76, 'neutral': 30}, {'name': 'Sleep', 'description': 'Sleep', 'total_mentioned': 97, 'positive': 27, 'negative': 62, 'neutral': 8}, {'name': 'Bathroom', 'description': 'Bathroom and toiletries', 'total_mentioned': 78, 'positive': 12, 'negative': 60, 'neutral': 6}]","LaSalle Building, 501, Olive Street, Downtown, Saint Louis, Missouri, 63101, United States"
Branson King Resort and Suites,,"{'latitude': 36.6332629, 'longitude': -93.2793567}",36.6332629,-93.2793567,3,https://www.bransonkingresort.com/,"[{'stars': 5, 'count': 349}, {'stars': 4, 'count': 103}, {'stars': 3, 'count': 75}, {'stars': 2, 'count': 72}, {'stars': 1, 'count': 175}]",774,"[{'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 213, 'positive': 167, 'negative': 27, 'neutral': 19}, {'name': 'Bathroom', 'description': 'Bathroom and toiletries', 'total_mentioned': 149, 'positive': 9, 'negative': 125, 'neutral': 15}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 290, 'positive': 124, 'negative': 148, 'neutral': 18}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 288, 'positive': 181, 'negative': 89, 'neutral': 18}, {'name': 'Restaurant', 'description': 'Restaurant', 'total_mentioned': 109, 'positive': 84, 'negative': 12, 'neutral': 13}, {'name': 'Sleep', 'description': 'Sleep', 'total_mentioned': 179, 'positive': 41, 'negative': 121, 'neutral': 17}]","Entrance Drive, Branson, Taney County, Missouri, 65516, United States"
The Suites at Fall Creek,"Modest quarters with kitchen facilities in a casual resort offering mini-golf, a marina & 2 pools.","{'latitude': 36.605145799999995, 'longitude': -93.28333850000001}",36.6051458,-93.2833385,3,https://www.tophotelreservations.com/the-suites-at-fall-creek/special-offers?utm_source=google&utm_medium=organic&utm_campaign=pfc-gmb-listing&utm_content=gmb-listing_weblink,"[{'stars': 5, 'count': 1192}, {'stars': 4, 'count': 521}, {'stars': 3, 'count': 248}, {'stars': 2, 'count': 106}, {'stars': 1, 'count': 137}]",2204,"[{'name': 'Property', 'description': 'Property', 'total_mentioned': 672, 'positive': 477, 'negative': 134, 'neutral': 61}, {'name': 'Bathroom', 'description': 'Bathroom and toiletries', 'total_mentioned': 204, 'positive': 59, 'negative': 119, 'neutral': 26}, {'name': 'Fitness', 'description': 'Fitness', 'total_mentioned': 208, 'positive': 127, 'negative': 61, 'neutral': 20}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 388, 'positive': 272, 'negative': 92, 'neutral': 24}, {'name': 'Family', 'description': 'Family friendly', 'total_mentioned': 182, 'positive': 134, 'negative': 34, 'neutral': 14}, {'name': 'Kitchen', 'description': 'Kitchen', 'total_mentioned': 124, 'positive': 66, 'negative': 38, 'neutral': 20}]","The Suites at Fall Creek, Fall Creek Drive, Branson, Taney County, Missouri, 65516, United States"
Alhonna Resort & Marina,"Simple rooms, apartments & cottages in a waterfront resort featuring a marina & a restaurant/bar.","{'latitude': 38.1993681, 'longitude': -92.7515983}",38.1993681,-92.7515983,3,http://www.thealhonnaresort.com/,"[{'stars': 5, 'count': 334}, {'stars': 4, 'count': 134}, {'stars': 3, 'count': 35}, {'stars': 2, 'count': 12}, {'stars': 1, 'count': 15}]",530,"[{'name': 'Service', 'description': 'Service', 'total_mentioned': 91, 'positive': 80, 'negative': 9, 'neutral': 2}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 88, 'positive': 69, 'negative': 14, 'neutral': 5}, {'name': 'Family', 'description': 'Family friendly', 'total_mentioned': 43, 'positive': 40, 'negative': 1, 'neutral': 2}, {'name': 'Sleep', 'description': 'Sleep', 'total_mentioned': 23, 'positive': 7, 'negative': 14, 'neutral': 2}]","Alhonna Resort & Marina, 677, Outer Drive, Lake Ozark, Camden County, Missouri, 65049, United States"
Grand Crowne Resort,"Relaxed resort featuring 1- to 3-bedroom condos with kitchens, as well as a pool & a playground.","{'latitude': 36.629845700000004, 'longitude': -93.26472389999999}",36.6298457,-93.2647239,3,http://www.grandcrownebranson.com/,"[{'stars': 5, 'count': 1113}, {'stars': 4, 'count': 442}, {'stars': 3, 'count': 169}, {'stars': 2, 'count': 63}, {'stars': 1, 'count': 93}]",1880,"[{'name': 'Bathroom', 'description': 'Bathroom and toiletries', 'total_mentioned': 204, 'positive': 92, 'negative': 82, 'neutral': 30}, {'name': 'Fitness', 'description': 'Fitness', 'total_mentioned': 185, 'positive': 118, 'negative': 48, 'neutral': 19}, {'name': 'Hot Tub', 'description': 'Hot tub', 'total_mentioned': 82, 'positive': 51, 'negative': 20, 'neutral': 11}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 563, 'positive': 417, 'negative': 105, 'neutral': 41}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 340, 'positive': 235, 'negative': 90, 'neutral': 15}, {'name': 'Kitchen', 'description': 'Kitchen', 'total_mentioned': 115, 'positive': 59, 'negative': 37, 'neutral': 19}]","Branson, Taney County, Missouri, 65615, United States"
"Aviator Hotel & Suites South I-55, BW Signature Collection","Suburban hotel with free WiFi & an American restaurant, plus an indoor pool & fitness center.","{'latitude': 38.512553, 'longitude': -90.33382999999999}",38.512553,-90.33383,3,https://www.aviatorhotelsuites.com/,"[{'stars': 5, 'count': 667}, {'stars': 4, 'count': 363}, {'stars': 3, 'count': 217}, {'stars': 2, 'count': 90}, {'stars': 1, 'count': 141}]",1478,"[{'name': 'Service', 'description': 'Service', 'total_mentioned': 423, 'positive': 287, 'negative': 104, 'neutral': 32}, {'name': 'Atmosphere', 'description': 'Atmosphere', 'total_mentioned': 52, 'positive': 47, 'negative': 2, 'neutral': 3}, {'name': 'Location', 'description': 'Location', 'total_mentioned': 83, 'positive': 57, 'negative': 15, 'neutral': 11}, {'name': 'TV', 'description': 'Room entertainment', 'total_mentioned': 16, 'positive': 4, 'negative': 10, 'neutral': 2}, {'name': 'Wi-Fi', 'description': 'Wi-Fi', 'total_mentioned': 13, 'positive': 2, 'negative': 8, 'neutral': 3}, {'name': 'Air Conditioning', 'description': 'Air conditioning', 'total_mentioned': 18, 'positive': 4, 'negative': 14, 'neutral': 0}]","Aviator Hotel & Suites, BW Signature Collection, 6921, South Lindbergh Boulevard, Saint Louis, Saint Louis County, Missouri, 63125, United States"
Residence Inn St. Louis Airport/Earth City,"Contemporary all-suite hotel with an indoor pool, plus free hot breakfast & an airport shuttle.","{'latitude': 38.761437099999995, 'longitude': -90.45400570000001}",38.7614371,-90.4540057,3,https://www.marriott.com/en-us/hotels/stlri-residence-inn-st-louis-airport-earth-city/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"[{'stars': 5, 'count': 300}, {'stars': 4, 'count': 155}, {'stars': 3, 'count': 71}, {'stars': 2, 'count': 24}, {'stars': 1, 'count': 38}]",588,"[{'name': 'Pets', 'description': 'Pets', 'total_mentioned': 11, 'positive': 5, 'negative': 4, 'neutral': 2}, {'name': 'Family', 'description': 'Family friendly', 'total_mentioned': 22, 'positive': 14, 'negative': 7, 'neutral': 1}, {'name': 'Pool', 'description': 'Pool', 'total_mentioned': 7, 'positive': 4, 'negative': 3, 'neutral': 0}, {'name': 'Accessibility', 'description': 'Accessibility', 'total_mentioned': 13, 'positive': 3, 'negative': 10, 'neutral': 0}, {'name': 'Bar', 'description': 'Bar or lounge', 'total_mentioned': 14, 'positive': 11, 'negative': 2, 'neutral': 1}, {'name': 'Gym', 'description': 'Gym', 'total_mentioned': 7, 'positive': 3, 'negative': 4, 'neutral': 0}]","Residence Inn St. Louis Airport/Earth City, 3290, Rider Trail South, Bridgeton, Saint Louis County, Missouri, 63045, United States"
Lemp Mansion,,"{'latitude': 38.5931742, 'longitude': -90.21587600000001}",38.5931742,-90.215876,3,http://www.lempmansion.com/,"[{'stars': 5, 'count': 1327}, {'stars': 4, 'count': 285}, {'stars': 3, 'count': 78}, {'stars': 2, 'count': 38}, {'stars': 1, 'count': 36}]",1764,"[{'name': 'Dining', 'description': 'Food and Beverage', 'total_mentioned': 346, 'positive': 286, 'negative': 38, 'neutral': 22}, {'name': 'Family', 'description': 'Family friendly', 'total_mentioned': 127, 'positive': 105, 'negative': 12, 'neutral': 10}, {'name': 'Couples', 'description': 'Couple friendly', 'total_mentioned': 47, 'positive': 41, 'negative': 2, 'neutral': 4}, {'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 145, 'positive': 131, 'negative': 5, 'neutral': 9}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 304, 'positive': 258, 'negative': 37, 'neutral': 9}, {'name': 'Bar', 'description': 'Bar or lounge', 'total_mentioned': 73, 'positive': 43, 'negative': 20, 'neutral': 10}]","Lemp Mansion, 3322, Demenil Place, Benton Park, Saint Louis, Missouri, 63118, United States"
DraftKings at Casino Queen,,"{'latitude': 38.625882, 'longitude': -90.174103}",38.625882,-90.174103,3,https://draftkingsatcasinoqueen.com/?utm_source=2060digital&utm_medium=localseo&utm_campaign=gbp,"[{'stars': 5, 'count': 1693}, {'stars': 4, 'count': 897}, {'stars': 3, 'count': 619}, {'stars': 2, 'count': 294}, {'stars': 1, 'count': 438}]",3941,"[{'name': 'Nightlife', 'description': 'Nightlife', 'total_mentioned': 613, 'positive': 312, 'negative': 209, 'neutral': 92}, {'name': 'Dining', 'description': 'Food and Beverage', 'total_mentioned': 180, 'positive': 96, 'negative': 62, 'neutral': 22}, {'name': 'Bar', 'description': 'Bar or lounge', 'total_mentioned': 130, 'positive': 68, 'negative': 46, 'neutral': 16}, {'name': 'Parking', 'description': 'Parking', 'total_mentioned': 93, 'positive': 27, 'negative': 58, 'neutral': 8}, {'name': 'Safety', 'description': 'Safety', 'total_mentioned': 88, 'positive': 29, 'negative': 44, 'neutral': 15}, {'name': 'Bathroom', 'description': 'Bathroom and toiletries', 'total_mentioned': 76, 'positive': 10, 'negative': 60, 'neutral': 6}]","Casino Queen, 200, Front Street, East St. Louis, Saint Clair County, Illinois, 62201, United States"
DoubleTree by Hilton Hotel Modesto,"Modern lodging with a restaurant & a spa, plus an outdoor pool & a free airport shuttle.","{'latitude': 37.6417301, 'longitude': -121.002812}",37.6417301,-121.002812,3,https://www.hilton.com/en/hotels/dsto-dt-doubletree-modesto/?SEO_id=GMB-AMER-DT-DSTODT&y_source=1_MTM3MjY4OC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,"[{'stars': 5, 'count': 1176}, {'stars': 4, 'count': 577}, {'stars': 3, 'count': 209}, {'stars': 2, 'count': 107}, {'stars': 1, 'count': 120}]",2189,"[{'name': 'Parking', 'description': 'Parking', 'total_mentioned': 159, 'positive': 50, 'negative': 91, 'neutral': 18}, {'name': 'Bar', 'description': 'Bar or lounge', 'total_mentioned': 109, 'positive': 84, 'negative': 16, 'neutral': 9}, {'name': 'Dining', 'description': 'Food and Beverage', 'total_mentioned': 135, 'positive': 108, 'negative': 20, 'neutral': 7}, {'name': 'Couples', 'description': 'Couple friendly', 'total_mentioned': 25, 'positive': 15, 'negative': 3, 'neutral': 7}, {'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 113, 'positive': 81, 'negative': 27, 'neutral': 5}, {'name': 'Transit', 'description': 'Public transit', 'total_mentioned': 47, 'positive': 14, 'negative': 26, 'neutral': 7}]","Modesto Center Plaza, 1150, 9th Street, Modesto, Stanislaus County, California, 95354, United States"
The Cheshire,"Upscale quarters in a Britain-inspired lodging with free breakfast, an outdoor pool & dining.","{'latitude': 38.633327699999995, 'longitude': -90.306958}",38.6333277,-90.306958,4,http://www.cheshirestl.com/,"[{'stars': 5, 'count': 1081}, {'stars': 4, 'count': 449}, {'stars': 3, 'count': 179}, {'stars': 2, 'count': 125}, {'stars': 1, 'count': 130}]",1964,"[{'name': 'Bar', 'description': 'Bar or lounge', 'total_mentioned': 273, 'positive': 215, 'negative': 31, 'neutral': 27}, {'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 242, 'positive': 189, 'negative': 35, 'neutral': 18}, {'name': 'Restaurant', 'description': 'Restaurant', 'total_mentioned': 108, 'positive': 86, 'negative': 19, 'neutral': 3}, {'name': 'Couples', 'description': 'Couple friendly', 'total_mentioned': 45, 'positive': 32, 'negative': 3, 'neutral': 10}, {'name': 'Nightlife', 'description': 'Nightlife', 'total_mentioned': 88, 'positive': 55, 'negative': 19, 'neutral': 14}, {'name': 'Dining', 'description': 'Food and Beverage', 'total_mentioned': 238, 'positive': 187, 'negative': 26, 'neutral': 25}]","Cheshire Inn, 6300, Clayton Road, Hi-Pointe, Richmond Heights, Saint Louis County, Missouri, 63117, United States"
Moonrise Hotel,Stylish rooms & suites in an outerspace-themed boutique hotel with a hip rooftop bar & local fare.,"{'latitude': 38.6555695, 'longitude': -90.29870760000001}",38.6555695,-90.2987076,4,http://moonrisehotel.com/,"[{'stars': 5, 'count': 1637}, {'stars': 4, 'count': 525}, {'stars': 3, 'count': 130}, {'stars': 2, 'count': 39}, {'stars': 1, 'count': 87}]",2418,"[{'name': 'Bar', 'description': 'Bar or lounge', 'total_mentioned': 653, 'positive': 544, 'negative': 51, 'neutral': 58}, {'name': 'Dining', 'description': 'Food and Beverage', 'total_mentioned': 467, 'positive': 397, 'negative': 43, 'neutral': 27}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 748, 'positive': 666, 'negative': 47, 'neutral': 35}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 583, 'positive': 470, 'negative': 91, 'neutral': 22}, {'name': 'Pets', 'description': 'Pets', 'total_mentioned': 72, 'positive': 66, 'negative': 3, 'neutral': 3}, {'name': 'Atmosphere', 'description': 'Atmosphere', 'total_mentioned': 231, 'positive': 219, 'negative': 7, 'neutral': 5}]","Eclipse Restaurant, 6177, Delmar Boulevard, Skinker DeBaliviere, Saint Louis, Missouri, 63112, United States"
